PLAYER,TEAM_BBREF,MP,BPM,SEASON
Corey Brewer,HOU,1669.0,-2.9,2015-16
Ramon Sessions,WAS,1667.0,-0.3,2015-16
J.J. Barea,DAL,1667.0,0.0,2015-16
Marcus Smart,BOS,1667.0,-1.0,2015-16
Kyrie Irving,CLE,1667.0,2.3,2015-16
Wesley Johnson,LAC,1666.0,-0.2,2015-16
Patty Mills,SAS,1662.0,1.5,2015-16
Michael Carter-Williams,MIL,1649.0,-0.7,2015-16
Nikola Mirotić,CHI,1646.0,1.5,2015-16
Randy Foye,2TM,1642.0,-3.3,2015-16
Randy Foye,DEN,1070.0,-3.7,2015-16
Randy Foye,OKC,572.0,-2.3,2015-16
Luis Scola,TOR,1636.0,-1.1,2015-16
Trevor Booker,UTA,1632.0,0.0,2015-16
Alonzo Gee,NOP,1632.0,-2.6,2015-16
Markieff Morris,2TM,1629.0,-2.4,2015-16
Markieff Morris,PHO,917.0,-3.7,2015-16
Markieff Morris,WAS,712.0,-0.9,2015-16
Dennis Schröder,ATL,1621.0,-0.8,2015-16
Tony Allen,MEM,1620.0,-1.0,2015-16
Tyson Chandler,PHO,1618.0,-1.1,2015-16
Wayne Ellington,BRK,1615.0,-2.8,2015-16
T.J. McConnell,PHI,1606.0,-1.2,2015-16
Lavoy Allen,IND,1599.0,-1.6,2015-16
Jahlil Okafor,PHI,1591.0,-2.3,2015-16
Gerald Green,MIA,1557.0,-3.1,2015-16
Jonas Valančiūnas,TOR,1557.0,1.7,2015-16
Andre Roberson,OKC,1553.0,0.5,2015-16
Tim Duncan,SAS,1536.0,3.0,2015-16
Shaun Livingston,GSW,1520.0,0.3,2015-16
Darrell Arthur,DEN,1516.0,-0.8,2015-16
Jordan Hill,IND,1513.0,-0.7,2015-16
Jerryd Bayless,MIL,1505.0,-0.8,2015-16
Raul Neto,UTA,1499.0,-2.0,2015-16
Kosta Koufos,SAC,1482.0,-2.0,2015-16
Eric Gordon,NOP,1481.0,-0.1,2015-16
Clint Capela,HOU,1471.0,-0.4,2015-16
Austin Rivers,LAC,1464.0,-2.7,2015-16
C.J. Miles,IND,1464.0,0.5,2015-16
Tayshaun Prince,MIN,1462.0,-3.0,2015-16
Maurice Harkless,POR,1457.0,-0.5,2015-16
Andrew Bogut,GSW,1451.0,2.4,2015-16
JaMychal Green,MEM,1446.0,-2.5,2015-16
Ben McLemore,SAC,1443.0,-3.8,2015-16
Derrick Williams,NYK,1435.0,0.3,2015-16
Gerald Henderson,POR,1431.0,-1.8,2015-16
Mario Hezonja,ORL,1413.0,-3.1,2015-16
Willie Cauley-Stein,SAC,1412.0,-0.8,2015-16
Ty Lawson,2TM,1411.0,-3.6,2015-16
Ty Lawson,HOU,1176.0,-4.1,2015-16
Ty Lawson,IND,235.0,-1.2,2015-16
David West,SAS,1404.0,2.9,2015-16
Kelly Olynyk,BOS,1395.0,1.9,2015-16
Boris Diaw,SAS,1386.0,0.8,2015-16
Trey Lyles,UTA,1382.0,-1.8,2015-16
Mario Chalmers,2TM,1373.0,1.3,2015-16
Mario Chalmers,MIA,120.0,-2.0,2015-16
Mario Chalmers,MEM,1253.0,1.7,2015-16
Lance Stephenson,2TM,1372.0,-1.2,2015-16
Lance Stephenson,LAC,680.0,-1.9,2015-16
Lance Stephenson,MEM,692.0,-0.5,2015-16
Myles Turner,IND,1367.0,-1.6,2015-16
Trey Burke,UTA,1366.0,-0.5,2015-16
Brandon Bass,LAL,1342.0,0.6,2015-16
Anthony Tolliver,DET,1341.0,0.4,2015-16
Meyers Leonard,POR,1333.0,-1.7,2015-16
Timofey Mozgov,CLE,1326.0,-1.4,2015-16
Richard Jefferson,CLE,1326.0,-1.2,2015-16
Donald Sloan,BRK,1318.0,-1.7,2015-16
Iman Shumpert,CLE,1316.0,-1.5,2015-16
Lance Thomas,NYK,1313.0,-3.2,2015-16
P.J. Hairston,2TM,1313.0,-4.5,2015-16
P.J. Hairston,CHO,938.0,-3.5,2015-16
P.J. Hairston,MEM,375.0,-7.0,2015-16
Tony Snell,CHI,1301.0,-4.0,2015-16
Devin Harris,DAL,1280.0,0.1,2015-16
Rodney Stuckey,IND,1275.0,-1.4,2015-16
Luc Mbah a Moute,LAC,1274.0,-2.6,2015-16
Larry Nance Jr.,LAL,1266.0,-1.5,2015-16
Jerian Grant,NYK,1265.0,-3.1,2015-16
E'Twaun Moore,CHI,1263.0,-1.9,2015-16
Toney Douglas,NOP,1262.0,0.0,2015-16
Jason Terry,HOU,1258.0,-1.6,2015-16
Jon Leuer,PHO,1255.0,0.0,2015-16
Kyle Anderson,SAS,1245.0,1.4,2015-16
Joe Ingles,UTA,1241.0,0.2,2015-16
Aron Baynes,DET,1233.0,-0.2,2015-16
Paul Pierce,LAC,1231.0,-3.3,2015-16
Jeremy Lamb,CHO,1227.0,0.8,2015-16
Ronnie Price,PHO,1211.0,-1.8,2015-16
Channing Frye,2TM,1200.0,0.8,2015-16
Channing Frye,ORL,754.0,0.7,2015-16
Channing Frye,CLE,446.0,1.0,2015-16
Norris Cole,NOP,1198.0,-3.8,2015-16
Jason Smith,ORL,1181.0,-2.2,2015-16
Ömer Aşık,NOP,1178.0,-3.8,2015-16
D.J. Augustin,2TM,1178.0,-0.4,2015-16
D.J. Augustin,OKC,519.0,-2.4,2015-16
D.J. Augustin,DEN,659.0,1.1,2015-16
Jonas Jerebko,BOS,1176.0,-2.0,2015-16
Noah Vonleh,POR,1174.0,-4.2,2015-16
Blake Griffin,LAC,1170.0,4.5,2015-16
JaKarr Sampson,2TM,1160.0,-5.4,2015-16
JaKarr Sampson,PHI,691.0,-6.7,2015-16
JaKarr Sampson,DEN,469.0,-3.6,2015-16
Mike Scott,ATL,1146.0,-0.1,2015-16
Manu Ginóbili,SAS,1134.0,3.6,2015-16
Archie Goodwin,PHO,1114.0,-3.7,2015-16
Marcus Thornton,2TM,1109.0,-0.5,2015-16
Marcus Thornton,HOU,885.0,-0.8,2015-16
Marcus Thornton,WAS,224.0,0.8,2015-16
Aaron Brooks,CHI,1108.0,-2.6,2015-16
Josh Richardson,MIA,1107.0,-0.4,2015-16
Bobby Portis,CHI,1102.0,-3.3,2015-16
Al Jefferson,CHO,1096.0,-0.5,2015-16
Kevin Martin,2TM,1095.0,-3.2,2015-16
Kevin Martin,MIN,834.0,-3.2,2015-16
Kevin Martin,SAS,261.0,-3.4,2015-16
Nenê,WAS,1094.0,0.4,2015-16
O.J. Mayo,MIL,1090.0,-4.0,2015-16
Leandro Barbosa,GSW,1079.0,-2.0,2015-16
Nemanja Bjelica,MIN,1075.0,-0.7,2015-16
T.J. Warren,PHO,1070.0,-0.5,2015-16
Eric Bledsoe,PHO,1059.0,3.3,2015-16
Shelvin Mack,2TM,1058.0,-1.6,2015-16
Shelvin Mack,ATL,179.0,-2.9,2015-16
Shelvin Mack,UTA,879.0,-1.3,2015-16
Brandon Rush,GSW,1055.0,-0.8,2015-16
Terrence Jones,HOU,1044.0,-2.1,2015-16
Joffrey Lauvergne,DEN,1041.0,-1.6,2015-16
Jameer Nelson,DEN,1036.0,-3.0,2015-16
Spencer Hawes,CHO,1035.0,-0.6,2015-16
Nick Young,LAL,1033.0,-3.7,2015-16
Jarrett Jack,BRK,1027.0,-0.7,2015-16
Vince Carter,MEM,1005.0,-1.0,2015-16
Rashad Vaughn,MIL,1001.0,-5.7,2015-16
Dwight Powell,DAL,992.0,0.1,2015-16
Steve Blake,DET,986.0,-2.4,2015-16
Markel Brown,BRK,982.0,-3.0,2015-16
Kyle Singler,OKC,977.0,-3.2,2015-16
John Henson,MIL,960.0,0.2,2015-16
Chase Budinger,2TM,929.0,-1.3,2015-16
Chase Budinger,IND,729.0,-0.7,2015-16
Chase Budinger,PHO,200.0,-3.4,2015-16
Anthony Morrow,OKC,926.0,-1.1,2015-16
James Johnson,TOR,926.0,-1.0,2015-16
Thomas Robinson,BRK,917.0,-3.8,2015-16
Sasha Vujačić,NYK,908.0,-1.2,2015-16
David Lee,2TM,903.0,1.3,2015-16
David Lee,BOS,470.0,0.0,2015-16
David Lee,DAL,433.0,2.8,2015-16
Josh Smith,2TM,880.0,-3.1,2015-16
Josh Smith,LAC,459.0,-0.5,2015-16
Josh Smith,HOU,421.0,-5.9,2015-16
Quincy Acy,SAC,876.0,-0.1,2015-16
Miles Plumlee,MIL,870.0,-1.5,2015-16
Marcelo Huertas,LAL,869.0,-5.0,2015-16
Brandon Jennings,2TM,868.0,-0.4,2015-16
Brandon Jennings,DET,416.0,0.0,2015-16
Brandon Jennings,ORL,452.0,-0.8,2015-16
Solomon Hill,IND,866.0,0.1,2015-16
Tim Hardaway Jr.,ATL,864.0,-0.9,2015-16
Tyler Johnson,MIA,863.0,0.7,2015-16
Alexis Ajinça,NOP,861.0,-4.0,2015-16
Chris Johnson,UTA,857.0,-2.0,2015-16
Johnny O'Bryant,MIL,857.0,-5.9,2015-16
Luke Babbitt,NOP,845.0,-2.5,2015-16
Kris Humphries,3TM,835.0,-2.0,2015-16
Kris Humphries,WAS,466.0,-2.3,2015-16
Kris Humphries,PHO,74.0,-2.7,2015-16
Kris Humphries,ATL,295.0,-1.4,2015-16
Marreese Speights,GSW,832.0,-3.7,2015-16
Pablo Prigioni,LAC,823.0,-0.4,2015-16
Andrew Nicholson,ORL,823.0,-1.1,2015-16
Jonathon Simmons,SAS,813.0,-2.7,2015-16
Gary Neal,WAS,807.0,-1.5,2015-16
Cole Aldrich,LAC,800.0,2.4,2015-16
Alec Burks,UTA,797.0,-0.4,2015-16
DeMarre Carroll,TOR,786.0,0.3,2015-16
Justin Holiday,2TM,773.0,-3.1,2015-16
Justin Holiday,ATL,263.0,-5.6,2015-16
Justin Holiday,CHI,510.0,-1.9,2015-16
Festus Ezeli,GSW,770.0,-0.1,2015-16
Tyreke Evans,NOP,765.0,1.7,2015-16
Kyle O'Quinn,NYK,764.0,0.4,2015-16
Amar'e Stoudemire,MIA,762.0,-0.6,2015-16
Mo Williams,CLE,748.0,-1.5,2015-16
Tim Frazier,2TM,741.0,-2.0,2015-16
Tim Frazier,POR,272.0,-6.8,2015-16
Tim Frazier,NOP,469.0,0.8,2015-16
Norman Powell,TOR,725.0,-0.3,2015-16
James Anderson,SAC,721.0,-4.5,2015-16
Tyler Zeller,BOS,710.0,-3.3,2015-16
Beno Udrih,2TM,707.0,-3.6,2015-16
Beno Udrih,MEM,120.0,-1.9,2015-16
Beno Udrih,MIA,587.0,-4.0,2015-16
Dewayne Dedmon,ORL,705.0,-0.9,2015-16
Mike Dunleavy,CHI,703.0,-3.5,2015-16
Richaun Holmes,PHI,702.0,-1.5,2015-16
Nick Collison,OKC,699.0,-3.1,2015-16
Cameron Payne,OKC,698.0,-0.7,2015-16
Seth Curry,SAC,692.0,-0.2,2015-16
Kelly Oubre Jr.,WAS,671.0,-5.1,2015-16
Charlie Villanueva,DAL,665.0,-2.7,2015-16
Jeff Withey,UTA,658.0,1.0,2015-16
C.J. Watson,ORL,656.0,-3.0,2015-16
Tyler Ennis,MIL,654.0,-4.3,2015-16
Justin Anderson,DAL,647.0,0.3,2015-16
Joakim Noah,CHI,635.0,1.6,2015-16
Andrea Bargnani,BRK,634.0,-5.1,2015-16
Kirk Hinrich,2TM,631.0,-3.5,2015-16
Kirk Hinrich,CHI,555.0,-3.6,2015-16
Kirk Hinrich,ATL,76.0,-2.5,2015-16
Sean Kilpatrick,2TM,616.0,-2.2,2015-16
Sean Kilpatrick,DEN,82.0,-3.8,2015-16
Sean Kilpatrick,BRK,534.0,-1.9,2015-16
Rondae Hollis-Jefferson,BRK,615.0,0.8,2015-16
Shabazz Napier,ORL,600.0,-3.0,2015-16
Anthony Brown,LAL,599.0,-5.5,2015-16
Josh McRoberts,MIA,595.0,-1.6,2015-16
Metta World Peace,LAL,590.0,-3.5,2015-16
Tiago Splitter,ATL,579.0,-1.7,2015-16
Ian Clark,GSW,578.0,-1.9,2015-16
Tyus Jones,MIN,573.0,-2.4,2015-16
Carl Landry,PHI,569.0,1.2,2015-16
Mike Muscala,ATL,565.0,-0.9,2015-16
Kevin Garnett,MIN,556.0,1.5,2015-16
Donatas Motiejūnas,HOU,547.0,-4.5,2015-16
Jusuf Nurkić,DEN,547.0,-2.9,2015-16
Kendrick Perkins,NOP,542.0,-5.0,2015-16
Kevin Séraphin,NYK,526.0,-3.8,2015-16
Boban Marjanović,SAS,508.0,4.3,2015-16
Glenn Robinson III,IND,508.0,-1.1,2015-16
Sonny Weems,2TM,499.0,-7.3,2015-16
Sonny Weems,PHO,421.0,-6.7,2015-16
Sonny Weems,PHI,78.0,-10.2,2015-16
Tarik Black,LAL,496.0,-3.3,2015-16
Anderson Varejão,2TM,496.0,-2.9,2015-16
Anderson Varejão,CLE,310.0,-2.4,2015-16
Anderson Varejão,GSW,186.0,-3.6,2015-16
Adreian Payne,MIN,486.0,-6.2,2015-16
John Jenkins,2TM,480.0,-2.9,2015-16
John Jenkins,DAL,193.0,-5.7,2015-16
John Jenkins,PHO,287.0,-1.1,2015-16
Troy Daniels,CHO,476.0,0.7,2015-16
Ray McCallum,2TM,475.0,-3.1,2015-16
Ray McCallum,SAS,256.0,-1.7,2015-16
Ray McCallum,MEM,219.0,-4.7,2015-16
Jason Thompson,2TM,471.0,-0.8,2015-16
Jason Thompson,GSW,179.0,-1.3,2015-16
Jason Thompson,TOR,292.0,-0.6,2015-16
Ryan Kelly,LAL,470.0,-3.5,2015-16
Brian Roberts,2TM,470.0,-1.6,2015-16
Brian Roberts,CHO,333.0,-1.4,2015-16
Brian Roberts,POR,137.0,-2.2,2015-16
James Jones,CLE,463.0,-0.3,2015-16
Andre Miller,2TM,461.0,-1.9,2015-16
Andre Miller,MIN,280.0,-2.2,2015-16
Andre Miller,SAS,181.0,-1.3,2015-16
Greivis Vásquez,MIL,460.0,-6.2,2015-16
Ryan Hollins,2TM,460.0,-3.7,2015-16
Ryan Hollins,WAS,48.0,-6.1,2015-16
Ryan Hollins,MEM,412.0,-3.5,2015-16
J.J. Hickson,2TM,436.0,-1.1,2015-16
J.J. Hickson,DEN,305.0,-1.1,2015-16
J.J. Hickson,WAS,131.0,-1.0,2015-16
Rasual Butler,SAS,432.0,2.9,2015-16
Reggie Bullock,DET,429.0,0.8,2015-16
Willie Reed,BRK,426.0,-0.5,2015-16
Jared Cunningham,2TM,410.0,-5.7,2015-16
Jared Cunningham,CLE,355.0,-5.6,2015-16
Jared Cunningham,MIL,55.0,-6.8,2015-16
Chris Andersen,2TM,402.0,0.7,2015-16
Chris Andersen,MIA,36.0,4.5,2015-16
Chris Andersen,MEM,366.0,0.4,2015-16
Kendall Marshall,PHI,400.0,-7.3,2015-16
Sergey Karasev,BRK,399.0,-3.8,2015-16
Salah Mejri,DAL,397.0,0.2,2015-16
Lamar Patterson,ATL,395.0,-5.1,2015-16
Joe Young,IND,384.0,-4.7,2015-16
Darrun Hilliard,DET,383.0,-2.5,2015-16
Jarell Martin,MEM,380.0,-3.7,2015-16
Montrezl Harrell,HOU,379.0,-0.6,2015-16
Mike Miller,DEN,373.0,-2.6,2015-16
JaVale McGee,DAL,370.0,-0.3,2015-16
Michael Beasley,HOU,363.0,0.9,2015-16
Chris McCullough,BRK,362.0,-2.4,2015-16
Tyler Hansbrough,CHO,343.0,-3.8,2015-16
James Ennis III,3TM,329.0,1.5,2015-16
James Ennis III,MIA,7.0,-1.8,2015-16
James Ennis III,MEM,40.0,4.4,2015-16
James Ennis III,NOP,282.0,1.2,2015-16
Cristiano Felício,CHI,321.0,0.3,2015-16
Robert Sacre,LAL,320.0,-4.6,2015-16
R.J. Hunter,BOS,315.0,-2.1,2015-16
Terry Rozier,BOS,311.0,-6.1,2015-16
Drew Gooden,WAS,305.0,-6.3,2015-16
Axel Toupane,DEN,305.0,-4.7,2015-16
Jordan Hamilton,NOP,304.0,-3.3,2015-16
Kostas Papanikolaou,DEN,294.0,-4.5,2015-16
Jordan Farmar,MEM,291.0,-0.7,2015-16
Phil Pressey,2TM,283.0,-3.2,2015-16
Phil Pressey,PHI,170.0,-2.6,2015-16
Phil Pressey,PHO,113.0,-3.9,2015-16
Bryce Dejean-Jones,NOP,279.0,-2.5,2015-16
Damjan Rudež,MIN,277.0,-4.8,2015-16
Henry Sims,BRK,263.0,-4.3,2015-16
James Michael McAdoo,GSW,262.0,-1.8,2015-16
Udonis Haslem,MIA,260.0,-2.6,2015-16
Jeremy Evans,DAL,251.0,-0.4,2015-16
Devyn Marble,ORL,249.0,-6.2,2015-16
Xavier Munford,MEM,244.0,-2.5,2015-16
K.J. McDaniels,HOU,235.0,-3.9,2015-16
Delon Wright,TOR,229.0,0.9,2015-16
Lucas Nogueira,TOR,225.0,0.0,2015-16
Elton Brand,PHI,225.0,-3.4,2015-16
DeJuan Blair,WAS,218.0,-8.9,2015-16
Brandan Wright,MEM,212.0,0.7,2015-16
Matt Bonner,SAS,206.0,2.2,2015-16
Michael Kidd-Gilchrist,CHO,205.0,0.0,2015-16
Lou Amundson,NYK,204.0,-6.9,2015-16
James Young,BOS,199.0,-4.5,2015-16
Jordan McRae,2TM,195.0,-1.8,2015-16
Jordan McRae,PHO,82.0,-1.1,2015-16
Jordan McRae,CLE,113.0,-2.4,2015-16
Greg Smith,MIN,192.0,-5.5,2015-16
Alan Anderson,WAS,192.0,-2.3,2015-16
Caron Butler,SAC,176.0,-1.8,2015-16
Elijah Millsap,UTA,173.0,-3.8,2015-16
Briante Weber,2TM,169.0,-3.7,2015-16
Briante Weber,MEM,166.0,-4.0,2015-16
Briante Weber,MIA,3.0,12.9,2015-16
C.J. Wilcox,LAC,167.0,-1.5,2015-16
Spencer Dinwiddie,DET,159.0,-5.2,2015-16
Chris Copeland,MIL,156.0,-6.4,2015-16
Damien Inglis,MIL,156.0,-5.6,2015-16
Nikola Peković,MIN,156.0,-7.9,2015-16
Cleanthony Early,NYK,154.0,-8.6,2015-16
Jarell Eddie,WAS,147.0,-1.5,2015-16
Christian Wood,PHI,145.0,-0.2,2015-16
Tony Wroten,PHI,144.0,-13.4,2015-16
Pat Connaughton,POR,143.0,-8.0,2015-16
Chris Kaman,POR,112.0,-3.6,2015-16
Jeff Ayres,LAC,107.0,-6.1,2015-16
Cameron Bairstow,CHI,103.0,-7.5,2015-16
Orlando Johnson,2TM,101.0,-8.3,2015-16
Orlando Johnson,PHO,47.0,-2.4,2015-16
Orlando Johnson,NOP,54.0,-13.4,2015-16
Joel Anthony,DET,96.0,0.4,2015-16
