PLAYER,TEAM_BBREF,MP,BPM,SEASON
Josh Richardson,MIA,1614.0,-1.1,2016-17
Amir Johnson,BOS,1608.0,0.6,2016-17
Kelly Oubre Jr.,WAS,1605.0,-3.2,2016-17
Patrick Patterson,TOR,1599.0,0.1,2016-17
Thabo Sefolosha,ATL,1596.0,0.4,2016-17
Rodney Hood,UTA,1593.0,-0.9,2016-17
Tony Parker,SAS,1587.0,-2.6,2016-17
Arron Afflalo,SAC,1580.0,-3.6,2016-17
Alex Len,PHO,1560.0,-2.3,2016-17
Nick Young,LAL,1556.0,-0.1,2016-17
Clint Capela,HOU,1551.0,1.2,2016-17
George Hill,UTA,1544.0,3.8,2016-17
D.J. Augustin,ORL,1538.0,-3.0,2016-17
Kelly Olynyk,BOS,1538.0,0.3,2016-17
Jeff Green,ORL,1534.0,-3.6,2016-17
Enes Freedom,OKC,1533.0,1.7,2016-17
Jerami Grant,2TM,1531.0,-1.3,2016-17
Jerami Grant,PHI,41.0,-8.3,2016-17
Jerami Grant,OKC,1490.0,-1.1,2016-17
Tim Frazier,NOP,1525.0,-2.7,2016-17
Sergio Rodríguez,PHI,1518.0,-2.7,2016-17
Shabazz Muhammad,MIN,1516.0,-2.4,2016-17
Doug McDermott,2TM,1508.0,-2.3,2016-17
Doug McDermott,CHI,1078.0,-2.1,2016-17
Doug McDermott,OKC,430.0,-2.7,2016-17
James Ennis III,MEM,1501.0,-1.2,2016-17
Wayne Ellington,MIA,1500.0,-0.1,2016-17
Langston Galloway,2TM,1495.0,-2.3,2016-17
Langston Galloway,NOP,1120.0,-1.5,2016-17
Langston Galloway,SAC,375.0,-4.7,2016-17
Luol Deng,LAL,1486.0,-2.1,2016-17
David Lee,SAS,1477.0,1.8,2016-17
Anthony Tolliver,SAC,1477.0,-1.0,2016-17
Andrew Harrison,MEM,1474.0,-3.4,2016-17
Larry Nance Jr.,LAL,1442.0,0.6,2016-17
Glenn Robinson III,IND,1427.0,-0.3,2016-17
Dirk Nowitzki,DAL,1424.0,0.8,2016-17
Reggie Jackson,DET,1424.0,-1.0,2016-17
Willie Cauley-Stein,SAC,1421.0,-1.0,2016-17
Sam Dekker,HOU,1419.0,-0.2,2016-17
Kosta Koufos,SAC,1419.0,-2.5,2016-17
Emmanuel Mudiay,DEN,1406.0,-3.2,2016-17
Channing Frye,CLE,1398.0,1.0,2016-17
Jonathon Simmons,SAS,1392.0,-2.6,2016-17
Jusuf Nurkić,2TM,1391.0,-0.9,2016-17
Jusuf Nurkić,DEN,807.0,-2.1,2016-17
Jusuf Nurkić,POR,584.0,0.9,2016-17
Dion Waiters,MIA,1384.0,-0.1,2016-17
Stanley Johnson,DET,1371.0,-3.0,2016-17
Norman Powell,TOR,1368.0,-0.5,2016-17
Jason Terry,MIL,1365.0,-0.9,2016-17
Jared Dudley,PHO,1362.0,-1.0,2016-17
Shaun Livingston,GSW,1345.0,-2.5,2016-17
Jaylen Brown,BOS,1341.0,-3.7,2016-17
Spencer Dinwiddie,BRK,1334.0,-1.0,2016-17
Kris Dunn,MIN,1333.0,-2.8,2016-17
Dwight Powell,DAL,1333.0,1.0,2016-17
Dewayne Dedmon,SAS,1330.0,0.6,2016-17
Willy Hernangómez,NYK,1324.0,-0.3,2016-17
Tyson Chandler,PHO,1298.0,0.3,2016-17
Kenneth Faried,DEN,1296.0,0.3,2016-17
Manu Ginóbili,SAS,1291.0,1.4,2016-17
Marreese Speights,LAC,1286.0,0.6,2016-17
Randy Foye,BRK,1284.0,-4.4,2016-17
Boris Diaw,UTA,1283.0,-2.5,2016-17
Corey Brewer,2TM,1281.0,-2.7,2016-17
Corey Brewer,HOU,923.0,-3.4,2016-17
Corey Brewer,LAL,358.0,-1.0,2016-17
Terrence Jones,2TM,1270.0,-0.6,2016-17
Terrence Jones,NOP,1264.0,-0.5,2016-17
Terrence Jones,MIL,6.0,-10.6,2016-17
Zaza Pachulia,GSW,1268.0,0.6,2016-17
Noah Vonleh,POR,1265.0,-3.9,2016-17
Terry Rozier,BOS,1263.0,-1.4,2016-17
Malcolm Delaney,ATL,1248.0,-5.6,2016-17
Mike Muscala,ATL,1237.0,1.1,2016-17
Caris LeVert,BRK,1237.0,-1.1,2016-17
Jonas Jerebko,BOS,1232.0,-2.4,2016-17
Kyle O'Quinn,NYK,1229.0,1.9,2016-17
Danté Exum,UTA,1228.0,-3.3,2016-17
Justin Anderson,2TM,1228.0,-1.3,2016-17
Justin Anderson,DAL,710.0,-1.0,2016-17
Justin Anderson,PHI,518.0,-1.9,2016-17
Meyers Leonard,POR,1222.0,-3.3,2016-17
Shelvin Mack,UTA,1205.0,-2.3,2016-17
Nenê,HOU,1198.0,0.8,2016-17
Yogi Ferrell,2TM,1197.0,-1.1,2016-17
Yogi Ferrell,BRK,151.0,-7.5,2016-17
Yogi Ferrell,DAL,1046.0,-0.2,2016-17
Richaun Holmes,PHI,1193.0,1.0,2016-17
Timothé Luwawu-Cabarrot,PHI,1190.0,-4.6,2016-17
Nemanja Bjelica,MIN,1190.0,-1.6,2016-17
J.R. Smith,CLE,1187.0,-2.1,2016-17
Derrick Favors,UTA,1186.0,-0.1,2016-17
Troy Daniels,MEM,1183.0,-1.8,2016-17
Justin Hamilton,BRK,1177.0,-0.8,2016-17
Ben McLemore,SAC,1176.0,-4.2,2016-17
Aron Baynes,DET,1163.0,-2.7,2016-17
Trey Lyles,UTA,1158.0,-2.2,2016-17
Jeremy Lamb,CHO,1143.0,0.5,2016-17
Brandon Knight,PHO,1140.0,-2.8,2016-17
Joe Harris,BRK,1138.0,-3.5,2016-17
Ian Clark,GSW,1137.0,-1.5,2016-17
Jahlil Okafor,PHI,1134.0,-2.5,2016-17
Mirza Teletović,MIL,1133.0,-3.8,2016-17
Tyler Ulis,PHO,1123.0,-2.4,2016-17
John Henson,MIL,1123.0,-1.6,2016-17
Timofey Mozgov,LAL,1104.0,-4.3,2016-17
Tarik Black,LAL,1091.0,-3.2,2016-17
Lucas Nogueira,TOR,1088.0,2.0,2016-17
Devin Harris,DAL,1087.0,-0.4,2016-17
Patrick McCaw,GSW,1074.0,-2.4,2016-17
Jason Smith,WAS,1068.0,-1.8,2016-17
Luke Babbitt,MIA,1065.0,-2.0,2016-17
Montrezl Harrell,HOU,1064.0,1.0,2016-17
Álex Abrines,OKC,1055.0,-1.6,2016-17
Nerlens Noel,2TM,1047.0,2.4,2016-17
Nerlens Noel,PHI,564.0,3.2,2016-17
Nerlens Noel,DAL,483.0,1.4,2016-17
Cristiano Felício,CHI,1040.0,-0.7,2016-17
Willie Reed,MIA,1031.0,-0.9,2016-17
Brandon Rush,MIN,1030.0,-2.5,2016-17
Jerian Grant,CHI,1028.0,0.1,2016-17
Kyle Anderson,SAS,1020.0,1.8,2016-17
Mindaugas Kuzminskas,NYK,1016.0,-1.9,2016-17
Joakim Noah,NYK,1015.0,-0.5,2016-17
Rudy Gay,SAC,1013.0,1.9,2016-17
C.J. Watson,ORL,1012.0,-3.6,2016-17
Bobby Portis,CHI,1000.0,-1.5,2016-17
Taurean Prince,ATL,981.0,-1.8,2016-17
Joffrey Lauvergne,2TM,980.0,-2.2,2016-17
Joffrey Lauvergne,OKC,739.0,-1.6,2016-17
Joffrey Lauvergne,CHI,241.0,-4.1,2016-17
Denzel Valentine,CHI,976.0,-3.3,2016-17
Semaj Christon,OKC,973.0,-5.1,2016-17
Lance Thomas,NYK,968.0,-3.5,2016-17
Leandro Barbosa,PHO,963.0,-2.5,2016-17
Mario Hezonja,ORL,960.0,-5.0,2016-17
Michael Beasley,MIL,935.0,-0.8,2016-17
Al Jefferson,IND,931.0,-1.4,2016-17
Salah Mejri,DAL,905.0,-0.7,2016-17
Aaron Brooks,IND,894.0,-3.7,2016-17
Khris Middleton,MIL,889.0,-0.3,2016-17
Jeremy Lin,BRK,883.0,2.0,2016-17
Lavoy Allen,IND,871.0,-1.7,2016-17
Pascal Siakam,TOR,859.0,-2.4,2016-17
Ron Baker,NYK,857.0,-4.7,2016-17
David West,GSW,854.0,2.8,2016-17
Michael Carter-Williams,CHI,846.0,-3.2,2016-17
Paul Zipser,CHI,843.0,-4.4,2016-17
Juancho Hernangómez,DEN,842.0,-0.1,2016-17
Mike Dunleavy,2TM,841.0,-1.4,2016-17
Mike Dunleavy,CLE,366.0,-3.1,2016-17
Mike Dunleavy,ATL,475.0,-0.1,2016-17
Ramon Sessions,CHO,811.0,-2.4,2016-17
Wesley Johnson,LAC,810.0,-2.0,2016-17
Dāvis Bertāns,SAS,808.0,1.3,2016-17
Derrick Williams,2TM,804.0,-2.9,2016-17
Derrick Williams,MIA,377.0,-3.4,2016-17
Derrick Williams,CLE,427.0,-2.5,2016-17
Spencer Hawes,2TM,797.0,0.5,2016-17
Spencer Hawes,CHO,626.0,-0.1,2016-17
Spencer Hawes,MIL,171.0,2.8,2016-17
Ed Davis,POR,789.0,-4.1,2016-17
Tyreke Evans,2TM,788.0,0.4,2016-17
Tyreke Evans,NOP,474.0,0.0,2016-17
Tyreke Evans,SAC,314.0,0.9,2016-17
Joel Embiid,PHI,786.0,4.5,2016-17
DeAndre Liggins,2TM,777.0,-2.2,2016-17
DeAndre Liggins,CLE,752.0,-2.3,2016-17
DeAndre Liggins,DAL,25.0,1.0,2016-17
Tyus Jones,MIN,774.0,0.2,2016-17
J.J. Barea,DAL,771.0,1.5,2016-17
Hollis Thompson,2TM,752.0,-2.6,2016-17
Hollis Thompson,PHI,561.0,-2.4,2016-17
Hollis Thompson,NOP,191.0,-3.1,2016-17
JaVale McGee,GSW,739.0,1.2,2016-17
Jodie Meeks,ORL,738.0,-1.8,2016-17
Tomáš Satoranský,WAS,719.0,-2.4,2016-17
Anthony Morrow,2TM,714.0,-2.3,2016-17
Anthony Morrow,OKC,627.0,-2.8,2016-17
Anthony Morrow,CHI,87.0,1.5,2016-17
Alan Williams,PHO,708.0,-1.3,2016-17
Trey Burke,WAS,703.0,-3.0,2016-17
Rodney Stuckey,IND,696.0,-4.4,2016-17
Kris Humphries,ATL,689.0,-2.0,2016-17
Roy Hibbert,2TM,682.0,-2.3,2016-17
Roy Hibbert,CHO,671.0,-2.4,2016-17
Roy Hibbert,DEN,11.0,-0.5,2016-17
Chandler Parsons,MEM,675.0,-3.8,2016-17
Alec Burks,UTA,653.0,-2.3,2016-17
Omri Casspi,3TM,643.0,-3.2,2016-17
Omri Casspi,SAC,397.0,-2.6,2016-17
Omri Casspi,NOP,24.0,-5.3,2016-17
Omri Casspi,MIN,222.0,-3.9,2016-17
Darrell Arthur,DEN,639.0,-0.1,2016-17
Jakob Poeltl,TOR,626.0,-3.1,2016-17
Justise Winslow,MIA,625.0,-3.8,2016-17
Skal Labissière,SAC,612.0,-2.3,2016-17
Ivica Zubac,LAL,609.0,-1.7,2016-17
Isaiah Canaan,CHI,592.0,-3.3,2016-17
Tyler Ennis,2TM,588.0,-3.2,2016-17
Tyler Ennis,HOU,196.0,-8.0,2016-17
Tyler Ennis,LAL,392.0,-0.8,2016-17
Alexis Ajinça,NOP,584.0,-3.3,2016-17
Andrew Bogut,2TM,583.0,-2.6,2016-17
Andrew Bogut,DAL,582.0,-2.5,2016-17
Andrew Bogut,CLE,1.0,-45.0,2016-17
Brandon Bass,LAC,577.0,0.4,2016-17
Marcus Thornton,WAS,575.0,-2.4,2016-17
Dragan Bender,PHO,574.0,-5.1,2016-17
Thon Maker,MIL,562.0,-2.0,2016-17
Thomas Robinson,LAL,560.0,-2.1,2016-17
Beno Udrih,DET,560.0,0.3,2016-17
Kevin Séraphin,IND,559.0,-3.4,2016-17
Jarell Martin,MEM,558.0,-5.8,2016-17
Quincy Acy,2TM,558.0,-2.1,2016-17
Quincy Acy,DAL,48.0,-14.3,2016-17
Quincy Acy,BRK,510.0,-0.9,2016-17
Troy Williams,2TM,557.0,-3.8,2016-17
Troy Williams,MEM,418.0,-4.4,2016-17
Troy Williams,HOU,139.0,-1.9,2016-17
Ian Mahinmi,WAS,555.0,-1.4,2016-17
Derrick Jones Jr.,PHO,545.0,-2.3,2016-17
José Calderón,2TM,539.0,-3.2,2016-17
José Calderón,LAL,292.0,-3.6,2016-17
José Calderón,ATL,247.0,-2.8,2016-17
Gerald Green,BOS,538.0,-3.0,2016-17
Cole Aldrich,MIN,531.0,-0.8,2016-17
Tyler Zeller,BOS,525.0,-2.4,2016-17
Nicolás Brussino,DAL,521.0,-1.6,2016-17
Shabazz Napier,POR,512.0,-0.4,2016-17
K.J. McDaniels,2TM,505.0,-2.3,2016-17
K.J. McDaniels,HOU,212.0,-2.9,2016-17
K.J. McDaniels,BRK,293.0,-1.9,2016-17
Miles Plumlee,2TM,484.0,-5.0,2016-17
Miles Plumlee,MIL,310.0,-5.4,2016-17
Miles Plumlee,CHO,174.0,-4.4,2016-17
Ömer Aşık,NOP,482.0,-3.7,2016-17
Donatas Motiejūnas,NOP,479.0,-4.3,2016-17
Okaro White,MIA,471.0,-3.1,2016-17
Reggie Bullock,DET,467.0,0.3,2016-17
Cameron Payne,2TM,462.0,-6.1,2016-17
Cameron Payne,OKC,320.0,-5.3,2016-17
Cameron Payne,CHI,142.0,-7.7,2016-17
Luis Scola,BRK,461.0,-2.9,2016-17
Rashad Vaughn,MIL,458.0,-3.6,2016-17
James Michael McAdoo,GSW,457.0,-1.8,2016-17
Kevon Looney,GSW,447.0,-1.7,2016-17
Brandan Wright,MEM,447.0,1.7,2016-17
Delon Wright,TOR,446.0,2.0,2016-17
Jordan Crawford,NOP,442.0,1.3,2016-17
Jeff Withey,UTA,432.0,1.4,2016-17
Brian Roberts,CHO,416.0,-4.2,2016-17
Sasha Vujačić,NYK,408.0,-3.2,2016-17
Wade Baldwin,MEM,405.0,-5.5,2016-17
David Nwaba,LAL,397.0,-2.2,2016-17
Toney Douglas,MEM,394.0,-1.5,2016-17
Kay Felder,CLE,386.0,-2.4,2016-17
Kyle Singler,OKC,385.0,-4.3,2016-17
Jordan McRae,CLE,384.0,-3.7,2016-17
James Jones,CLE,381.0,-0.3,2016-17
Darrun Hilliard,DET,381.0,-6.0,2016-17
Josh McRoberts,MIA,381.0,-1.6,2016-17
DeAndre' Bembry,ATL,371.0,-3.5,2016-17
Lance Stephenson,3TM,361.0,-4.0,2016-17
Lance Stephenson,NOP,162.0,-3.6,2016-17
Lance Stephenson,MIN,67.0,-7.3,2016-17
Lance Stephenson,IND,132.0,-2.7,2016-17
Georgios Papagiannis,SAC,355.0,-3.8,2016-17
Raul Neto,UTA,346.0,-0.1,2016-17
Andrew Nicholson,2TM,342.0,-6.0,2016-17
Andrew Nicholson,WAS,231.0,-5.6,2016-17
Andrew Nicholson,BRK,111.0,-6.8,2016-17
Maurice Ndour,NYK,331.0,-2.8,2016-17
Dejounte Murray,SAS,322.0,-4.8,2016-17
Pat Connaughton,POR,316.0,-0.7,2016-17
Damjan Rudež,ORL,314.0,-4.5,2016-17
Alan Anderson,LAC,308.0,-6.1,2016-17
Chasson Randle,2TM,299.0,-1.7,2016-17
Chasson Randle,PHI,74.0,2.9,2016-17
Chasson Randle,NYK,225.0,-3.2,2016-17
Fred VanVleet,TOR,294.0,-2.1,2016-17
Boban Marjanović,DET,293.0,5.5,2016-17
Sheldon Mac,WAS,287.0,-2.3,2016-17
Bryn Forbes,SAS,285.0,-5.4,2016-17
Paul Pierce,LAC,277.0,-4.7,2016-17
Anthony Bennett,BRK,264.0,-1.4,2016-17
Jake Layman,POR,249.0,-6.4,2016-17
Deyonta Davis,MEM,238.0,-4.6,2016-17
Marcelo Huertas,LAL,237.0,-4.6,2016-17
Wayne Selden,2TM,236.0,-5.5,2016-17
Wayne Selden,NOP,47.0,-1.8,2016-17
Wayne Selden,MEM,189.0,-6.5,2016-17
Shawn Long,PHI,234.0,1.2,2016-17
Jonathan Gibson,DAL,231.0,-3.7,2016-17
James Young,BOS,220.0,-1.3,2016-17
Rakeem Christmas,IND,219.0,-5.0,2016-17
Archie Goodwin,2TM,214.0,1.9,2016-17
Archie Goodwin,NOP,30.0,3.3,2016-17
Archie Goodwin,BRK,184.0,1.6,2016-17
Briante Weber,2TM,205.0,-3.7,2016-17
Briante Weber,GSW,46.0,-8.4,2016-17
Briante Weber,CHO,159.0,-2.3,2016-17
Cheick Diallo,NOP,199.0,-3.7,2016-17
Malachi Richardson,SAC,198.0,-4.8,2016-17
Mike Scott,ATL,195.0,-5.5,2016-17
Treveon Graham,CHO,189.0,-1.0,2016-17
Quinn Cook,2TM,188.0,-3.1,2016-17
Quinn Cook,DAL,77.0,-6.2,2016-17
Quinn Cook,NOP,111.0,-1.0,2016-17
Nicolás Laprovíttola,SAS,174.0,-3.9,2016-17
Marshall Plumlee,NYK,170.0,-4.6,2016-17
Malik Beasley,DEN,165.0,-0.6,2016-17
A.J. Hammons,DAL,163.0,-6.6,2016-17
Metta World Peace,LAL,160.0,-6.1,2016-17
Anthony Brown,2TM,159.0,-4.4,2016-17
Anthony Brown,NOP,143.0,-4.5,2016-17
