PLAYER,TEAM_BBREF,MP,BPM,SEASON
Tony Parker,SAS,2456.0,3.6,2008-09
Andrea Bargnani,TOR,2453.0,-0.8,2008-09
Metta World Peace,HOU,2452.0,1.9,2008-09
Rafer Alston,2TM,2447.0,0.8,2008-09
Rafer Alston,HOU,1591.0,0.2,2008-09
Rafer Alston,ORL,856.0,2.0,2008-09
Grant Hill,PHO,2445.0,0.8,2008-09
Derek Fisher,LAL,2441.0,0.2,2008-09
Danny Granger,IND,2424.0,4.8,2008-09
Josh Smith,ATL,2421.0,1.7,2008-09
Jason Richardson,2TM,2410.0,1.2,2008-09
Jason Richardson,CHA,491.0,1.3,2008-09
Jason Richardson,PHO,1919.0,1.2,2008-09
Mehmet Okur,UTA,2409.0,1.3,2008-09
Kelenna Azubuike,GSW,2375.0,-0.5,2008-09
Mike Miller,MIN,2356.0,1.1,2008-09
Stephen Jackson,GSW,2339.0,-0.3,2008-09
Michael Finley,SAS,2336.0,-0.4,2008-09
José Calderón,TOR,2333.0,2.8,2008-09
Lamar Odom,LAL,2316.0,2.0,2008-09
Raja Bell,2TM,2315.0,-1.3,2008-09
Raja Bell,PHO,712.0,-1.9,2008-09
Raja Bell,CHA,1603.0,-1.0,2008-09
Anderson Varejão,CLE,2306.0,0.6,2008-09
Jason Thompson,SAC,2303.0,-4.2,2008-09
Paul Millsap,UTA,2290.0,1.1,2008-09
Richard Hamilton,DET,2279.0,0.1,2008-09
Carmelo Anthony,DEN,2277.0,0.5,2008-09
Beno Udrih,SAC,2270.0,-3.1,2008-09
Spencer Hawes,SAC,2259.0,-3.0,2008-09
T.J. Ford,IND,2258.0,0.3,2008-09
Kendrick Perkins,BOS,2253.0,0.1,2008-09
Shaquille O'Neal,PHO,2252.0,1.7,2008-09
Baron Davis,LAC,2248.0,-0.8,2008-09
Travis Outlaw,POR,2246.0,0.2,2008-09
J.R. Smith,DEN,2245.0,2.2,2008-09
Al Horford,ATL,2242.0,1.7,2008-09
Nate Robinson,NYK,2209.0,2.4,2008-09
Steve Blake,POR,2188.0,1.5,2008-09
Tyrus Thomas,CHI,2175.0,0.0,2008-09
Ramon Sessions,MIL,2173.0,1.6,2008-09
Delonte West,CLE,2152.0,1.7,2008-09
James Posey,NOH,2140.0,-1.0,2008-09
Rasheed Wallace,DET,2123.0,2.0,2008-09
Luc Mbah a Moute,MIL,2114.0,-0.8,2008-09
Kenyon Martin,DEN,2111.0,0.3,2008-09
Brad Miller,2TM,2100.0,1.1,2008-09
Brad Miller,SAC,1354.0,0.5,2008-09
Brad Miller,CHI,746.0,2.1,2008-09
Charlie Villanueva,MIL,2095.0,1.1,2008-09
Sebastian Telfair,MIN,2095.0,-3.4,2008-09
Marvin Williams,ATL,2093.0,0.8,2008-09
Allen Iverson,2TM,2093.0,0.2,2008-09
Allen Iverson,DEN,123.0,0.3,2008-09
Allen Iverson,DET,1970.0,0.2,2008-09
Peja Stojaković,NOH,2089.0,-0.7,2008-09
Matt Barnes,PHO,2082.0,-0.4,2008-09
Keyon Dooling,NJN,2074.0,-0.5,2008-09
Dominic McGuire,WAS,2072.0,-1.1,2008-09
Jamario Moon,2TM,2068.0,1.7,2008-09
Jamario Moon,TOR,1379.0,2.7,2008-09
Jamario Moon,MIA,689.0,-0.2,2008-09
Kevin Love,MIN,2048.0,-1.1,2008-09
Samuel Dalembert,PHI,2036.0,-2.1,2008-09
Luke Ridnour,MIL,2033.0,0.0,2008-09
Shane Battier,HOU,2031.0,2.0,2008-09
Hakim Warrick,MEM,2029.0,-0.7,2008-09
Jermaine O'Neal,2TM,2027.0,-1.5,2008-09
Jermaine O'Neal,TOR,1216.0,-1.3,2008-09
Jermaine O'Neal,MIA,811.0,-1.7,2008-09
Michael Beasley,MIA,2009.0,-1.7,2008-09
Trevor Ariza,LAL,1999.0,2.4,2008-09
Aaron Brooks,HOU,1998.0,-0.9,2008-09
Rudy Fernández,POR,1993.0,3.0,2008-09
Andrés Nocioni,2TM,1991.0,-1.9,2008-09
Andrés Nocioni,CHI,1278.0,-2.1,2008-09
Andrés Nocioni,SAC,713.0,-1.7,2008-09
Ronald Murray,ATL,1975.0,-0.5,2008-09
Francisco García,SAC,1975.0,-0.3,2008-09
Joel Przybilla,POR,1952.0,0.9,2008-09
Amar'e Stoudemire,PHO,1948.0,1.7,2008-09
Kevin Martin,SAC,1947.0,0.5,2008-09
Courtney Lee,ORL,1939.0,-0.1,2008-09
Joakim Noah,CHI,1938.0,1.1,2008-09
Matt Bonner,SAS,1928.0,2.1,2008-09
Marcus Camby,LAC,1925.0,2.2,2008-09
Lou Williams,PHI,1919.0,0.6,2008-09
D.J. Augustin,CHA,1908.0,0.9,2008-09
Quentin Richardson,NYK,1894.0,-1.2,2008-09
C.J. Watson,GSW,1883.0,-0.5,2008-09
Kyle Korver,UTA,1874.0,0.1,2008-09
Antonio McDyess,DET,1866.0,0.5,2008-09
Andris Biedriņš,GSW,1863.0,1.3,2008-09
Maurice Evans,ATL,1840.0,-0.8,2008-09
Nick Young,WAS,1837.0,-3.3,2008-09
Erick Dampier,DAL,1836.0,0.6,2008-09
Al Jefferson,MIN,1836.0,2.6,2008-09
Daequan Cook,MIA,1833.0,-2.1,2008-09
Jarvis Hayes,NJN,1832.0,-2.2,2008-09
Jason Kapono,TOR,1831.0,-3.2,2008-09
Nick Collison,OKC,1831.0,-1.2,2008-09
Andrei Kirilenko,UTA,1831.0,2.6,2008-09
Willie Green,PHI,1828.0,-2.1,2008-09
Jeff Foster,IND,1828.0,-0.6,2008-09
Linas Kleiza,DEN,1824.0,-1.5,2008-09
Brandon Rush,IND,1803.0,-2.8,2008-09
Daniel Gibson,CLE,1795.0,-1.0,2008-09
Anthony Carter,DEN,1787.0,-1.3,2008-09
Charlie Bell,MIL,1783.0,-1.7,2008-09
Earl Watson,OKC,1776.0,-4.6,2008-09
Kevin Garnett,BOS,1772.0,5.7,2008-09
Zydrunas Ilgauskas,CLE,1765.0,-0.3,2008-09
Zach Randolph,2TM,1757.0,0.1,2008-09
Zach Randolph,NYK,388.0,-0.2,2008-09
Zach Randolph,LAC,1369.0,0.1,2008-09
Bobby Simmons,NJN,1729.0,0.0,2008-09
Leandro Barbosa,PHO,1705.0,1.9,2008-09
Andray Blatche,WAS,1703.0,-2.0,2008-09
Marquis Daniels,IND,1700.0,-1.9,2008-09
Ronny Turiaf,GSW,1696.0,1.2,2008-09
Kyle Lowry,2TM,1679.0,0.2,2008-09
Kyle Lowry,MEM,1071.0,-0.7,2008-09
Kyle Lowry,HOU,608.0,1.7,2008-09
Luol Deng,CHI,1665.0,-0.4,2008-09
Josh Howard,DAL,1663.0,0.0,2008-09
Mike James,2TM,1649.0,-3.9,2008-09
Mike James,NOH,74.0,-6.0,2008-09
Mike James,WAS,1575.0,-3.8,2008-09
Glen Davis,BOS,1637.0,-2.2,2008-09
C.J. Miles,UTA,1623.0,-1.6,2008-09
J.J. Barea,DAL,1600.0,-1.5,2008-09
Corey Maggette,GSW,1588.0,-2.0,2008-09
Brandon Bass,DAL,1574.0,-1.5,2008-09
Antoine Wright,DAL,1552.0,-3.5,2008-09
Joey Graham,TOR,1541.0,-3.5,2008-09
Wally Szczerbiak,CLE,1527.0,0.1,2008-09
Darius Songaila,WAS,1521.0,-2.0,2008-09
Anthony Morrow,GSW,1515.0,-0.2,2008-09
Bruce Bowen,SAS,1506.0,-2.3,2008-09
Fred Jones,LAC,1495.0,-2.7,2008-09
Bobby Jackson,SAC,1484.0,-1.8,2008-09
Anthony Johnson,ORL,1481.0,-0.8,2008-09
Eddie House,BOS,1479.0,3.5,2008-09
Larry Hughes,2TM,1479.0,-0.5,2008-09
Larry Hughes,CHI,792.0,0.3,2008-09
Larry Hughes,NYK,687.0,-1.3,2008-09
Zaza Pachulia,ATL,1473.0,-2.6,2008-09
Carl Landry,HOU,1467.0,0.7,2008-09
Darrell Arthur,MEM,1464.0,-3.4,2008-09
Craig Smith,MIN,1460.0,-0.6,2008-09
Chris Andersen,DEN,1460.0,2.2,2008-09
Nicolas Batum,POR,1454.0,1.4,2008-09
Thabo Sefolosha,2TM,1453.0,0.8,2008-09
Thabo Sefolosha,CHI,735.0,0.5,2008-09
Thabo Sefolosha,OKC,718.0,1.2,2008-09
Andrew Bynum,LAL,1446.0,1.1,2008-09
Tyson Chandler,NOH,1445.0,-2.5,2008-09
Vladimir Radmanović,2TM,1445.0,-0.7,2008-09
Vladimir Radmanović,LAL,771.0,0.7,2008-09
Vladimir Radmanović,CHA,674.0,-2.3,2008-09
Dahntay Jones,DEN,1426.0,-2.9,2008-09
Yi Jianlian,NJN,1421.0,-3.8,2008-09
Jason Maxiell,DET,1408.0,-0.6,2008-09
Kurt Thomas,SAS,1404.0,-0.3,2008-09
Kirk Hinrich,CHI,1339.0,0.9,2008-09
Mickaël Piétrus,ORL,1329.0,0.3,2008-09
Greg Oden,POR,1314.0,-1.1,2008-09
Ben Wallace,CLE,1314.0,1.6,2008-09
Ryan Anderson,NJN,1312.0,-1.1,2008-09
Jared Jeffries,NYK,1310.0,-2.6,2008-09
Jameer Nelson,ORL,1309.0,5.1,2008-09
Sasha Vujačić,LAL,1293.0,0.8,2008-09
Keith Bogans,2TM,1272.0,-0.4,2008-09
Keith Bogans,ORL,787.0,-0.6,2008-09
Keith Bogans,MIL,485.0,0.0,2008-09
George Hill,SAS,1270.0,-1.8,2008-09
Drew Gooden,3TM,1264.0,-1.8,2008-09
Drew Gooden,CHI,918.0,-1.8,2008-09
Drew Gooden,SAC,26.0,-0.4,2008-09
Drew Gooden,SAS,320.0,-1.9,2008-09
Marreese Speights,PHI,1263.0,-1.4,2008-09
Tim Thomas,3TM,1247.0,-1.3,2008-09
Tim Thomas,LAC,220.0,-6.0,2008-09
Tim Thomas,NYK,773.0,0.2,2008-09
Tim Thomas,CHI,254.0,-2.0,2008-09
Arron Afflalo,DET,1234.0,-2.6,2008-09
Leon Powe,BOS,1227.0,-0.3,2008-09
Sergio Rodríguez,POR,1225.0,-1.4,2008-09
Von Wafer,HOU,1225.0,0.2,2008-09
Rasho Nesterović,IND,1214.0,-0.9,2008-09
Michael Redd,MIL,1203.0,2.2,2008-09
Tony Battie,ORL,1202.0,-1.6,2008-09
Mikki Moore,2TM,1202.0,-3.5,2008-09
Mikki Moore,SAC,746.0,-3.9,2008-09
Mikki Moore,BOS,456.0,-3.0,2008-09
Rodney Carney,MIN,1199.0,-0.8,2008-09
Carlos Boozer,UTA,1197.0,-0.6,2008-09
Jordan Farmar,LAL,1192.0,-2.6,2008-09
Manu Ginóbili,SAS,1181.0,6.1,2008-09
Tracy McGrady,HOU,1181.0,2.3,2008-09
Javaris Crittenton,2TM,1174.0,-4.3,2008-09
Javaris Crittenton,MEM,44.0,-5.5,2008-09
Javaris Crittenton,WAS,1130.0,-4.2,2008-09
Luke Walton,LAL,1166.0,-1.0,2008-09
Kyle Weaver,OKC,1166.0,-1.2,2008-09
Quinton Ross,MEM,1164.0,-3.6,2008-09
Steve Novak,LAC,1161.0,-0.4,2008-09
Jared Dudley,2TM,1155.0,0.2,2008-09
Jared Dudley,CHA,427.0,-0.4,2008-09
Jared Dudley,PHO,728.0,0.6,2008-09
JaVale McGee,WAS,1143.0,-2.9,2008-09
Nenad Krstić,OKC,1141.0,-2.6,2008-09
Reggie Evans,PHI,1137.0,-4.2,2008-09
Anthony Randolph,GSW,1129.0,-2.3,2008-09
Andrew Bogut,MIL,1124.0,1.3,2008-09
JJ Redick,ORL,1111.0,-1.0,2008-09
Joe Smith,2TM,1102.0,-1.2,2008-09
Joe Smith,OKC,691.0,-1.9,2008-09
Joe Smith,CLE,411.0,0.0,2008-09
Rashad McCants,2TM,1101.0,-1.9,2008-09
Rashad McCants,MIN,636.0,-3.7,2008-09
Rashad McCants,SAC,465.0,0.6,2008-09
Trenton Hassell,NJN,1094.0,-3.6,2008-09
Hilton Armstrong,NOH,1092.0,-3.8,2008-09
Desmond Mason,OKC,1064.0,-5.1,2008-09
Sasha Pavlović,CLE,1053.0,-2.1,2008-09
Chris Wilcox,2TM,1049.0,-3.8,2008-09
Chris Wilcox,OKC,719.0,-4.0,2008-09
Chris Wilcox,NYK,330.0,-3.5,2008-09
Joel Anthony,MIA,1048.0,-2.7,2008-09
Lou Amundson,PHO,1044.0,-2.5,2008-09
DeSagana Diop,2TM,1036.0,-2.8,2008-09
DeSagana Diop,DAL,452.0,-2.6,2008-09
DeSagana Diop,CHA,584.0,-3.0,2008-09
Ime Udoka,SAS,1035.0,-1.6,2008-09
Darko Miličić,MEM,1034.0,-2.0,2008-09
Antonio Daniels,2TM,1021.0,-2.6,2008-09
Antonio Daniels,WAS,288.0,-3.4,2008-09
Antonio Daniels,NOH,733.0,-2.3,2008-09
Roy Hibbert,IND,1009.0,-3.0,2008-09
Kwame Brown,DET,999.0,-2.5,2008-09
Josh Boone,NJN,995.0,-1.7,2008-09
Francisco Elson,MIL,977.0,-2.2,2008-09
Chris Quinn,MIA,962.0,-1.0,2008-09
Dan Gadzuric,MIL,941.0,-2.5,2008-09
Brevin Knight,UTA,938.0,-1.9,2008-09
Bobby Brown,2TM,931.0,-5.0,2008-09
Bobby Brown,SAC,675.0,-6.1,2008-09
Bobby Brown,MIN,256.0,-2.2,2008-09
Chris Kaman,LAC,921.0,-3.1,2008-09
Elton Brand,PHI,920.0,-1.9,2008-09
Amir Johnson,DET,911.0,-1.4,2008-09
Brian Cardinal,MIN,909.0,-2.4,2008-09
Monta Ellis,GSW,892.0,-3.4,2008-09
Roko Ukić,TOR,890.0,-4.6,2008-09
Mardy Collins,2TM,890.0,-3.5,2008-09
Mardy Collins,NYK,75.0,-6.4,2008-09
Mardy Collins,LAC,815.0,-3.2,2008-09
Tony Allen,BOS,887.0,0.1,2008-09
DeShawn Stevenson,WAS,886.0,-4.7,2008-09
James Singleton,DAL,884.0,-0.5,2008-09
Marco Belinelli,GSW,882.0,-2.3,2008-09
Greg Buckner,MEM,878.0,-4.0,2008-09
Devin Brown,NOH,869.0,-4.3,2008-09
Royal Ivey,PHI,861.0,-2.2,2008-09
Chuck Hayes,HOU,858.0,-1.5,2008-09
Brent Barry,HOU,857.0,0.1,2008-09
Yakhouba Diawara,MIA,851.0,-4.2,2008-09
Kevin Ollie,MIN,850.0,-3.1,2008-09
Brian Skinner,LAC,843.0,-4.4,2008-09
Sean Marks,NOH,838.0,-4.8,2008-09
Juan Dixon,WAS,816.0,-4.4,2008-09
Will Bynum,DET,803.0,0.1,2008-09
Marcin Gortat,ORL,794.0,1.1,2008-09
Ricky Davis,LAC,785.0,-6.3,2008-09
Renaldo Balkman,DEN,780.0,1.4,2008-09
Julian Wright,NOH,772.0,-0.9,2008-09
DeAndre Jordan,LAC,771.0,-3.3,2008-09
Mike Taylor,LAC,771.0,-5.2,2008-09
Channing Frye,POR,746.0,-4.2,2008-09
Ronnie Price,UTA,738.0,-3.5,2008-09
Goran Dragić,PHO,728.0,-4.3,2008-09
Donté Greene,SAC,725.0,-6.8,2008-09
Travis Diener,IND,719.0,0.9,2008-09
Joe Alexander,MIL,716.0,-3.5,2008-09
Aaron Gray,CHI,715.0,-3.4,2008-09
Will Solomon,2TM,712.0,-1.9,2008-09
Will Solomon,TOR,544.0,-1.9,2008-09
Will Solomon,SAC,168.0,-1.6,2008-09
Adam Morrison,2TM,711.0,-4.8,2008-09
Adam Morrison,CHA,667.0,-4.5,2008-09
Adam Morrison,LAL,44.0,-9.2,2008-09
Jamaal Magloire,MIA,709.0,-4.5,2008-09
Devean George,DAL,708.0,-2.8,2008-09
J.J. Hickson,CLE,705.0,-3.2,2008-09
Josh Powell,LAL,703.0,-6.4,2008-09
Matt Harpring,UTA,693.0,-2.8,2008-09
Brandan Wright,GSW,688.0,0.1,2008-09
Stephen Graham,IND,684.0,-6.0,2008-09
Fabricio Oberto,SAS,677.0,-2.2,2008-09
Solomon Jones,ATL,675.0,-2.7,2008-09
Jerryd Bayless,POR,655.0,-5.0,2008-09
Damien Wilkins,OKC,636.0,-4.7,2008-09
Walter Herrmann,DET,630.0,-1.4,2008-09
James Jones,MIA,630.0,-2.7,2008-09
Matt Carroll,2TM,616.0,-4.8,2008-09
Matt Carroll,CHA,475.0,-3.3,2008-09
Matt Carroll,DAL,141.0,-9.9,2008-09
Robin Lopez,PHO,614.0,-3.4,2008-09
Marko Jarić,MEM,605.0,-4.3,2008-09
Chris Douglas-Roberts,NJN,585.0,-2.5,2008-09
Malik Allen,MIL,579.0,-4.5,2008-09
Theo Ratliff,PHI,579.0,-0.4,2008-09
Kosta Koufos,UTA,565.0,-1.4,2008-09
Acie Law,ATL,560.0,-2.9,2008-09
Johan Petro,2TM,559.0,-5.4,2008-09
Johan Petro,OKC,342.0,-4.6,2008-09
Johan Petro,DEN,217.0,-6.7,2008-09
Tyronn Lue,2TM,521.0,-0.9,2008-09
Tyronn Lue,MIL,392.0,-1.0,2008-09
Tyronn Lue,ORL,129.0,-0.8,2008-09
Morris Peterson,NOH,515.0,-2.1,2008-09
Shelden Williams,2TM,512.0,-3.5,2008-09
Shelden Williams,SAC,305.0,-4.8,2008-09
Shelden Williams,MIN,207.0,-1.7,2008-09
Brian Scalabrine,BOS,504.0,-1.5,2008-09
Luther Head,2TM,498.0,-2.0,2008-09
Luther Head,HOU,322.0,-2.3,2008-09
Luther Head,MIA,176.0,-1.5,2008-09
Mike Dunleavy,IND,495.0,-1.0,2008-09
Shannon Brown,2TM,477.0,-0.2,2008-09
Shannon Brown,CHA,341.0,-0.7,2008-09
Shannon Brown,LAL,136.0,1.2,2008-09
Juwan Howard,2TM,472.0,-3.6,2008-09
Juwan Howard,DEN,22.0,1.3,2008-09
Juwan Howard,CHA,450.0,-3.8,2008-09
Malik Rose,2TM,470.0,-7.1,2008-09
Malik Rose,NYK,160.0,-12.0,2008-09
Malik Rose,OKC,310.0,-4.6,2008-09
Ryan Hollins,2TM,444.0,-2.7,2008-09
Ryan Hollins,CHA,184.0,-1.0,2008-09
Ryan Hollins,DAL,260.0,-3.9,2008-09
Rob Kurz,GSW,442.0,-2.7,2008-09
Darnell Jackson,CLE,430.0,-5.2,2008-09
Jason Collins,MIN,422.0,-7.2,2008-09
Stephon Marbury,BOS,414.0,-6.1,2008-09
Danilo Gallinari,NYK,412.0,0.6,2008-09
Chucky Atkins,2TM,412.0,-5.3,2008-09
Chucky Atkins,DEN,115.0,-3.6,2008-09
Chucky Atkins,OKC,297.0,-5.9,2008-09
Gerald Green,DAL,376.0,-4.7,2008-09
Melvin Ely,NOH,373.0,-7.3,2008-09
Gabe Pruitt,BOS,366.0,-2.2,2008-09
Sean Williams,NJN,366.0,-4.8,2008-09
Cuttino Mobley,LAC,365.0,-3.9,2008-09
Jason Hart,2TM,348.0,-5.7,2008-09
Jason Hart,LAC,312.0,-5.8,2008-09
Jason Hart,DEN,36.0,-4.9,2008-09
Robert Swift,OKC,343.0,-2.5,2008-09
Nazr Mohammed,CHA,341.0,-7.1,2008-09
Paul Davis,LAC,320.0,-4.4,2008-09
Eduardo Nájera,NJN,319.0,-4.3,2008-09
Corey Brewer,MIN,307.0,-1.5,2008-09
Etan Thomas,WAS,306.0,-4.9,2008-09
Sean Singletary,2TM,303.0,-5.1,2008-09
Sean Singletary,PHO,122.0,-3.8,2008-09
Sean Singletary,CHA,181.0,-6.0,2008-09
Sean May,CHA,301.0,-7.4,2008-09
Quincy Douby,2TM,300.0,-3.5,2008-09
Quincy Douby,SAC,227.0,-4.5,2008-09
Quincy Douby,TOR,73.0,-0.6,2008-09
Darius Miles,MEM,298.0,0.9,2008-09
Jacque Vaughn,SAS,292.0,-5.9,2008-09
Pops Mensah-Bonsu,2TM,283.0,-5.5,2008-09
Pops Mensah-Bonsu,SAS,20.0,8.2,2008-09
Pops Mensah-Bonsu,TOR,263.0,-6.6,2008-09
Alando Tucker,PHO,282.0,-4.2,2008-09
Josh McRoberts,IND,279.0,-2.3,2008-09
Tarence Kinsey,CLE,277.0,-3.2,2008-09
Oleksiy Pecherov,WAS,277.0,-4.2,2008-09
Anthony Roberson,2TM,276.0,-1.4,2008-09
Anthony Roberson,NYK,253.0,-0.8,2008-09
Anthony Roberson,CHI,23.0,-8.0,2008-09
Mario West,ATL,269.0,-0.3,2008-09
Cartier Martin,CHA,266.0,-2.8,2008-09
Lindsey Hunter,CHI,266.0,-2.3,2008-09
Kris Humphries,TOR,265.0,-1.7,2008-09
Dee Brown,2TM,261.0,-5.1,2008-09
Dee Brown,WAS,233.0,-4.3,2008-09
Dee Brown,PHO,28.0,-11.8,2008-09
Morris Almond,UTA,255.0,-6.3,2008-09
Patrick O'Bryant,2TM,255.0,-4.4,2008-09
Patrick O'Bryant,BOS,108.0,-5.6,2008-09
Patrick O'Bryant,TOR,147.0,-3.5,2008-09
Jake Voskuhl,TOR,240.0,-10.9,2008-09
Shaun Livingston,2TM,231.0,-2.5,2008-09
Shaun Livingston,MIA,41.0,-7.5,2008-09
Shaun Livingston,OKC,190.0,-1.4,2008-09
Ryan Bowen,NOH,219.0,-0.7,2008-09
Maceo Baston,IND,217.0,-3.2,2008-09
Henry Walker,BOS,216.0,-4.5,2008-09
Ike Diogu,2TM,215.0,-1.1,2008-09
Ike Diogu,POR,73.0,-7.3,2008-09
Ike Diogu,SAC,142.0,2.1,2008-09
Anthony Tolliver,SAS,208.0,-3.9,2008-09
Mark Blount,MIA,207.0,-5.8,2008-09
Marcus Banks,2TM,206.0,-4.1,2008-09
Marcus Banks,MIA,166.0,-3.1,2008-09
Marcus Banks,TOR,40.0,-8.1,2008-09
Jarron Collins,UTA,201.0,-6.1,2008-09
Kareem Rush,PHI,199.0,-3.9,2008-09
Alex Acker,2TM,199.0,-3.6,2008-09
Alex Acker,DET,20.0,3.8,2008-09
Alex Acker,LAC,179.0,-4.4,2008-09
Donyell Marshall,PHI,189.0,6.5,2008-09
Stromile Swift,2TM,185.0,-9.5,2008-09
Stromile Swift,NJN,64.0,-9.5,2008-09
Stromile Swift,PHO,121.0,-9.6,2008-09
Alexis Ajinça,CHA,182.0,-7.5,2008-09
D.J. Mbenga,LAL,181.0,-0.6,2008-09
Brendan Haywood,WAS,175.0,-2.0,2008-09
DeMarcus Nelson,GSW,171.0,-5.5,2008-09
Brian Cook,2TM,171.0,-6.2,2008-09
Brian Cook,ORL,146.0,-5.8,2008-09
Brian Cook,HOU,25.0,-8.6,2008-09
Shawne Williams,DAL,170.0,-6.5,2008-09
Jerry Stackhouse,DAL,162.0,-7.5,2008-09
Kyrylo Fesenko,UTA,156.0,-3.1,2008-09
Malik Hairston,SAS,155.0,-2.0,2008-09
D.J. White,OKC,130.0,0.4,2008-09
Lorenzen Wright,CLE,125.0,-6.7,2008-09
Hamed Haddadi,MEM,120.0,0.3,2008-09
Mark Madsen,MIN,116.0,-10.0,2008-09
Jermareo Davidson,GSW,111.0,-5.2,2008-09
Damon Jones,MIL,108.0,-4.0,2008-09
Chris Mihm,LAL,105.0,-6.2,2008-09
Austin Croshere,2TM,100.0,-0.2,2008-09
Austin Croshere,MIL,77.0,2.0,2008-09
Austin Croshere,SAS,23.0,-7.7,2008-09
Thomas Gardner,ATL,98.0,-8.5,2008-09
Maurice Ager,NJN,97.0,-10.7,2008-09
Dikembe Mutombo,HOU,96.0,-3.0,2008-09
Jeremy Richardson,ORL,93.0,-10.3,2008-09
Othello Hunter,ATL,92.0,-2.1,2008-09
