PLAYER,TEAM_BBREF,MP,BPM,SEASON
Roko Ukić,MIL,97.0,-1.8,2009-10
Mike Harris,2TM,96.0,-7.9,2009-10
Mike Harris,HOU,82.0,-8.8,2009-10
Mike Harris,WAS,14.0,-2.4,2009-10
Alando Tucker,2TM,96.0,-4.0,2009-10
Alando Tucker,PHO,71.0,-2.1,2009-10
Alando Tucker,MIN,25.0,-9.5,2009-10
Primož Brezec,2TM,95.0,-10.0,2009-10
Primož Brezec,PHI,36.0,-16.6,2009-10
Primož Brezec,MIL,59.0,-6.0,2009-10
Renaldo Balkman,DEN,91.0,-2.4,2009-10
Sean Marks,NOH,75.0,-5.2,2009-10
Cedric Jackson,3TM,74.0,-6.8,2009-10
Cedric Jackson,CLE,10.0,-14.9,2009-10
Cedric Jackson,SAS,25.0,6.6,2009-10
Cedric Jackson,WAS,39.0,-13.3,2009-10
Othyus Jeffers,UTA,73.0,-4.6,2009-10
Desmond Mason,SAC,66.0,-5.7,2009-10
Francisco Elson,2TM,66.0,-6.2,2009-10
Francisco Elson,MIL,62.0,-5.7,2009-10
Francisco Elson,PHI,4.0,-14.0,2009-10
Eddy Curry,NYK,62.0,-18.5,2009-10
Mike Wilks,OKC,59.0,-6.2,2009-10
Kareem Rush,LAC,58.0,-3.5,2009-10
Byron Mullens,OKC,54.0,-11.8,2009-10
Shavlik Randolph,2TM,53.0,-8.8,2009-10
Shavlik Randolph,MIA,47.0,-9.3,2009-10
Shavlik Randolph,POR,6.0,-5.1,2009-10
Patrick O'Bryant,TOR,51.0,-6.6,2009-10
Travis Diener,2TM,51.0,-2.5,2009-10
Travis Diener,IND,25.0,-1.3,2009-10
Travis Diener,POR,26.0,-3.7,2009-10
Mike James,WAS,46.0,-4.8,2009-10
Brian Cook,HOU,44.0,-11.3,2009-10
Marcus Haislip,SAS,44.0,-2.2,2009-10
Yakhouba Diawara,MIA,44.0,-11.4,2009-10
Patty Mills,POR,38.0,-10.2,2009-10
Will Conroy,HOU,36.0,-13.5,2009-10
Othello Hunter,ATL,33.0,-11.9,2009-10
Taylor Griffin,PHO,32.0,-8.1,2009-10
Alexis Ajinça,CHA,30.0,-5.3,2009-10
Joe Alexander,CHI,29.0,-8.3,2009-10
Oliver Lafayette,BOS,22.0,-1.9,2009-10
Jason Hart,2TM,22.0,-0.5,2009-10
Jason Hart,MIN,5.0,3.8,2009-10
Jason Hart,NOH,17.0,-1.8,2009-10
Antonio Anderson,OKC,15.0,-12.4,2009-10
Paul Davis,WAS,8.0,18.2,2009-10
Ryan Bowen,OKC,8.0,11.8,2009-10
Dwayne Jones,PHO,7.0,-4.4,2009-10
Trey Gilder,MEM,5.0,21.2,2009-10
