PLAYER,TEAM_BBREF,MP,BPM,SEASON
DeAndre Jordan,2TM,2047.0,2.1,2018-19
DeAndre Jordan,DAL,1554.0,1.7,2018-19
DeAndre Jordan,NYK,493.0,3.4,2018-19
Kawhi Leonard,TOR,2040.0,7.2,2018-19
Garrett Temple,2TM,2040.0,-2.8,2018-19
Garrett Temple,MEM,1530.0,-2.7,2018-19
Garrett Temple,LAC,510.0,-3.1,2018-19
Kentavious Caldwell-Pope,LAL,2035.0,-0.5,2018-19
Austin Rivers,2TM,2028.0,-4.3,2018-19
Austin Rivers,WAS,683.0,-5.3,2018-19
Austin Rivers,HOU,1345.0,-3.8,2018-19
Dario Šarić,2TM,2023.0,-1.6,2018-19
Dario Šarić,PHI,396.0,-4.7,2018-19
Dario Šarić,MIN,1627.0,-0.8,2018-19
Serge Ibaka,TOR,2010.0,0.2,2018-19
Damyean Dotson,NYK,2004.0,-2.6,2018-19
Jonathan Isaac,ORL,1996.0,-0.4,2018-19
Lou Williams,LAC,1993.0,2.2,2018-19
Josh Jackson,PHO,1988.0,-4.6,2018-19
Dorian Finney-Smith,DAL,1985.0,-1.4,2018-19
Jusuf Nurkić,POR,1974.0,3.7,2018-19
Al Horford,BOS,1973.0,5.1,2018-19
Monte Morris,DEN,1970.0,1.5,2018-19
Ryan Arcidiacono,CHI,1961.0,-1.9,2018-19
Justise Winslow,MIA,1959.0,-0.6,2018-19
Bogdan Bogdanović,SAC,1947.0,-0.6,2018-19
LeBron James,LAL,1937.0,8.0,2018-19
Kelly Oubre Jr.,2TM,1935.0,-1.2,2018-19
Kelly Oubre Jr.,WAS,755.0,-2.6,2018-19
Kelly Oubre Jr.,PHO,1180.0,-0.4,2018-19
DeAndre' Bembry,ATL,1931.0,-2.4,2018-19
Terrance Ferguson,OKC,1931.0,-3.8,2018-19
Spencer Dinwiddie,BRK,1914.0,0.6,2018-19
Bam Adebayo,MIA,1913.0,1.8,2018-19
Jaylen Brown,BOS,1913.0,-2.1,2018-19
Patty Mills,SAS,1908.0,-0.3,2018-19
Avery Bradley,2TM,1905.0,-3.7,2018-19
Avery Bradley,LAC,1463.0,-4.6,2018-19
Avery Bradley,MEM,442.0,-0.9,2018-19
Ricky Rubio,UTA,1899.0,-0.2,2018-19
Paul Millsap,DEN,1895.0,1.7,2018-19
Rodney Hood,2TM,1893.0,-2.0,2018-19
Rodney Hood,CLE,1234.0,-2.1,2018-19
Rodney Hood,POR,659.0,-2.0,2018-19
Dwyane Wade,MIA,1885.0,0.6,2018-19
Malik Beasley,DEN,1879.0,0.1,2018-19
Reggie Bullock,2TM,1879.0,-1.1,2018-19
Reggie Bullock,DET,1355.0,-0.6,2018-19
Reggie Bullock,LAL,524.0,-2.2,2018-19
Gordon Hayward,BOS,1863.0,0.8,2018-19
Chris Paul,HOU,1857.0,3.9,2018-19
Anthony Davis,NOP,1850.0,9.4,2018-19
Rudy Gay,SAS,1842.0,1.4,2018-19
Domantas Sabonis,IND,1838.0,3.1,2018-19
Malcolm Brogdon,MIL,1832.0,2.2,2018-19
John Collins,ATL,1829.0,0.9,2018-19
Marco Belinelli,SAS,1815.0,-1.7,2018-19
Kelly Olynyk,MIA,1812.0,0.7,2018-19
Landry Shamet,2TM,1802.0,-1.6,2018-19
Landry Shamet,PHI,1108.0,-1.9,2018-19
Landry Shamet,LAC,694.0,-1.2,2018-19
Larry Nance Jr.,CLE,1795.0,2.4,2018-19
Terry Rozier,BOS,1791.0,-0.2,2018-19
Nemanja Bjelica,SAC,1788.0,0.9,2018-19
Derrick Favors,UTA,1766.0,3.3,2018-19
Fred VanVleet,TOR,1760.0,0.5,2018-19
Brandon Ingram,LAL,1760.0,-2.0,2018-19
Josh Okogie,MIN,1757.0,-3.1,2018-19
Darius Miller,NOP,1757.0,-2.9,2018-19
Langston Galloway,DET,1745.0,-1.5,2018-19
Mason Plumlee,DEN,1731.0,2.1,2018-19
Derrick White,SAS,1728.0,0.9,2018-19
Jabari Parker,2TM,1724.0,-1.5,2018-19
Jabari Parker,CHI,1042.0,-2.1,2018-19
Jabari Parker,WAS,682.0,-0.6,2018-19
Noah Vonleh,NYK,1722.0,-0.7,2018-19
Josh Hart,LAL,1715.0,-1.3,2018-19
DeMarre Carroll,BRK,1703.0,-1.5,2018-19
Delon Wright,2TM,1699.0,1.5,2018-19
Delon Wright,TOR,897.0,1.7,2018-19
Delon Wright,MEM,802.0,1.2,2018-19
Miles Bridges,CHO,1696.0,-0.8,2018-19
Taj Gibson,MIN,1686.0,-0.1,2018-19
Otto Porter Jr.,2TM,1683.0,0.9,2018-19
Otto Porter Jr.,WAS,1191.0,0.3,2018-19
Otto Porter Jr.,CHI,492.0,2.2,2018-19
Lauri Markkanen,CHI,1682.0,-0.2,2018-19
Hassan Whiteside,MIA,1674.0,2.3,2018-19
Royce O'Neale,UTA,1671.0,-0.5,2018-19
JaVale McGee,LAL,1671.0,1.4,2018-19
Dwight Powell,DAL,1662.0,2.9,2018-19
Kent Bazemore,ATL,1643.0,-2.3,2018-19
Enes Freedom,2TM,1640.0,1.0,2018-19
Enes Freedom,NYK,1128.0,0.9,2018-19
Enes Freedom,POR,512.0,1.3,2018-19
Gary Harris,DEN,1639.0,-1.6,2018-19
Dāvis Bertāns,SAS,1632.0,1.3,2018-19
Justin Jackson,2TM,1614.0,-1.6,2018-19
Justin Jackson,SAC,1083.0,-1.9,2018-19
Justin Jackson,DAL,531.0,-1.0,2018-19
Dewayne Dedmon,ATL,1609.0,0.5,2018-19
Emmanuel Mudiay,NYK,1607.0,-2.0,2018-19
Robin Lopez,CHI,1606.0,-1.9,2018-19
Evan Turner,POR,1605.0,-1.3,2018-19
Jalen Brunson,DAL,1591.0,-1.7,2018-19
Andre Iguodala,GSW,1578.0,1.8,2018-19
Marvin Bagley III,SAC,1567.0,-1.0,2018-19
Tyus Jones,MIN,1560.0,-0.6,2018-19
Taurean Prince,ATL,1552.0,-2.0,2018-19
Rodney McGruder,MIA,1550.0,-2.3,2018-19
Alex Len,ATL,1544.0,-1.2,2018-19
Tyler Johnson,2TM,1529.0,-0.4,2018-19
Tyler Johnson,MIA,1123.0,-0.1,2018-19
Tyler Johnson,PHO,406.0,-1.0,2018-19
Jaren Jackson Jr.,MEM,1515.0,-0.3,2018-19
Dennis Smith Jr.,2TM,1508.0,-1.9,2018-19
Dennis Smith Jr.,DAL,908.0,-2.1,2018-19
Dennis Smith Jr.,NYK,600.0,-1.7,2018-19
Torrey Craig,DEN,1503.0,-1.9,2018-19
Maxi Kleber,DAL,1502.0,0.4,2018-19
Thomas Bryant,WAS,1496.0,2.0,2018-19
Kevon Looney,GSW,1481.0,0.5,2018-19
Iman Shumpert,2TM,1481.0,-1.9,2018-19
Iman Shumpert,SAC,1099.0,-1.3,2018-19
Iman Shumpert,HOU,382.0,-3.7,2018-19
Gerald Green,HOU,1473.0,-1.7,2018-19
T.J. McConnell,PHI,1470.0,-0.9,2018-19
E'Twaun Moore,NOP,1463.0,-2.3,2018-19
Allonzo Trier,NYK,1459.0,-3.1,2018-19
Bruce Brown,DET,1449.0,-3.3,2018-19
Ed Davis,BRK,1446.0,0.0,2018-19
Wayne Selden,2TM,1439.0,-5.4,2018-19
Wayne Selden,MEM,455.0,-4.4,2018-19
Wayne Selden,CHI,984.0,-5.9,2018-19
Luke Kennard,DET,1437.0,-1.1,2018-19
Jeremy Lin,2TM,1436.0,-2.2,2018-19
Jeremy Lin,ATL,1003.0,-0.6,2018-19
Jeremy Lin,TOR,433.0,-6.0,2018-19
Shaquille Harrison,CHI,1430.0,-1.3,2018-19
Lonzo Ball,LAL,1423.0,-0.3,2018-19
Maurice Harkless,POR,1415.0,0.7,2018-19
Tyreke Evans,IND,1402.0,-2.7,2018-19
Seth Curry,POR,1399.0,-1.0,2018-19
Mike Scott,2TM,1395.0,-2.5,2018-19
Mike Scott,LAC,748.0,-1.5,2018-19
Mike Scott,PHI,647.0,-3.7,2018-19
Derrick Rose,MIN,1392.0,1.4,2018-19
Kris Dunn,CHI,1389.0,-2.7,2018-19
Alec Burks,3TM,1375.0,-1.2,2018-19
Alec Burks,UTA,269.0,-0.6,2018-19
Alec Burks,CLE,979.0,-1.4,2018-19
Alec Burks,SAC,127.0,-1.1,2018-19
JaMychal Green,2TM,1371.0,-1.7,2018-19
JaMychal Green,MEM,900.0,-1.8,2018-19
JaMychal Green,LAC,471.0,-1.5,2018-19
Rajon Rondo,LAL,1369.0,-1.5,2018-19
Mitchell Robinson,NYK,1360.0,2.5,2018-19
T.J. Warren,PHO,1360.0,-0.2,2018-19
Juancho Hernangómez,DEN,1358.0,-1.1,2018-19
Zach Collins,POR,1356.0,-1.2,2018-19
OG Anunoby,TOR,1352.0,-2.4,2018-19
Doug McDermott,IND,1340.0,-1.4,2018-19
Kyle Korver,2TM,1334.0,-0.5,2018-19
Kyle Korver,CLE,251.0,-0.7,2018-19
Kyle Korver,UTA,1083.0,-0.4,2018-19
Vince Carter,ATL,1330.0,-0.7,2018-19
Jake Layman,POR,1327.0,-0.5,2018-19
Mike Muscala,2TM,1306.0,-1.1,2018-19
Mike Muscala,PHI,1041.0,-1.5,2018-19
Mike Muscala,LAL,265.0,0.7,2018-19
Tony Snell,MIL,1304.0,-0.7,2018-19
George Hill,2TM,1302.0,-1.4,2018-19
George Hill,CLE,344.0,-2.0,2018-19
George Hill,MIL,958.0,-1.2,2018-19
Bobby Portis,2TM,1299.0,-2.4,2018-19
Bobby Portis,CHI,531.0,-1.9,2018-19
Bobby Portis,WAS,768.0,-2.8,2018-19
Wayne Ellington,2TM,1297.0,0.0,2018-19
Wayne Ellington,MIA,533.0,0.2,2018-19
Wayne Ellington,DET,764.0,-0.1,2018-19
Rodions Kurucs,BRK,1294.0,-2.6,2018-19
Kyle Anderson,MEM,1281.0,0.8,2018-19
Jakob Poeltl,SAS,1273.0,2.0,2018-19
Markieff Morris,2TM,1270.0,-2.7,2018-19
Markieff Morris,WAS,883.0,-2.7,2018-19
Markieff Morris,OKC,387.0,-2.8,2018-19
Jeff Teague,MIN,1264.0,-0.4,2018-19
Pat Connaughton,MIL,1261.0,1.2,2018-19
Malik Monk,CHO,1258.0,-3.0,2018-19
Ish Smith,DET,1251.0,-2.0,2018-19
Elfrid Payton,NOP,1250.0,-1.4,2018-19
Shelvin Mack,2TM,1246.0,-3.0,2018-19
Shelvin Mack,MEM,1204.0,-2.5,2018-19
Shelvin Mack,CHO,42.0,-17.9,2018-19
Nikola Mirotić,2TM,1245.0,1.5,2018-19
Nikola Mirotić,NOP,925.0,1.4,2018-19
Nikola Mirotić,MIL,320.0,2.0,2018-19
Cody Zeller,CHO,1243.0,0.1,2018-19
Rondae Hollis-Jefferson,BRK,1234.0,-2.6,2018-19
Wes Iwundu,ORL,1233.0,-3.2,2018-19
Ersan İlyasova,MIL,1231.0,-2.3,2018-19
James Ennis III,2TM,1230.0,-1.5,2018-19
James Ennis III,HOU,949.0,-0.9,2018-19
James Ennis III,PHI,281.0,-3.7,2018-19
Jared Dudley,BRK,1220.0,-1.8,2018-19
Jonas Jerebko,GSW,1218.0,-0.7,2018-19
Jamal Crawford,PHO,1211.0,-3.9,2018-19
Stanley Johnson,2TM,1208.0,-2.2,2018-19
Stanley Johnson,DET,961.0,-1.6,2018-19
Stanley Johnson,NOP,247.0,-4.5,2018-19
Mario Hezonja,NYK,1206.0,-3.8,2018-19
Robert Covington,2TM,1203.0,1.6,2018-19
Robert Covington,PHI,440.0,0.5,2018-19
Robert Covington,MIN,763.0,2.2,2018-19
Tristan Thompson,CLE,1198.0,-0.5,2018-19
Will Barton,DEN,1189.0,-1.8,2018-19
Richaun Holmes,PHO,1184.0,0.6,2018-19
Michael Kidd-Gilchrist,CHO,1179.0,-2.4,2018-19
Wilson Chandler,2TM,1177.0,-2.8,2018-19
Wilson Chandler,PHI,951.0,-2.0,2018-19
Wilson Chandler,LAC,226.0,-6.1,2018-19
Frank Jackson,NOP,1169.0,-4.6,2018-19
James Johnson,MIA,1164.0,-1.2,2018-19
Derrick Jones Jr.,MIA,1153.0,-0.5,2018-19
Victor Oladipo,IND,1147.0,2.9,2018-19
Dion Waiters,MIA,1138.0,-1.1,2018-19
Allen Crabbe,BRK,1133.0,-2.8,2018-19
Norman Powell,TOR,1126.0,-0.7,2018-19
Trey Burke,2TM,1125.0,0.1,2018-19
Trey Burke,NYK,689.0,-0.6,2018-19
Trey Burke,DAL,436.0,1.2,2018-19
Lance Stephenson,LAL,1123.0,-1.5,2018-19
Trey Lyles,DEN,1120.0,-2.4,2018-19
Tim Frazier,2TM,1120.0,-1.8,2018-19
Tim Frazier,NOP,909.0,-1.3,2018-19
Tim Frazier,MIL,211.0,-3.6,2018-19
Wendell Carter Jr.,CHI,1110.0,-1.6,2018-19
John Wall,WAS,1104.0,0.9,2018-19
Jonas Valančiūnas,2TM,1091.0,2.7,2018-19
Jonas Valančiūnas,TOR,564.0,3.2,2018-19
Jonas Valančiūnas,MEM,527.0,2.1,2018-19
Ante Žižić,CLE,1082.0,-3.2,2018-19
Anthony Tolliver,MIN,1079.0,-2.4,2018-19
Kenrich Williams,NOP,1079.0,-1.9,2018-19
Devin Harris,DAL,1071.0,-2.2,2018-19
Yogi Ferrell,SAC,1067.0,-1.4,2018-19
Jonathon Simmons,2TM,1064.0,-4.2,2018-19
Jonathon Simmons,ORL,845.0,-5.2,2018-19
Jonathon Simmons,PHI,219.0,-0.8,2018-19
Caris LeVert,BRK,1063.0,0.2,2018-19
Quinn Cook,GSW,1059.0,-2.1,2018-19
Nerlens Noel,OKC,1055.0,2.1,2018-19
Ivica Zubac,2TM,1040.0,-0.5,2018-19
Ivica Zubac,LAL,516.0,-0.2,2018-19
Ivica Zubac,LAC,524.0,-0.7,2018-19
Sterling Brown,MIL,1034.0,-1.5,2018-19
Gorgui Dieng,MIN,1031.0,0.6,2018-19
Nik Stauskas,2TM,1015.0,-1.9,2018-19
Nik Stauskas,POR,673.0,-1.6,2018-19
Nik Stauskas,CLE,342.0,-2.5,2018-19
Alfonzo McKinnie,GSW,1003.0,-3.5,2018-19
Tony Parker,CHO,1003.0,-2.6,2018-19
Goran Dragić,MIA,991.0,-1.1,2018-19
David Nwaba,CLE,984.0,-2.1,2018-19
De'Anthony Melton,PHO,984.0,-2.7,2018-19
Shabazz Napier,BRK,983.0,1.5,2018-19
Danuel House Jr.,HOU,979.0,-0.5,2018-19
Ian Clark,NOP,973.0,-5.1,2018-19
Thon Maker,2TM,972.0,-1.2,2018-19
Thon Maker,MIL,409.0,0.0,2018-19
Thon Maker,DET,563.0,-2.1,2018-19
Shaun Livingston,GSW,967.0,-1.0,2018-19
Elie Okobo,PHO,958.0,-5.7,2018-19
Jerian Grant,ORL,939.0,-1.6,2018-19
Jahlil Okafor,NOP,935.0,-1.5,2018-19
Dante Cunningham,SAS,928.0,-0.6,2018-19
Daniel Theis,BOS,908.0,0.0,2018-19
Frank Ntilikina,NYK,904.0,-6.0,2018-19
Cheick Diallo,NOP,896.0,-0.9,2018-19
Chandler Hutchison,CHI,895.0,-3.9,2018-19
D.J. Wilson,MIL,882.0,-2.2,2018-19
Zaza Pachulia,DET,878.0,-1.2,2018-19
Meyers Leonard,POR,878.0,1.8,2018-19
Solomon Hill,NOP,878.0,-3.6,2018-19
Tyson Chandler,2TM,875.0,-2.1,2018-19
Tyson Chandler,PHO,89.0,-4.6,2018-19
Tyson Chandler,LAL,786.0,-1.8,2018-19
Patrick Patterson,OKC,861.0,-2.5,2018-19
C.J. Miles,2TM,856.0,-2.9,2018-19
C.J. Miles,TOR,562.0,-3.6,2018-19
C.J. Miles,MEM,294.0,-1.5,2018-19
Antonio Blakeney,CHI,829.0,-5.2,2018-19
Dragan Bender,PHO,826.0,-4.1,2018-19
Aron Baynes,BOS,821.0,-1.5,2018-19
Harry Giles,SAC,820.0,-3.0,2018-19
Willy Hernangómez,CHO,812.0,-0.1,2018-19
Matthew Dellavedova,2TM,812.0,-4.4,2018-19
Matthew Dellavedova,MIL,97.0,-4.1,2018-19
Matthew Dellavedova,CLE,715.0,-4.5,2018-19
Omari Spellman,ATL,805.0,-1.2,2018-19
Bruno Caboclo,MEM,800.0,-1.1,2018-19
Dirk Nowitzki,DAL,795.0,-3.9,2018-19
Jordan Bell,GSW,788.0,-0.9,2018-19
Sam Dekker,2TM,788.0,-1.8,2018-19
Sam Dekker,CLE,169.0,-1.1,2018-19
Sam Dekker,WAS,619.0,-1.9,2018-19
Luke Kornet,NYK,784.0,2.0,2018-19
Bismack Biyombo,CHO,783.0,-2.5,2018-19
Lance Thomas,NYK,783.0,-5.7,2018-19
DeMarcus Cousins,GSW,771.0,3.0,2018-19
Mo Bamba,ORL,766.0,-1.4,2018-19
Troy Daniels,PHO,760.0,-3.7,2018-19
Dwayne Bacon,CHO,759.0,-3.7,2018-19
Frank Kaminsky,CHO,755.0,0.3,2018-19
J.J. Barea,DAL,752.0,-0.6,2018-19
Marcin Gortat,LAC,751.0,-1.3,2018-19
Cristiano Felício,CHI,746.0,-4.1,2018-19
Chasson Randle,WAS,743.0,-4.0,2018-19
Brandon Knight,2TM,736.0,-5.4,2018-19
Brandon Knight,HOU,118.0,-12.4,2018-19
Brandon Knight,CLE,618.0,-4.1,2018-19
Troy Brown Jr.,WAS,730.0,-2.7,2018-19
Kenneth Faried,2TM,728.0,-0.2,2018-19
Kenneth Faried,BRK,118.0,0.4,2018-19
Kenneth Faried,HOU,610.0,-0.4,2018-19
Ivan Rabb,MEM,721.0,-1.4,2018-19
Treveon Graham,BRK,715.0,-3.7,2018-19
Cameron Payne,2TM,712.0,-3.0,2018-19
Cameron Payne,CHI,536.0,-3.8,2018-19
Cameron Payne,CLE,176.0,-0.7,2018-19
Tyler Dorsey,2TM,698.0,-3.5,2018-19
Tyler Dorsey,ATL,251.0,-4.9,2018-19
Tyler Dorsey,MEM,447.0,-2.7,2018-19
Abdel Nader,OKC,694.0,-3.2,2018-19
Joakim Noah,MEM,693.0,2.1,2018-19
Boban Marjanović,2TM,681.0,3.2,2018-19
Boban Marjanović,LAC,376.0,3.1,2018-19
Boban Marjanović,PHI,305.0,3.3,2018-19
Furkan Korkmaz,PHI,679.0,-1.8,2018-19
Devonte' Graham,CHO,676.0,-4.0,2018-19
Timothé Luwawu-Cabarrot,2TM,669.0,-5.2,2018-19
Timothé Luwawu-Cabarrot,OKC,123.0,-7.1,2018-19
Timothé Luwawu-Cabarrot,CHI,546.0,-4.7,2018-19
Danté Exum,UTA,664.0,-2.1,2018-19
Jerryd Bayless,MIN,657.0,-4.6,2018-19
Aaron Holiday,IND,646.0,-1.6,2018-19
Khem Birch,ORL,643.0,1.2,2018-19
Gary Clark,HOU,641.0,-0.7,2018-19
Jonah Bolden,PHI,639.0,-0.7,2018-19
José Calderón,DET,632.0,-3.9,2018-19
Isaiah Canaan,3TM,629.0,-4.1,2018-19
Isaiah Canaan,PHO,503.0,-4.6,2018-19
Isaiah Canaan,MIN,95.0,-1.3,2018-19
Isaiah Canaan,MIL,31.0,-4.0,2018-19
Tyrone Wallace,LAC,628.0,-6.4,2018-19
Glenn Robinson III,DET,610.0,-3.0,2018-19
Thabo Sefolosha,UTA,609.0,1.5,2018-19
Kevin Love,CLE,598.0,1.6,2018-19
Semi Ojeleye,BOS,594.0,-4.0,2018-19
Álex Abrines,OKC,588.0,-3.3,2018-19
Jevon Carter,MEM,577.0,-4.0,2018-19
Isaiah Briscoe,ORL,559.0,-5.0,2018-19
Nenê,HOU,546.0,-2.2,2018-19
Wesley Johnson,2TM,534.0,-4.8,2018-19
Wesley Johnson,NOP,377.0,-3.1,2018-19
Wesley Johnson,WAS,157.0,-8.9,2018-19
Alex Caruso,LAL,531.0,-0.2,2018-19
Amir Johnson,PHI,529.0,-2.3,2018-19
Hamidou Diallo,OKC,526.0,-4.2,2018-19
T.J. Leaf,IND,522.0,-0.3,2018-19
Omri Casspi,MEM,520.0,0.4,2018-19
Georges Niang,UTA,516.0,0.0,2018-19
Keita Bates-Diop,MIN,503.0,-3.4,2018-19
Kosta Koufos,SAC,502.0,-3.4,2018-19
Marquese Chriss,2TM,499.0,-7.5,2018-19
Marquese Chriss,HOU,104.0,-11.2,2018-19
Marquese Chriss,CLE,395.0,-6.6,2018-19
Ian Mahinmi,WAS,498.0,-3.0,2018-19
Chandler Parsons,MEM,496.0,-4.4,2018-19
Corey Brewer,2TM,492.0,-1.3,2018-19
Corey Brewer,PHI,140.0,-3.6,2018-19
Corey Brewer,SAC,352.0,-0.4,2018-19
Greg Monroe,3TM,480.0,-3.2,2018-19
Greg Monroe,TOR,423.0,-5.0,2018-19
Greg Monroe,BOS,5.0,25.2,2018-19
Greg Monroe,PHI,52.0,8.2,2018-19
Raul Neto,UTA,474.0,-0.3,2018-19
Justin Anderson,ATL,463.0,-2.7,2018-19
Ryan Broekhoff,DAL,453.0,-1.0,2018-19
Moritz Wagner,LAL,446.0,-4.3,2018-19
Svi Mykhailiuk,2TM,440.0,-5.0,2018-19
Svi Mykhailiuk,LAL,420.0,-5.2,2018-19
Svi Mykhailiuk,DET,20.0,-0.5,2018-19
Jaron Blossomgame,CLE,439.0,-3.8,2018-19
Frank Mason III,SAC,435.0,-3.1,2018-19
Jaylen Adams,ATL,428.0,-4.3,2018-19
Courtney Lee,2TM,428.0,-2.5,2018-19
Courtney Lee,NYK,160.0,-0.8,2018-19
Courtney Lee,DAL,268.0,-3.6,2018-19
Markelle Fultz,PHI,427.0,-3.1,2018-19
Grayson Allen,UTA,416.0,-6.3,2018-19
Kadeem Allen,NYK,416.0,0.5,2018-19
Donte DiVincenzo,MIL,411.0,-2.2,2018-19
Damian Jones,GSW,410.0,1.1,2018-19
