PLAYER,TEAM_BBREF,MP,BPM,SEASON
De'Aaron Fox,2TM,2241.0,0.4,2024-25
De'Aaron Fox,SAC,1663.0,1.2,2024-25
De'Aaron Fox,SAS,578.0,-2.0,2024-25
Jalen Williams,OKC,2237.0,4.0,2024-25
Donovan Mitchell,CLE,2232.0,3.7,2024-25
Harrison Barnes,SAS,2230.0,0.0,2024-25
Julius Randle,MIN,2226.0,1.3,2024-25
Amen Thompson,HOU,2225.0,4.1,2024-25
Jaren Jackson Jr.,MEM,2207.0,2.3,2024-25
Desmond Bane,MEM,2205.0,3.2,2024-25
Naz Reid,MIN,2200.0,1.6,2024-25
Tyus Jones,PHO,2174.0,0.1,2024-25
Myles Turner,IND,2174.0,0.4,2024-25
Evan Mobley,CLE,2167.0,4.6,2024-25
Taurean Prince,MIL,2166.0,-1.7,2024-25
Stephon Castle,SAS,2162.0,-3.2,2024-25
Deni Avdija,POR,2161.0,2.1,2024-25
Jaylen Brown,BOS,2158.0,0.0,2024-25
Tim Hardaway Jr.,DET,2153.0,-2.1,2024-25
Bennedict Mathurin,IND,2149.0,-2.9,2024-25
Spencer Dinwiddie,DAL,2136.0,-1.6,2024-25
Scottie Barnes,TOR,2134.0,2.4,2024-25
Max Christie,2TM,2127.0,-2.5,2024-25
Max Christie,LAL,1154.0,-1.8,2024-25
Max Christie,DAL,973.0,-3.4,2024-25
Josh Giddey,CHI,2117.0,3.0,2024-25
Fred VanVleet,HOU,2111.0,0.9,2024-25
Keyonte George,UTA,2109.0,-2.7,2024-25
Dennis Schröder,3TM,2105.0,-2.2,2024-25
Dennis Schröder,BRK,772.0,0.0,2024-25
Dennis Schröder,GSW,628.0,-5.2,2024-25
Dennis Schröder,DET,705.0,-2.1,2024-25
Damian Lillard,MIL,2093.0,4.0,2024-25
Russell Westbrook,DEN,2092.0,-1.1,2024-25
Kelly Oubre Jr.,PHI,2078.0,-2.3,2024-25
Nickeil Alexander-Walker,MIN,2073.0,-0.4,2024-25
Luguentz Dort,OKC,2073.0,0.2,2024-25
Onyeka Okongwu,ATL,2064.0,1.3,2024-25
Malik Monk,SAC,2054.0,-0.8,2024-25
Jaylen Wells,MEM,2043.0,-2.2,2024-25
Jalen Duren,DET,2034.0,3.1,2024-25
Jalen Wilson,BRK,2031.0,-3.9,2024-25
Miles Bridges,CHO,2029.0,1.8,2024-25
Davion Mitchell,2TM,2027.0,-2.6,2024-25
Davion Mitchell,TOR,1080.0,-4.3,2024-25
Davion Mitchell,MIA,947.0,-0.6,2024-25
Franz Wagner,ORL,2023.0,3.1,2024-25
Quentin Grimes,2TM,2013.0,0.4,2024-25
Quentin Grimes,DAL,1070.0,-0.3,2024-25
Quentin Grimes,PHI,943.0,1.2,2024-25
Jordan Poole,WAS,2001.0,0.4,2024-25
Draymond Green,GSW,1983.0,0.5,2024-25
Devin Vassell,SAS,1983.0,-1.1,2024-25
Klay Thompson,DAL,1965.0,-1.0,2024-25
Tyrese Maxey,PHI,1960.0,2.0,2024-25
Norman Powell,LAC,1958.0,1.5,2024-25
Yves Missi,NOP,1956.0,-3.0,2024-25
Keon Ellis,SAC,1948.0,1.9,2024-25
Bilal Coulibaly,WAS,1948.0,-3.7,2024-25
Kyle Kuzma,2TM,1936.0,-4.9,2024-25
Kyle Kuzma,WAS,887.0,-5.2,2024-25
Kyle Kuzma,MIL,1049.0,-4.7,2024-25
Julian Champagnie,SAS,1932.0,-1.3,2024-25
Keon Johnson,BRK,1925.0,-3.3,2024-25
Naji Marshall,DAL,1919.0,-0.8,2024-25
Jrue Holiday,BOS,1896.0,0.7,2024-25
Guerschon Yabusele,PHI,1895.0,-1.0,2024-25
Gary Trent Jr.,MIL,1893.0,-1.6,2024-25
Anthony Black,ORL,1887.0,-1.9,2024-25
Josh Green,CHO,1887.0,-4.3,2024-25
Nic Claxton,BRK,1882.0,0.4,2024-25
Andrew Nembhard,IND,1881.0,-2.3,2024-25
Cason Wallace,OKC,1876.0,1.0,2024-25
Derrick Jones Jr.,LAC,1873.0,-0.3,2024-25
Rui Hachimura,LAL,1869.0,-0.7,2024-25
RJ Barrett,TOR,1869.0,0.6,2024-25
Buddy Hield,GSW,1863.0,-1.0,2024-25
Trey Murphy III,NOP,1854.0,0.8,2024-25
Zaccharie Risacher,ATL,1843.0,-3.5,2024-25
Andrew Wiggins,2TM,1842.0,0.9,2024-25
Andrew Wiggins,GSW,1296.0,1.0,2024-25
Andrew Wiggins,MIA,546.0,0.7,2024-25
Isaiah Collier,UTA,1839.0,-5.3,2024-25
Keldon Johnson,SAS,1838.0,-1.6,2024-25
Royce O'Neale,PHO,1837.0,0.1,2024-25
P.J. Washington,DAL,1835.0,-0.9,2024-25
CJ McCollum,NOP,1832.0,-1.4,2024-25
Haywood Highsmith,MIA,1818.0,-1.9,2024-25
Dorian Finney-Smith,2TM,1818.0,-1.0,2024-25
Dorian Finney-Smith,BRK,579.0,0.0,2024-25
Dorian Finney-Smith,LAL,1239.0,-1.5,2024-25
Alex Sarr,WAS,1814.0,-3.3,2024-25
Kyrie Irving,DAL,1804.0,3.4,2024-25
Kyshawn George,WAS,1802.0,-4.1,2024-25
Cameron Johnson,BRK,1800.0,3.1,2024-25
Duncan Robinson,MIA,1786.0,-1.7,2024-25
Kris Dunn,LAC,1783.0,0.6,2024-25
Luka Dončić,2TM,1769.0,6.7,2024-25
Luka Dončić,DAL,785.0,6.9,2024-25
Luka Dončić,LAL,984.0,6.5,2024-25
Scoot Henderson,POR,1759.0,-2.2,2024-25
Wendell Carter Jr.,ORL,1758.0,-1.2,2024-25
Collin Sexton,UTA,1758.0,-0.6,2024-25
Mike Conley,MIN,1756.0,1.2,2024-25
Amir Coffey,LAC,1748.0,-1.7,2024-25
Jimmy Butler,2TM,1746.0,4.9,2024-25
Jimmy Butler,MIA,766.0,4.8,2024-25
Jimmy Butler,GSW,980.0,5.0,2024-25
Aaron Wiggins,OKC,1744.0,1.1,2024-25
Walker Kessler,UTA,1740.0,1.8,2024-25
De'Andre Hunter,2TM,1740.0,0.4,2024-25
De'Andre Hunter,ATL,1064.0,-0.4,2024-25
De'Andre Hunter,CLE,676.0,1.6,2024-25
Ochai Agbaji,TOR,1739.0,-0.7,2024-25
Brandin Podziemski,GSW,1716.0,0.7,2024-25
Jabari Smith Jr.,HOU,1716.0,-0.7,2024-25
Anthony Davis,2TM,1706.0,5.4,2024-25
Anthony Davis,LAL,1440.0,6.0,2024-25
Anthony Davis,DAL,266.0,2.5,2024-25
Bradley Beal,PHO,1702.0,-1.1,2024-25
Georges Niang,2TM,1697.0,-2.3,2024-25
Georges Niang,CLE,1053.0,-1.8,2024-25
Georges Niang,ATL,644.0,-3.1,2024-25
Jakob Poeltl,TOR,1686.0,2.0,2024-25
Scotty Pippen Jr.,MEM,1683.0,1.9,2024-25
Kevin Huerter,2TM,1679.0,-2.0,2024-25
Kevin Huerter,SAC,899.0,-2.3,2024-25
Kevin Huerter,CHI,780.0,-1.5,2024-25
Santi Aldama,MEM,1660.0,3.2,2024-25
A.J. Green,MIL,1659.0,-2.2,2024-25
Al Horford,BOS,1659.0,1.2,2024-25
Terry Rozier,MIA,1658.0,-3.7,2024-25
Peyton Watson,DEN,1656.0,-1.8,2024-25
Moses Moody,GSW,1649.0,-0.9,2024-25
Tristan Da Silva,ORL,1629.0,-2.6,2024-25
Donte DiVincenzo,MIN,1606.0,1.9,2024-25
Isaiah Joe,OKC,1604.0,1.3,2024-25
Corey Kispert,WAS,1602.0,-3.7,2024-25
Caris LeVert,2TM,1596.0,0.9,2024-25
Caris LeVert,CLE,904.0,1.2,2024-25
Caris LeVert,ATL,692.0,0.4,2024-25
Miles McBride,NYK,1593.0,0.0,2024-25
Isaiah Hartenstein,OKC,1590.0,3.2,2024-25
Gradey Dick,TOR,1587.0,-3.2,2024-25
Paolo Banchero,ORL,1582.0,3.5,2024-25
Patrick Williams,CHI,1576.0,-3.7,2024-25
Obi Toppin,IND,1545.0,1.7,2024-25
Grayson Allen,PHO,1544.0,-0.3,2024-25
Sam Hauser,BOS,1541.0,0.8,2024-25
Ziaire Williams,BRK,1541.0,-2.3,2024-25
Gabe Vincent,LAL,1527.0,-4.0,2024-25
Victor Wembanyama,SAS,1527.0,6.5,2024-25
Jerami Grant,POR,1524.0,-1.6,2024-25
Jonas Valančiūnas,2TM,1524.0,0.6,2024-25
Jonas Valančiūnas,WAS,983.0,0.4,2024-25
Jonas Valančiūnas,SAC,541.0,1.1,2024-25
Kyle Filipowski,UTA,1522.0,-1.0,2024-25
Ja Morant,MEM,1519.0,2.4,2024-25
Matas Buzelis,CHI,1511.0,-2.5,2024-25
LaMelo Ball,CHO,1505.0,3.2,2024-25
Dalton Knecht,LAL,1494.0,-1.8,2024-25
Kevin Porter Jr.,2TM,1482.0,-0.6,2024-25
Kevin Porter Jr.,LAC,884.0,-2.5,2024-25
Kevin Porter Jr.,MIL,598.0,2.1,2024-25
D'Angelo Russell,2TM,1480.0,-0.4,2024-25
D'Angelo Russell,LAL,763.0,-1.7,2024-25
D'Angelo Russell,BRK,717.0,1.0,2024-25
Lauri Markkanen,UTA,1476.0,-0.3,2024-25
Luke Kennard,MEM,1472.0,1.1,2024-25
Jamal Shead,TOR,1467.0,-4.1,2024-25
Aaron Gordon,DEN,1447.0,1.2,2024-25
Isaiah Stewart,DET,1434.0,0.6,2024-25
Brice Sensabaugh,UTA,1432.0,-1.2,2024-25
Goga Bitadze,ORL,1430.0,2.5,2024-25
Kel'el Ware,MIA,1422.0,-0.1,2024-25
Tari Eason,HOU,1420.0,3.6,2024-25
Zach Edey,MEM,1416.0,-0.1,2024-25
T.J. McConnell,IND,1415.0,1.2,2024-25
Terance Mann,2TM,1414.0,-1.3,2024-25
Terance Mann,LAC,732.0,-1.3,2024-25
Terance Mann,ATL,682.0,-1.3,2024-25
Ryan Dunn,PHO,1410.0,-4.1,2024-25
Sam Merrill,CLE,1401.0,0.3,2024-25
Ayo Dosunmu,CHI,1394.0,-1.6,2024-25
Ty Jerome,CLE,1393.0,4.3,2024-25
Julian Strawther,DEN,1384.0,-4.5,2024-25
Nick Smith Jr.,CHO,1369.0,-5.7,2024-25
Jaime Jaquez Jr.,MIA,1368.0,-0.9,2024-25
Nicolas Batum,LAC,1367.0,0.8,2024-25
Jose Alvarado,NOP,1366.0,-1.4,2024-25
Jeremy Sochan,SAS,1364.0,-1.2,2024-25
Luke Kornet,BOS,1361.0,3.3,2024-25
Trey Lyles,SAC,1349.0,-0.7,2024-25
Jake LaRavia,2TM,1349.0,0.2,2024-25
Jake LaRavia,MEM,982.0,1.3,2024-25
Jake LaRavia,SAC,367.0,-2.7,2024-25
Bogdan Bogdanović,2TM,1348.0,-2.0,2024-25
Bogdan Bogdanović,ATL,598.0,-4.7,2024-25
Bogdan Bogdanović,LAC,750.0,0.2,2024-25
Justin Champagnie,WAS,1340.0,-0.5,2024-25
Paul George,PHI,1334.0,-0.4,2024-25
Ausar Thompson,DET,1328.0,1.7,2024-25
Donovan Clingan,POR,1324.0,-0.3,2024-25
Jordan Hawkins,NOP,1321.0,-5.4,2024-25
Tyrese Martin,BRK,1315.0,-2.6,2024-25
Mason Plumlee,PHO,1300.0,-0.6,2024-25
Jonathan Mogbo,TOR,1286.0,-1.9,2024-25
Jalen Johnson,ATL,1284.0,1.8,2024-25
Max Strus,CLE,1273.0,1.3,2024-25
Johnny Juzang,UTA,1270.0,-2.3,2024-25
Ron Holland,DET,1266.0,-3.0,2024-25
Javonte Green,2TM,1258.0,-2.3,2024-25
Javonte Green,NOP,1092.0,-2.2,2024-25
Javonte Green,CLE,166.0,-3.1,2024-25
Nick Richards,2TM,1256.0,-3.3,2024-25
Nick Richards,CHO,440.0,-2.0,2024-25
Nick Richards,PHO,816.0,-3.9,2024-25
Dean Wade,CLE,1252.0,0.3,2024-25
Ricky Council IV,PHI,1250.0,-4.3,2024-25
Tidjane Salaün,CHO,1244.0,-5.2,2024-25
Bobby Portis,MIL,1244.0,0.2,2024-25
Moussa Diabaté,CHO,1241.0,-1.9,2024-25
Jeremiah Robinson-Earl,NOP,1239.0,-2.5,2024-25
Simone Fontecchio,DET,1237.0,-2.9,2024-25
Cole Anthony,ORL,1234.0,0.1,2024-25
Ben Sheppard,IND,1229.0,-2.0,2024-25
Daniel Gafford,DAL,1226.0,3.8,2024-25
John Collins,UTA,1220.0,1.0,2024-25
Caleb Martin,2TM,1218.0,-3.2,2024-25
Caleb Martin,PHI,943.0,-2.5,2024-25
Caleb Martin,DAL,275.0,-5.3,2024-25
Kristaps Porziņģis,BOS,1210.0,4.7,2024-25
Brandon Clarke,MEM,1207.0,0.8,2024-25
Deandre Ayton,POR,1206.0,-0.7,2024-25
Jarace Walker,IND,1187.0,-0.9,2024-25
Kawhi Leonard,LAC,1180.0,3.1,2024-25
Clint Capela,ATL,1176.0,-1.0,2024-25
Cody Martin,2TM,1173.0,-1.7,2024-25
Cody Martin,CHO,967.0,-1.2,2024-25
Cody Martin,PHO,206.0,-4.0,2024-25
Mark Williams,CHO,1171.0,3.5,2024-25
Precious Achiuwa,NYK,1170.0,-1.9,2024-25
Nikola Jović,MIA,1156.0,0.3,2024-25
Justin Edwards,PHI,1155.0,-3.7,2024-25
Vít Krejčí,ATL,1153.0,0.7,2024-25
Jonathan Kuminga,GSW,1144.0,-0.6,2024-25
Kevon Looney,GSW,1142.0,0.3,2024-25
Kenrich Williams,OKC,1132.0,0.6,2024-25
Julian Phillips,CHI,1123.0,-3.0,2024-25
Aaron Nesmith,IND,1122.0,-0.5,2024-25
Dalano Banton,POR,1120.0,-0.8,2024-25
Ben Simmons,2TM,1120.0,-0.5,2024-25
Ben Simmons,BRK,825.0,-1.0,2024-25
Ben Simmons,LAC,295.0,0.9,2024-25
Ja'Kobe Walter,TOR,1103.0,-3.0,2024-25
Jaxson Hayes,LAL,1093.0,-0.3,2024-25
Cameron Payne,NYK,1090.0,-0.2,2024-25
Jonathan Isaac,ORL,1090.0,0.7,2024-25
DaQuan Jeffries,CHO,1071.0,-4.7,2024-25
Jusuf Nurkić,2TM,1063.0,-1.3,2024-25
Jusuf Nurkić,PHO,592.0,-3.4,2024-25
Jusuf Nurkić,CHO,471.0,1.2,2024-25
Seth Curry,CHO,1062.0,-1.7,2024-25
Cody Williams,UTA,1060.0,-7.3,2024-25
Isaac Okoro,CLE,1053.0,-0.5,2024-25
Oso Ighodaro,PHO,1045.0,-2.6,2024-25
Jared Butler,2TM,1044.0,-1.0,2024-25
Jared Butler,WAS,362.0,1.0,2024-25
Jared Butler,PHI,682.0,-2.1,2024-25
Jamison Battle,TOR,1042.0,-2.3,2024-25
Noah Clowney,BRK,1042.0,-4.1,2024-25
Alex Caruso,OKC,1041.0,4.0,2024-25
Kris Murray,POR,1040.0,-3.0,2024-25
Dejounte Murray,NOP,1012.0,-1.6,2024-25
Jalen Suggs,ORL,1002.0,0.4,2024-25
Kyle Anderson,2TM,1002.0,1.5,2024-25
Kyle Anderson,GSW,541.0,2.3,2024-25
Kyle Anderson,MIA,461.0,0.6,2024-25
Brandon Boston Jr.,NOP,993.0,-2.5,2024-25
Dalen Terry,CHI,987.0,-3.8,2024-25
Andre Jackson Jr.,MIL,980.0,-3.4,2024-25
Zach Collins,2TM,977.0,0.0,2024-25
Zach Collins,SAS,425.0,-0.1,2024-25
Zach Collins,CHI,552.0,0.1,2024-25
Trayce Jackson-Davis,GSW,967.0,1.2,2024-25
Thomas Bryant,2TM,963.0,0.6,2024-25
Thomas Bryant,MIA,115.0,0.0,2024-25
Thomas Bryant,IND,848.0,0.7,2024-25
Jalen Smith,CHI,962.0,0.9,2024-25
Jordan Clarkson,UTA,962.0,-1.5,2024-25
Gary Payton II,GSW,927.0,1.4,2024-25
Brandon Miller,CHO,924.0,0.0,2024-25
Bruce Brown,2TM,922.0,-3.8,2024-25
Bruce Brown,TOR,353.0,-2.5,2024-25
Bruce Brown,NOP,569.0,-4.6,2024-25
Immanuel Quickley,TOR,918.0,2.2,2024-25
Trendon Watford,BRK,913.0,-3.1,2024-25
KJ Martin,2TM,912.0,-3.6,2024-25
KJ Martin,PHI,480.0,-1.7,2024-25
KJ Martin,UTA,432.0,-5.6,2024-25
Day'Ron Sharpe,BRK,908.0,0.9,2024-25
Jaden Hardy,DAL,907.0,-4.7,2024-25
Adem Bona,PHI,905.0,-2.7,2024-25
Tre Jones,2TM,905.0,1.5,2024-25
Tre Jones,SAS,450.0,-0.1,2024-25
Tre Jones,CHI,455.0,3.1,2024-25
Jaden Ivey,DET,898.0,0.0,2024-25
Kelly Olynyk,2TM,891.0,-0.7,2024-25
Kelly Olynyk,TOR,383.0,0.2,2024-25
Kelly Olynyk,NOP,508.0,-1.4,2024-25
Chet Holmgren,OKC,877.0,2.4,2024-25
Neemias Queta,BOS,863.0,-0.7,2024-25
Alec Burks,MIA,863.0,0.3,2024-25
Chris Boucher,TOR,862.0,2.3,2024-25
Zion Williamson,NOP,857.0,7.0,2024-25
Khris Middleton,2TM,843.0,0.7,2024-25
Khris Middleton,MIL,534.0,2.2,2024-25
Khris Middleton,WAS,309.0,-2.0,2024-25
KJ Simpson,CHO,842.0,-5.4,2024-25
Shake Milton,2TM,837.0,-2.2,2024-25
Shake Milton,BRK,492.0,-0.9,2024-25
Shake Milton,LAL,345.0,-4.0,2024-25
Dereck Lively II,DAL,833.0,3.3,2024-25
Garrison Mathews,ATL,830.0,-1.6,2024-25
Cam Whitmore,HOU,827.0,0.3,2024-25
Ryan Rollins,MIL,820.0,-0.5,2024-25
Marcus Sasser,DET,811.0,-0.6,2024-25
Steven Adams,HOU,794.0,0.3,2024-25
Aaron Holiday,HOU,792.0,-0.2,2024-25
Karlo Matković,NOP,791.0,-2.0,2024-25
Caleb Houstan,ORL,788.0,-2.2,2024-25
Vasilije Micić,2TM,785.0,-7.0,2024-25
Vasilije Micić,CHO,764.0,-6.8,2024-25
Vasilije Micić,PHO,21.0,-14.8,2024-25
Jaylin Williams,OKC,784.0,4.3,2024-25
Pelle Larsson,MIA,782.0,-3.1,2024-25
Cam Thomas,BRK,781.0,0.3,2024-25
Lindy Waters III,2TM,778.0,-2.8,2024-25
Lindy Waters III,GSW,655.0,-3.1,2024-25
Lindy Waters III,DET,123.0,-1.2,2024-25
Lonzo Ball,CHI,777.0,0.2,2024-25
Orlando Robinson,2TM,770.0,-3.4,2024-25
Orlando Robinson,SAC,57.0,-2.9,2024-25
Orlando Robinson,TOR,713.0,-3.5,2024-25
Eric Gordon,PHI,768.0,-1.6,2024-25
Gui Santos,GSW,762.0,-1.7,2024-25
Landry Shamet,NYK,762.0,-2.4,2024-25
Svi Mykhailiuk,UTA,760.0,-3.5,2024-25
Andre Drummond,PHI,751.0,-3.2,2024-25
Jabari Walker,POR,749.0,-0.8,2024-25
Jay Huff,MEM,748.0,3.5,2024-25
Drew Eubanks,2TM,746.0,-0.7,2024-25
Drew Eubanks,UTA,568.0,0.0,2024-25
Drew Eubanks,LAC,178.0,-2.7,2024-25
Talen Horton-Tucker,CHI,724.0,-2.4,2024-25
Gary Harris,ORL,711.0,-2.7,2024-25
Micah Potter,UTA,705.0,-3.5,2024-25
Jett Howard,ORL,701.0,-5.3,2024-25
DeAndre Jordan,DEN,691.0,-1.2,2024-25
Quinten Post,GSW,686.0,0.1,2024-25
Blake Wesley,SAS,683.0,-4.2,2024-25
Sandro Mamukelashvili,SAS,681.0,2.3,2024-25
Marcus Smart,2TM,680.0,-1.5,2024-25
Marcus Smart,MEM,400.0,-1.2,2024-25
Marcus Smart,WAS,280.0,-1.9,2024-25
Jalen Pickett,DEN,666.0,-1.5,2024-25
Tosan Evbuomwan,BRK,665.0,-3.2,2024-25
Antonio Reeves,NOP,660.0,-3.2,2024-25
Kyle Lowry,PHI,659.0,-1.3,2024-25
Reed Sheppard,HOU,654.0,-1.7,2024-25
Herbert Jones,NOP,648.0,-3.6,2024-25
AJ Johnson,2TM,639.0,-8.1,2024-25
AJ Johnson,MIL,44.0,-4.9,2024-25
AJ Johnson,WAS,595.0,-8.3,2024-25
Maxi Kleber,DAL,637.0,-3.8,2024-25
Delon Wright,2TM,635.0,-1.4,2024-25
Delon Wright,MIL,405.0,-2.5,2024-25
Delon Wright,NYK,230.0,0.5,2024-25
Jericho Sims,2TM,632.0,-3.0,2024-25
Jericho Sims,NYK,422.0,-3.5,2024-25
Jericho Sims,MIL,210.0,-1.9,2024-25
Josh Okogie,2TM,625.0,1.5,2024-25
Josh Okogie,PHO,351.0,0.4,2024-25
Josh Okogie,CHO,274.0,3.1,2024-25
Jeff Dowtin Jr.,PHI,621.0,0.2,2024-25
Daniel Theis,NOP,621.0,-3.3,2024-25
Cory Joseph,ORL,612.0,-0.8,2024-25
Zeke Nnaji,DEN,608.0,-1.3,2024-25
Kessler Edwards,DAL,608.0,-1.4,2024-25
Pat Connaughton,MIL,603.0,-2.3,2024-25
Ajay Mitchell,OKC,597.0,-1.6,2024-25
Brandon Ingram,NOP,595.0,-0.3,2024-25
Jared McCain,PHI,592.0,0.2,2024-25
Cam Reddish,LAL,589.0,-2.7,2024-25
Jae'Sean Tate,HOU,588.0,-0.7,2024-25
Olivier-Maxence Prosper,DAL,584.0,-2.1,2024-25
Jarred Vanderbilt,LAL,581.0,-1.0,2024-25
Joel Embiid,PHI,574.0,3.5,2024-25
Monte Morris,PHO,571.0,-1.8,2024-25
Moritz Wagner,ORL,564.0,4.0,2024-25
Malcolm Brogdon,WAS,564.0,-1.5,2024-25
John Konchar,MEM,558.0,1.7,2024-25
Dillon Jones,OKC,552.0,-4.0,2024-25
Dwight Powell,DAL,551.0,0.0,2024-25
Jordan Goodwin,LAL,543.0,-0.8,2024-25
Richaun Holmes,WAS,534.0,1.1,2024-25
Mouhamed Gueye,ATL,533.0,-0.6,2024-25
Bismack Biyombo,SAS,528.0,-3.6,2024-25
Jaylen Clark,MIN,522.0,-0.2,2024-25
Rob Dillingham,MIN,516.0,-4.2,2024-25
Colby Jones,2TM,515.0,-2.8,2024-25
Colby Jones,SAC,130.0,-2.7,2024-25
Colby Jones,WAS,385.0,-2.9,2024-25
Craig Porter Jr.,CLE,513.0,1.1,2024-25
Tristan Vukcevic,WAS,513.0,-0.5,2024-25
Elfrid Payton,2TM,511.0,-6.4,2024-25
Elfrid Payton,NOP,388.0,-5.5,2024-25
Elfrid Payton,CHO,123.0,-9.2,2024-25
Jamal Cain,NOP,502.0,-3.4,2024-25
Keaton Wallace,ATL,501.0,-2.3,2024-25
Jock Landale,HOU,500.0,0.4,2024-25
Vince Williams Jr.,MEM,499.0,-2.8,2024-25
Wendell Moore Jr.,2TM,499.0,-2.7,2024-25
Wendell Moore Jr.,DET,219.0,0.0,2024-25
Wendell Moore Jr.,CHO,280.0,-4.7,2024-25
Brandon Williams,DAL,487.0,1.0,2024-25
A.J. Lawson,TOR,486.0,-2.5,2024-25
Grant Williams,CHO,479.0,-1.6,2024-25
Lonnie Walker IV,PHI,477.0,-2.4,2024-25
Duop Reath,POR,469.0,-0.3,2024-25
Reece Beekman,2TM,469.0,-5.4,2024-25
Reece Beekman,GSW,4.0,26.0,2024-25
Reece Beekman,BRK,465.0,-5.6,2024-25
Kai Jones,2TM,468.0,2.9,2024-25
Kai Jones,LAC,208.0,0.6,2024-25
Kai Jones,DAL,260.0,4.8,2024-25
Larry Nance Jr.,ATL,463.0,1.8,2024-25
Collin Gillespie,PHO,461.0,2.5,2024-25
Rayan Rupert,POR,460.0,-4.7,2024-25
GG Jackson II,MEM,459.0,-5.3,2024-25
Jaylon Tyson,CLE,453.0,-2.7,2024-25
Bol Bol,PHO,448.0,0.8,2024-25
Paul Reed,DET,438.0,2.9,2024-25
Colin Castleton,3TM,432.0,-5.0,2024-25
Colin Castleton,MEM,46.0,-7.1,2024-25
Colin Castleton,TOR,288.0,-5.7,2024-25
Colin Castleton,PHI,98.0,-2.0,2024-25
Trevelin Queen,ORL,430.0,-0.3,2024-25
Malaki Branham,SAS,427.0,-3.2,2024-25
Jordan Miller,LAC,420.0,-2.8,2024-25
Mo Bamba,2TM,413.0,-0.9,2024-25
Mo Bamba,LAC,352.0,-0.2,2024-25
Mo Bamba,NOP,61.0,-4.5,2024-25
David Roddy,3TM,410.0,-1.5,2024-25
David Roddy,ATL,346.0,-1.2,2024-25
David Roddy,PHI,29.0,2.9,2024-25
David Roddy,HOU,35.0,-8.3,2024-25
Taj Gibson,CHO,409.0,-5.3,2024-25
Ousmane Dieng,OKC,405.0,-0.9,2024-25
Jordan Walsh,BOS,403.0,-3.9,2024-25
Hunter Tyson,DEN,400.0,-4.8,2024-25
Anthony Gill,WAS,397.0,-4.5,2024-25
Devin Carter,SAC,396.0,-3.2,2024-25
Jeff Green,HOU,396.0,0.4,2024-25
Trey Jemison,2TM,392.0,-6.8,2024-25
Trey Jemison,NOP,166.0,-6.2,2024-25
