PLAYER,TEAM_BBREF,MP,BPM,SEASON
Otto Porter Jr.,WAS,2432.0,3.5,2017-18
DeAndre Jordan,LAC,2424.0,1.4,2017-18
Marc Gasol,MEM,2408.0,2.3,2017-18
Kyle Kuzma,LAL,2401.0,-0.7,2017-18
Goran Dragić,MIA,2378.0,0.3,2017-18
Dillon Brooks,MEM,2350.0,-4.0,2017-18
Wilson Chandler,DEN,2346.0,-2.1,2017-18
Kevin Durant,GSW,2325.0,7.3,2017-18
Eric Bledsoe,2TM,2322.0,2.5,2017-18
Eric Bledsoe,PHO,83.0,-3.2,2017-18
Eric Bledsoe,MIL,2239.0,2.8,2017-18
Jeff Teague,MIN,2311.0,0.4,2017-18
Dario Šarić,PHI,2310.0,1.3,2017-18
Courtney Lee,NYK,2310.0,-0.3,2017-18
Spencer Dinwiddie,BRK,2306.0,0.6,2017-18
Gary Harris,DEN,2304.0,0.8,2017-18
Draymond Green,GSW,2287.0,2.8,2017-18
Yogi Ferrell,DAL,2282.0,-1.4,2017-18
P.J. Tucker,HOU,2281.0,-1.1,2017-18
Al Horford,BOS,2277.0,4.4,2017-18
Trevor Ariza,HOU,2269.0,0.7,2017-18
Justin Holiday,CHI,2265.0,-1.9,2017-18
Ricky Rubio,UTA,2254.0,0.7,2017-18
J.R. Smith,CLE,2244.0,-3.0,2017-18
Kelly Oubre Jr.,WAS,2231.0,-1.7,2017-18
Cory Joseph,IND,2210.0,-1.5,2017-18
Allen Crabbe,BRK,2197.0,-0.7,2017-18
Julius Randle,LAL,2190.0,0.6,2017-18
DeMarre Carroll,BRK,2180.0,0.2,2017-18
Bogdan Bogdanović,SAC,2175.0,-1.5,2017-18
Jimmy Butler,MIN,2164.0,5.8,2017-18
Eric Gordon,HOU,2154.0,0.4,2017-18
Derrick Favors,UTA,2153.0,1.5,2017-18
Jaylen Brown,BOS,2152.0,-0.5,2017-18
T.J. Warren,PHO,2142.0,-0.7,2017-18
Wesley Matthews,DAL,2131.0,-0.9,2017-18
JJ Redick,PHI,2116.0,1.1,2017-18
Patty Mills,SAS,2107.0,-1.0,2017-18
Denzel Valentine,CHI,2095.0,-1.0,2017-18
Serge Ibaka,TOR,2093.0,-0.1,2017-18
Jae Crowder,2TM,2090.0,-2.5,2017-18
Jae Crowder,CLE,1346.0,-3.0,2017-18
Jae Crowder,UTA,744.0,-1.7,2017-18
Jusuf Nurkić,POR,2088.0,0.0,2017-18
Dennis Schröder,ATL,2078.0,-0.6,2017-18
Marcin Gortat,WAS,2075.0,-0.6,2017-18
Al-Farouq Aminu,POR,2072.0,0.4,2017-18
Dragan Bender,PHO,2069.0,-3.7,2017-18
Terry Rozier,BOS,2068.0,2.1,2017-18
Austin Rivers,LAC,2057.0,-1.2,2017-18
Tony Snell,MIL,2053.0,-2.3,2017-18
Tyler Johnson,MIA,2052.0,-0.3,2017-18
Dennis Smith Jr.,DAL,2049.0,-2.4,2017-18
Willie Cauley-Stein,SAC,2044.0,-0.1,2017-18
Ish Smith,DET,2043.0,0.0,2017-18
Wayne Ellington,MIA,2041.0,0.4,2017-18
Evan Turner,POR,2034.0,-2.5,2017-18
Clint Capela,HOU,2034.0,3.4,2017-18
Jonathon Simmons,ORL,2029.0,-3.1,2017-18
De'Aaron Fox,SAC,2026.0,-4.2,2017-18
Buddy Hield,SAC,2024.0,1.0,2017-18
Lauri Markkanen,CHI,2020.0,-0.2,2017-18
Darren Collison,IND,2018.0,2.7,2017-18
Marvin Williams,CHO,2006.0,1.0,2017-18
Nicolas Batum,CHO,1981.0,0.4,2017-18
Kyle Anderson,SAS,1978.0,2.9,2017-18
Joe Harris,BRK,1975.0,0.1,2017-18
Brandon Ingram,LAL,1975.0,-1.2,2017-18
John Henson,MIL,1970.0,-0.9,2017-18
Blake Griffin,2TM,1970.0,3.4,2017-18
Blake Griffin,LAC,1139.0,3.4,2017-18
Blake Griffin,DET,831.0,3.4,2017-18
Markieff Morris,WAS,1968.0,-1.3,2017-18
Jeremy Lamb,CHO,1967.0,1.6,2017-18
Josh Jackson,PHO,1959.0,-4.2,2017-18
Marco Belinelli,2TM,1947.0,-0.5,2017-18
Marco Belinelli,ATL,1210.0,-0.2,2017-18
Marco Belinelli,PHI,737.0,-0.8,2017-18
Darius Miller,NOP,1944.0,-1.9,2017-18
James Johnson,MIA,1943.0,1.6,2017-18
Kyrie Irving,BOS,1931.0,7.3,2017-18
Rondae Hollis-Jefferson,BRK,1920.0,0.1,2017-18
Joel Embiid,PHI,1912.0,3.3,2017-18
Aaron Gordon,ORL,1909.0,0.3,2017-18
Dirk Nowitzki,DAL,1900.0,2.3,2017-18
Stanley Johnson,DET,1894.0,-2.9,2017-18
Jordan Clarkson,2TM,1888.0,0.1,2017-18
Jordan Clarkson,LAL,1256.0,0.8,2017-18
Jordan Clarkson,CLE,632.0,-1.3,2017-18
Tim Hardaway Jr.,NYK,1885.0,-0.6,2017-18
Devin Booker,PHO,1865.0,0.9,2017-18
Caris LeVert,BRK,1864.0,-0.8,2017-18
Lance Stephenson,IND,1850.0,-1.8,2017-18
Michael Kidd-Gilchrist,CHO,1850.0,-2.1,2017-18
Chris Paul,HOU,1847.0,7.1,2017-18
Evan Fournier,ORL,1837.0,-0.6,2017-18
Myles Turner,IND,1836.0,-0.2,2017-18
Frank Kaminsky,CHO,1835.0,-0.2,2017-18
Enes Freedom,NYK,1830.0,2.2,2017-18
Jeff Green,CLE,1828.0,-1.8,2017-18
Rudy Gobert,UTA,1816.0,3.4,2017-18
Pau Gasol,SAS,1812.0,3.4,2017-18
George Hill,2TM,1812.0,-0.8,2017-18
George Hill,SAC,1143.0,-0.5,2017-18
George Hill,CLE,669.0,-1.2,2017-18
Domantas Sabonis,IND,1810.0,-1.1,2017-18
Elfrid Payton,2TM,1808.0,-0.2,2017-18
Elfrid Payton,ORL,1257.0,1.1,2017-18
Elfrid Payton,PHO,551.0,-3.2,2017-18
Danny Green,SAS,1791.0,0.4,2017-18
Kent Bazemore,ATL,1789.0,0.6,2017-18
John Collins,ATL,1785.0,-0.2,2017-18
Lonzo Ball,LAL,1780.0,1.0,2017-18
Kelly Olynyk,MIA,1779.0,2.3,2017-18
Doug McDermott,2TM,1768.0,-2.2,2017-18
Doug McDermott,NYK,1172.0,-2.1,2017-18
Doug McDermott,DAL,596.0,-2.6,2017-18
D.J. Augustin,ORL,1760.0,-0.2,2017-18
Anthony Tolliver,DET,1757.0,0.9,2017-18
Dejounte Murray,SAS,1743.0,0.5,2017-18
DeMarcus Cousins,NOP,1737.0,4.7,2017-18
Brook Lopez,LAL,1735.0,0.9,2017-18
Reggie Bullock,DET,1732.0,0.7,2017-18
Ersan İlyasova,2TM,1729.0,-0.6,2017-18
Ersan İlyasova,ATL,1175.0,-0.1,2017-18
Ersan İlyasova,PHI,554.0,-1.6,2017-18
Jonas Valančiūnas,TOR,1727.0,2.4,2017-18
Ryan Anderson,HOU,1725.0,0.1,2017-18
Frank Ntilikina,NYK,1706.0,-5.0,2017-18
T.J. McConnell,PHI,1706.0,0.0,2017-18
Rajon Rondo,NOP,1705.0,-0.3,2017-18
Robin Lopez,CHI,1690.0,-2.2,2017-18
Jerian Grant,CHI,1686.0,-1.3,2017-18
Nikola Vučević,ORL,1683.0,2.7,2017-18
Justise Winslow,MIA,1680.0,-1.1,2017-18
Pascal Siakam,TOR,1679.0,1.3,2017-18
Dwight Powell,DAL,1672.0,1.6,2017-18
Jarell Martin,MEM,1661.0,-4.0,2017-18
Tyler Ulis,PHO,1658.0,-4.4,2017-18
Mario Hezonja,ORL,1657.0,-0.5,2017-18
Jamal Crawford,MIN,1653.0,-2.3,2017-18
Michael Beasley,NYK,1653.0,-0.2,2017-18
Kevin Love,CLE,1651.0,3.3,2017-18
Jerami Grant,OKC,1647.0,0.3,2017-18
David Nwaba,CHI,1646.0,-2.5,2017-18
Bobby Portis,CHI,1643.0,0.8,2017-18
Tomáš Satoranský,WAS,1643.0,1.2,2017-18
Stephen Curry,GSW,1631.0,7.7,2017-18
Troy Daniels,PHO,1622.0,-2.6,2017-18
Andre Iguodala,GSW,1622.0,-0.3,2017-18
Rodney Hood,2TM,1616.0,-0.1,2017-18
Rodney Hood,UTA,1084.0,0.5,2017-18
Rodney Hood,CLE,532.0,-1.5,2017-18
Garrett Temple,SAC,1615.0,-2.5,2017-18
Marcus Smart,BOS,1614.0,-1.2,2017-18
Tyreke Evans,MEM,1607.0,4.5,2017-18
James Ennis III,2TM,1604.0,-1.2,2017-18
James Ennis III,MEM,1053.0,-0.6,2017-18
James Ennis III,DET,551.0,-2.3,2017-18
J.J. Barea,DAL,1603.0,1.2,2017-18
Kyle Korver,CLE,1574.0,0.2,2017-18
Luc Mbah a Moute,HOU,1564.0,-0.2,2017-18
Dante Cunningham,2TM,1562.0,-1.7,2017-18
Dante Cunningham,NOP,1115.0,-2.0,2017-18
Dante Cunningham,BRK,447.0,-0.9,2017-18
Kristaps Porziņģis,NYK,1553.0,1.8,2017-18
Jarrett Jack,NYK,1548.0,-2.8,2017-18
Dewayne Dedmon,ATL,1542.0,0.1,2017-18
JaMychal Green,MEM,1542.0,-2.3,2017-18
Dwyane Wade,2TM,1536.0,-1.0,2017-18
Dwyane Wade,CLE,1069.0,-0.2,2017-18
Dwyane Wade,MIA,467.0,-2.8,2017-18
Shabazz Napier,POR,1535.0,0.7,2017-18
Marquese Chriss,PHO,1527.0,-2.8,2017-18
Kris Dunn,CHI,1525.0,-1.3,2017-18
Jakob Poeltl,TOR,1524.0,0.4,2017-18
Fred VanVleet,TOR,1520.0,2.4,2017-18
Bryn Forbes,SAS,1517.0,-3.1,2017-18
Zach Randolph,SAC,1508.0,-1.0,2017-18
Justin Jackson,SAC,1506.0,-3.5,2017-18
Bismack Biyombo,ORL,1495.0,-2.4,2017-18
Nikola Mirotić,2TM,1494.0,2.2,2017-18
Nikola Mirotić,CHI,622.0,4.6,2017-18
Nikola Mirotić,NOP,872.0,0.5,2017-18
Pat Connaughton,POR,1488.0,-1.8,2017-18
Wesley Johnson,LAC,1486.0,-0.7,2017-18
Aron Baynes,BOS,1485.0,-2.9,2017-18
OG Anunoby,TOR,1481.0,-0.6,2017-18
Ed Davis,POR,1471.0,-0.6,2017-18
Tyus Jones,MIN,1467.0,0.8,2017-18
Luke Kennard,DET,1463.0,-0.8,2017-18
Josh Hart,LAL,1461.0,-0.1,2017-18
Ian Clark,NOP,1455.0,-3.5,2017-18
Marcus Morris,BOS,1442.0,-0.1,2017-18
Jarrett Allen,BRK,1441.0,-0.8,2017-18
Mason Plumlee,DEN,1439.0,0.5,2017-18
Malcolm Brogdon,MIL,1436.0,-1.2,2017-18
Delon Wright,TOR,1433.0,3.3,2017-18
Avery Bradley,2TM,1433.0,-4.0,2017-18
Avery Bradley,DET,1268.0,-3.9,2017-18
Avery Bradley,LAC,165.0,-4.4,2017-18
Mario Chalmers,MEM,1421.0,-3.2,2017-18
Larry Nance Jr.,2TM,1421.0,2.4,2017-18
Larry Nance Jr.,LAL,922.0,2.4,2017-18
Larry Nance Jr.,CLE,499.0,2.2,2017-18
John Wall,WAS,1410.0,3.0,2017-18
Mike Scott,WAS,1406.0,-1.7,2017-18
Alex Len,PHO,1395.0,0.3,2017-18
Nick Young,GSW,1393.0,-3.5,2017-18
Trey Lyles,DEN,1391.0,1.3,2017-18
Kosta Koufos,SAC,1391.0,-0.4,2017-18
Kyle O'Quinn,NYK,1387.0,3.1,2017-18
Nemanja Bjelica,MIN,1371.0,0.1,2017-18
Bam Adebayo,MIA,1368.0,-0.4,2017-18
Raymond Felton,OKC,1365.0,-0.6,2017-18
Shelvin Mack,ORL,1365.0,-1.4,2017-18
Hassan Whiteside,MIA,1364.0,2.6,2017-18
Quincy Acy,BRK,1359.0,-2.5,2017-18
Lance Thomas,NYK,1353.0,-3.7,2017-18
Devin Harris,2TM,1340.0,-1.8,2017-18
Devin Harris,DAL,807.0,-1.0,2017-18
Devin Harris,DEN,533.0,-2.9,2017-18
C.J. Miles,TOR,1337.0,0.3,2017-18
Gorgui Dieng,MIN,1333.0,-1.0,2017-18
Andrew Harrison,MEM,1326.0,-1.5,2017-18
Manu Ginóbili,SAS,1299.0,-1.3,2017-18
Montrezl Harrell,LAC,1293.0,3.3,2017-18
Patrick Patterson,OKC,1270.0,-0.2,2017-18
Maurice Harkless,POR,1264.0,1.4,2017-18
Emmanuel Mudiay,2TM,1245.0,-3.9,2017-18
Emmanuel Mudiay,DEN,752.0,-3.5,2017-18
Emmanuel Mudiay,NYK,493.0,-4.6,2017-18
Skal Labissière,SAC,1240.0,-2.7,2017-18
Thon Maker,MIL,1238.0,-3.5,2017-18
D'Angelo Russell,BRK,1234.0,-1.2,2017-18
Rudy Gay,SAS,1231.0,0.8,2017-18
Corey Brewer,2TM,1208.0,-1.3,2017-18
Corey Brewer,LAL,694.0,-3.1,2017-18
Corey Brewer,OKC,514.0,1.1,2017-18
Maxi Kleber,DAL,1206.0,-0.5,2017-18
Joe Johnson,2TM,1205.0,-2.9,2017-18
Joe Johnson,UTA,700.0,-2.6,2017-18
Joe Johnson,HOU,505.0,-3.3,2017-18
Reggie Jackson,DET,1201.0,-0.4,2017-18
Amir Johnson,PHI,1171.0,1.0,2017-18
Isaiah Taylor,ATL,1167.0,-4.4,2017-18
Trevor Booker,3TM,1158.0,-0.6,2017-18
Trevor Booker,BRK,395.0,-1.7,2017-18
Trevor Booker,PHI,494.0,0.7,2017-18
Trevor Booker,IND,269.0,-1.1,2017-18
Sindarius Thornwell,LAC,1156.0,-2.4,2017-18
Tyson Chandler,PHO,1151.0,-1.4,2017-18
Semi Ojeleye,BOS,1150.0,-4.7,2017-18
Royce O'Neale,UTA,1150.0,-0.2,2017-18
Ian Mahinmi,WAS,1145.0,-4.4,2017-18
Paul Millsap,DEN,1143.0,0.4,2017-18
Álex Abrines,OKC,1134.0,-1.5,2017-18
Jonas Jerebko,UTA,1134.0,0.1,2017-18
Miloš Teodosić,LAC,1134.0,-1.7,2017-18
Shaun Livingston,GSW,1129.0,-3.1,2017-18
Jodie Meeks,WAS,1119.0,-1.1,2017-18
Tyler Zeller,2TM,1109.0,-1.4,2017-18
Tyler Zeller,BRK,703.0,-1.0,2017-18
Tyler Zeller,MIL,406.0,-2.1,2017-18
Ben McLemore,MEM,1091.0,-3.9,2017-18
Dāvis Bertāns,SAS,1086.0,1.6,2017-18
Tristan Thompson,CLE,1072.0,-2.9,2017-18
Tony Parker,SAS,1071.0,-3.3,2017-18
Norman Powell,TOR,1062.0,-2.9,2017-18
Mike Muscala,ATL,1060.0,0.3,2017-18
Alec Burks,UTA,1059.0,-0.9,2017-18
Treveon Graham,CHO,1050.0,-2.7,2017-18
Zach Collins,POR,1045.0,-4.3,2017-18
Greg Monroe,3TM,1040.0,2.2,2017-18
Greg Monroe,MIL,79.0,-5.6,2017-18
Greg Monroe,PHO,465.0,2.1,2017-18
Greg Monroe,BOS,496.0,3.6,2017-18
Andre Roberson,OKC,1037.0,-0.1,2017-18
Vince Carter,SAC,1026.0,-1.2,2017-18
Wes Iwundu,ORL,1020.0,-4.3,2017-18
Malcolm Delaney,ATL,1014.0,-2.6,2017-18
Jameer Nelson,2TM,1013.0,-3.3,2017-18
Jameer Nelson,NOP,897.0,-2.6,2017-18
Jameer Nelson,DET,116.0,-8.4,2017-18
David West,GSW,999.0,3.1,2017-18
Frank Mason III,SAC,984.0,-2.3,2017-18
Josh Huestis,OKC,982.0,-3.9,2017-18
Cristiano Felício,CHI,977.0,-3.9,2017-18
Tyler Dorsey,ATL,974.0,-2.9,2017-18
Zaza Pachulia,GSW,972.0,0.0,2017-18
Patrick McCaw,GSW,961.0,-4.1,2017-18
Deyonta Davis,MEM,943.0,-1.5,2017-18
Daniel Theis,BOS,936.0,0.3,2017-18
Gerald Green,HOU,929.0,0.3,2017-18
Jerryd Bayless,PHI,925.0,-2.8,2017-18
Miles Plumlee,ATL,918.0,-3.8,2017-18
Dion Waiters,MIA,918.0,-3.5,2017-18
José Calderón,CLE,914.0,-1.9,2017-18
Kevon Looney,GSW,910.0,-0.2,2017-18
Sam Dekker,LAC,883.0,-2.9,2017-18
Noah Vonleh,2TM,875.0,-1.3,2017-18
Noah Vonleh,POR,476.0,-0.9,2017-18
Noah Vonleh,CHI,399.0,-1.7,2017-18
Langston Galloway,DET,863.0,0.1,2017-18
Isaiah Thomas,2TM,862.0,-4.9,2017-18
Isaiah Thomas,CLE,406.0,-4.8,2017-18
Isaiah Thomas,LAL,456.0,-4.9,2017-18
Malik Monk,CHO,854.0,-3.4,2017-18
Tyrone Wallace,LAC,851.0,-3.5,2017-18
Tim Frazier,WAS,838.0,-0.9,2017-18
Michael Carter-Williams,CHO,835.0,-1.5,2017-18
Paul Zipser,CHI,824.0,-6.1,2017-18
Jason Terry,MIL,814.0,-2.0,2017-18
Ekpe Udoh,UTA,810.0,3.1,2017-18
Jordan Bell,GSW,809.0,2.8,2017-18
Timothé Luwawu-Cabarrot,PHI,807.0,-4.1,2017-18
Thabo Sefolosha,UTA,806.0,2.7,2017-18
Eric Moreland,DET,805.0,0.5,2017-18
Trey Burke,NYK,785.0,2.5,2017-18
Jawun Evans,LAC,778.0,-5.0,2017-18
Sterling Brown,MIL,776.0,-3.1,2017-18
Shane Larkin,BOS,775.0,-1.7,2017-18
Terrance Ferguson,OKC,763.0,-3.3,2017-18
Nenê,HOU,758.0,-1.0,2017-18
Richaun Holmes,PHI,746.0,1.1,2017-18
Jabari Parker,MIL,743.0,-0.8,2017-18
Omri Casspi,GSW,740.0,-0.9,2017-18
Quinn Cook,GSW,740.0,-1.6,2017-18
Salah Mejri,DAL,729.0,0.7,2017-18
DeAndre Liggins,2TM,724.0,-2.5,2017-18
DeAndre Liggins,MIL,480.0,-2.8,2017-18
DeAndre Liggins,NOP,244.0,-1.8,2017-18
Luke Babbitt,2TM,715.0,-2.4,2017-18
Luke Babbitt,ATL,570.0,-0.7,2017-18
Luke Babbitt,MIA,145.0,-9.2,2017-18
Dwayne Bacon,CHO,713.0,-4.7,2017-18
Matthew Dellavedova,MIL,712.0,-4.4,2017-18
C.J. Williams,LAC,707.0,-2.1,2017-18
Channing Frye,2TM,695.0,-0.5,2017-18
Channing Frye,CLE,545.0,-0.3,2017-18
Channing Frye,LAL,150.0,-1.5,2017-18
Wayne Selden,MEM,692.0,-3.1,2017-18
Chandler Parsons,MEM,691.0,0.8,2017-18
Mike James,2TM,687.0,-1.5,2017-18
Mike James,PHO,669.0,-1.2,2017-18
Mike James,NOP,18.0,-10.1,2017-18
Jared Dudley,PHO,686.0,-2.5,2017-18
Tyler Ennis,LAL,683.0,-2.1,2017-18
Arron Afflalo,ORL,682.0,-5.4,2017-18
Marreese Speights,ORL,675.0,-1.1,2017-18
Cedi Osman,CLE,672.0,-2.9,2017-18
Danilo Gallinari,LAC,671.0,-0.5,2017-18
Zach LaVine,CHI,656.0,-2.3,2017-18
Kobi Simmons,MEM,643.0,-6.9,2017-18
Sean Kilpatrick,4TM,640.0,-2.8,2017-18
Sean Kilpatrick,BRK,183.0,-7.6,2017-18
Sean Kilpatrick,MIL,205.0,-2.6,2017-18
Sean Kilpatrick,LAC,38.0,-4.5,2017-18
Sean Kilpatrick,CHI,214.0,1.3,2017-18
Torrey Craig,DEN,629.0,-2.9,2017-18
Cody Zeller,CHO,627.0,-1.2,2017-18
JaVale McGee,GSW,615.0,1.5,2017-18
Terrence Ross,ORL,600.0,-2.7,2017-18
Malik Beasley,DEN,583.0,-3.8,2017-18
Cameron Payne,CHI,582.0,-0.4,2017-18
Cheick Diallo,NOP,581.0,-1.2,2017-18
Khem Birch,ORL,578.0,-0.9,2017-18
Brandon Paul,SAS,576.0,-3.5,2017-18
Alex Caruso,LAL,562.0,-2.9,2017-18
Joe Young,IND,558.0,-3.5,2017-18
Tarik Black,HOU,536.0,-2.6,2017-18
Jonathan Isaac,ORL,536.0,-1.4,2017-18
Joffrey Lauvergne,SAS,534.0,-1.0,2017-18
Nik Stauskas,2TM,523.0,-2.3,2017-18
Nik Stauskas,PHI,45.0,-5.9,2017-18
Nik Stauskas,BRK,478.0,-2.0,2017-18
Abdel Nader,BOS,522.0,-5.3,2017-18
Justin Anderson,PHI,519.0,-0.9,2017-18
Tyler Cavanaugh,ATL,518.0,-1.9,2017-18
Ivan Rabb,MEM,516.0,-2.0,2017-18
Raul Neto,UTA,498.0,-1.4,2017-18
Willy Hernangómez,2TM,495.0,1.4,2017-18
Willy Hernangómez,NYK,233.0,-0.3,2017-18
Willy Hernangómez,CHO,262.0,2.8,2017-18
Al Jefferson,IND,484.0,2.0,2017-18
Kyle Collinsworth,DAL,480.0,-2.6,2017-18
Damyean Dotson,NYK,474.0,-2.3,2017-18
Nerlens Noel,DAL,472.0,0.5,2017-18
Kenneth Faried,DEN,461.0,-2.1,2017-18
T.J. Leaf,IND,459.0,-3.1,2017-18
DeAndre' Bembry,ATL,455.0,-4.7,2017-18
Dorian Finney-Smith,DAL,448.0,-4.6,2017-18
Willie Reed,2TM,428.0,0.8,2017-18
Willie Reed,LAC,419.0,0.8,2017-18
Willie Reed,DET,9.0,-2.7,2017-18
Dwight Buycks,DET,427.0,-3.1,2017-18
Isaiah Canaan,2TM,422.0,-1.3,2017-18
Isaiah Canaan,HOU,4.0,-16.9,2017-18
Isaiah Canaan,PHO,418.0,-1.1,2017-18
Derrick Rose,2TM,420.0,-5.4,2017-18
Derrick Rose,CLE,308.0,-5.4,2017-18
Derrick Rose,MIN,112.0,-5.5,2017-18
Lucas Nogueira,TOR,418.0,5.2,2017-18
Shabazz Muhammad,2TM,418.0,-2.5,2017-18
Shabazz Muhammad,MIN,301.0,-5.9,2017-18
Shabazz Muhammad,MIL,117.0,6.0,2017-18
Ivica Zubac,LAL,410.0,-2.0,2017-18
Damion Lee,ATL,404.0,-1.9,2017-18
Danuel House Jr.,PHO,403.0,-1.6,2017-18
Ramon Sessions,2TM,392.0,-3.2,2017-18
Ramon Sessions,NYK,167.0,-5.4,2017-18
Ramon Sessions,WAS,225.0,-1.6,2017-18
Ron Baker,NYK,385.0,-0.4,2017-18
Shaquille Harrison,PHO,384.0,-0.7,2017-18
Brandan Wright,2TM,381.0,2.1,2017-18
Brandan Wright,MEM,366.0,2.3,2017-18
Brandan Wright,HOU,15.0,-1.2,2017-18
Johnny O'Bryant,CHO,379.0,-4.4,2017-18
Myke Henry,MEM,378.0,-1.3,2017-18
Mike Conley,MEM,373.0,0.5,2017-18
Timofey Mozgov,BRK,359.0,-3.9,2017-18
Emeka Okafor,NOP,353.0,-1.2,2017-18
Jahlil Okafor,2TM,353.0,-1.7,2017-18
Jahlil Okafor,PHI,25.0,-6.3,2017-18
Jahlil Okafor,BRK,328.0,-1.4,2017-18
JaKarr Sampson,SAC,344.0,-1.2,2017-18
Glenn Robinson III,IND,338.0,-0.7,2017-18
Boban Marjanović,2TM,337.0,2.5,2017-18
Boban Marjanović,DET,171.0,0.8,2017-18
Boban Marjanović,LAC,166.0,4.2,2017-18
Patrick Beverley,LAC,334.0,0.5,2017-18
Henry Ellenson,DET,329.0,-4.4,2017-18
Luke Kornet,NYK,326.0,0.2,2017-18
Malachi Richardson,2TM,324.0,-6.0,2017-18
Malachi Richardson,SAC,319.0,-6.0,2017-18
Malachi Richardson,TOR,5.0,-8.6,2017-18
Antonio Blakeney,CHI,314.0,-5.2,2017-18
Troy Williams,2TM,307.0,-0.5,2017-18
Troy Williams,HOU,17.0,-15.7,2017-18
Troy Williams,NYK,290.0,0.4,2017-18
Ryan Arcidiacono,CHI,304.0,-4.1,2017-18
Rodney McGruder,MIA,299.0,-1.4,2017-18
Rodney Purvis,ORL,290.0,-8.2,2017-18
Jason Smith,WAS,285.0,-6.4,2017-18
Jordan Mickey,MIA,284.0,-5.6,2017-18
Jamel Artis,ORL,279.0,-5.4,2017-18
Juancho Hernangómez,DEN,277.0,-3.3,2017-18
Iman Shumpert,CLE,276.0,-3.3,2017-18
Jamil Wilson,LAC,274.0,0.2,2017-18
Tony Allen,NOP,273.0,-5.5,2017-18
Meyers Leonard,POR,254.0,2.0,2017-18
Markelle Fultz,PHI,253.0,-2.6,2017-18
Derrick Jones Jr.,2TM,245.0,-2.7,2017-18
Derrick Jones Jr.,PHO,33.0,4.8,2017-18
Derrick Jones Jr.,MIA,212.0,-3.9,2017-18
Davon Reed,PHO,242.0,-6.4,2017-18
Isaiah Hicks,NYK,240.0,-7.6,2017-18
Briante Weber,2TM,237.0,-1.3,2017-18
Briante Weber,HOU,118.0,1.5,2017-18
Briante Weber,MEM,119.0,-4.0,2017-18
Guerschon Yabusele,BOS,235.0,-1.2,2017-18
Danté Exum,UTA,235.0,0.1,2017-18
Aaron Harrison,DAL,233.0,-7.5,2017-18
Travis Wear,LAL,228.0,-3.7,2017-18
Alec Peters,PHO,225.0,-2.8,2017-18
Marcus Georges-Hunt,MIN,224.0,-5.1,2017-18
Gary Payton II,2TM,221.0,-3.9,2017-18
Gary Payton II,MIL,106.0,-5.3,2017-18
Gary Payton II,LAL,115.0,-2.6,2017-18
Andrew Bogut,LAL,216.0,-2.8,2017-18
Josh Magette,ATL,216.0,-2.6,2017-18
Ante Žižić,CLE,214.0,1.0,2017-18
Rashad Vaughn,3TM,212.0,-2.6,2017-18
Rashad Vaughn,MIL,173.0,-1.3,2017-18
Rashad Vaughn,BRK,4.0,-5.3,2017-18
