PLAYER,TEAM_BBREF,MP,BPM,SEASON
Darius Washington,SAS,146.0,-4.7,2007-08
Solomon Jones,ATL,145.0,-8.8,2007-08
Darrick Martin,TOR,141.0,-4.6,2007-08
Jeremy Richardson,3TM,132.0,-7.8,2007-08
Jeremy Richardson,MEM,15.0,-23.7,2007-08
Jeremy Richardson,SAS,29.0,-1.7,2007-08
Jeremy Richardson,ATL,88.0,-7.1,2007-08
Sean Marks,PHO,130.0,-2.1,2007-08
Stephen Graham,IND,128.0,4.2,2007-08
Chris Webber,GSW,126.0,-1.1,2007-08
Justin Williams,2TM,123.0,-3.5,2007-08
Justin Williams,SAC,117.0,-2.0,2007-08
Justin Williams,HOU,6.0,-31.9,2007-08
Steven Hunter,DEN,120.0,-7.5,2007-08
Eric Piatkowski,PHO,113.0,-2.5,2007-08
Viktor Khryapa,CHI,105.0,-1.8,2007-08
Maceo Baston,TOR,103.0,-0.9,2007-08
Patrick O'Bryant,GSW,99.0,-3.9,2007-08
Robert Swift,SEA,98.0,-6.5,2007-08
Tarence Kinsey,MEM,96.0,-3.2,2007-08
Gabe Pruitt,BOS,95.0,-4.8,2007-08
Troy Hudson,GSW,93.0,-6.3,2007-08
Cedric Simmons,2TM,87.0,-9.4,2007-08
Cedric Simmons,CLE,68.0,-6.7,2007-08
Cedric Simmons,CHI,19.0,-19.1,2007-08
Jorge Garbajosa,TOR,74.0,-0.5,2007-08
Taurean Green,2TM,74.0,-7.5,2007-08
Taurean Green,POR,44.0,-7.8,2007-08
Taurean Green,DEN,30.0,-7.1,2007-08
Coby Karl,LAL,71.0,0.4,2007-08
Darryl Watkins,SAC,71.0,-11.8,2007-08
Kyrylo Fesenko,UTA,70.0,-11.9,2007-08
Marcus Vinicius,NOH,69.0,-2.5,2007-08
Lou Amundson,PHI,64.0,-8.5,2007-08
Linton Johnson,2TM,63.0,-6.4,2007-08
Linton Johnson,PHO,53.0,-4.2,2007-08
Linton Johnson,TOR,10.0,-18.3,2007-08
Mouhamed Sene,SEA,62.0,-3.2,2007-08
Orien Greene,SAC,61.0,-10.9,2007-08
Shareef Abdur-Rahim,SAC,51.0,-6.9,2007-08
Alando Tucker,PHO,48.0,-7.2,2007-08
Thomas Gardner,CHI,45.0,-7.2,2007-08
Demetris Nichols,2TM,44.0,-12.1,2007-08
Demetris Nichols,CLE,14.0,-28.3,2007-08
Demetris Nichols,CHI,30.0,-4.6,2007-08
Billy Thomas,2TM,42.0,-12.3,2007-08
Billy Thomas,NJN,8.0,-20.0,2007-08
Billy Thomas,CLE,34.0,-10.5,2007-08
Marcin Gortat,ORL,41.0,-3.4,2007-08
Morris Almond,UTA,39.0,-12.0,2007-08
Kosta Perović,GSW,38.0,-5.9,2007-08
Marcus Williams,2TM,36.0,-7.8,2007-08
Marcus Williams,SAS,2.0,-1.8,2007-08
Marcus Williams,LAC,34.0,-8.1,2007-08
Chris Andersen,NOH,34.0,-6.5,2007-08
Jelani McCoy,DEN,33.0,-6.1,2007-08
Cheikh Samb,DET,31.0,-2.3,2007-08
Josh McRoberts,POR,28.0,3.7,2007-08
DerMarr Johnson,SAS,28.0,2.5,2007-08
Shavlik Randolph,PHI,27.0,-5.1,2007-08
Andre Barrett,LAC,25.0,-0.2,2007-08
Ian Mahinmi,SAS,23.0,6.6,2007-08
Ronald Dupree,2TM,21.0,4.3,2007-08
Ronald Dupree,DET,3.0,-2.5,2007-08
Ronald Dupree,SEA,18.0,5.4,2007-08
Guillermo Díaz,LAC,18.0,-2.9,2007-08
Loren Woods,HOU,17.0,1.1,2007-08
Kaniel Dickens,CLE,12.0,-2.8,2007-08
Courtney Sims,IND,11.0,-7.5,2007-08
Lance Allred,CLE,10.0,-11.1,2007-08
Keith Langford,SAS,10.0,-15.1,2007-08
Bo Outlaw,ORL,7.0,-4.7,2007-08
Jerome James,NYK,5.0,21.2,2007-08
