PLAYER,TEAM_BBREF,MP,BPM,SEASON
Eric Gordon,2TM,1965.0,-1.9,2022-23
Eric Gordon,HOU,1418.0,-2.6,2022-23
Eric Gordon,LAC,547.0,0.0,2022-23
Kevon Looney,GSW,1958.0,2.1,2022-23
Kyle Anderson,MIN,1957.0,2.5,2022-23
Marcus Smart,BOS,1957.0,-1.0,2022-23
LeBron James,LAL,1954.0,6.1,2022-23
Herbert Jones,NOP,1951.0,-0.3,2022-23
Torrey Craig,PHO,1948.0,-0.6,2022-23
Ja Morant,MEM,1948.0,5.7,2022-23
Kelly Olynyk,UTA,1942.0,0.4,2022-23
Stephen Curry,GSW,1941.0,7.5,2022-23
Tyus Jones,MEM,1940.0,1.6,2022-23
Paul George,LAC,1939.0,2.8,2022-23
Al Horford,BOS,1922.0,3.3,2022-23
P.J. Tucker,PHI,1920.0,-3.0,2022-23
Jalen McDaniels,2TM,1913.0,-2.1,2022-23
Jalen McDaniels,CHO,1494.0,-2.0,2022-23
Jalen McDaniels,PHI,419.0,-2.6,2022-23
Jakob Poeltl,2TM,1906.0,1.9,2022-23
Jakob Poeltl,SAS,1199.0,0.9,2022-23
Jakob Poeltl,TOR,707.0,3.6,2022-23
Anthony Davis,LAL,1904.0,6.3,2022-23
Donte DiVincenzo,GSW,1894.0,0.7,2022-23
Bojan Bogdanović,DET,1893.0,0.8,2022-23
Chris Paul,PHO,1889.0,3.2,2022-23
Tyrese Haliburton,IND,1883.0,7.2,2022-23
Jarred Vanderbilt,2TM,1879.0,1.1,2022-23
Jarred Vanderbilt,UTA,1254.0,1.5,2022-23
Jarred Vanderbilt,LAL,625.0,0.2,2022-23
Terance Mann,LAC,1872.0,-0.2,2022-23
Troy Brown Jr.,LAL,1860.0,-1.0,2022-23
Onyeka Okongwu,ATL,1849.0,0.8,2022-23
Austin Reaves,LAL,1843.0,0.7,2022-23
Desmond Bane,MEM,1841.0,3.5,2022-23
Devin Booker,PHO,1835.0,4.2,2022-23
Marcus Morris,LAC,1825.0,-1.9,2022-23
Myles Turner,IND,1825.0,2.1,2022-23
Bobby Portis,MIL,1818.0,0.7,2022-23
Aaron Nesmith,IND,1816.0,-3.0,2022-23
Patrick Beverley,2TM,1816.0,-1.2,2022-23
Patrick Beverley,LAL,1211.0,-1.8,2022-23
Patrick Beverley,CHI,605.0,-0.2,2022-23
Jevon Carter,MIL,1810.0,-0.6,2022-23
Michael Porter Jr.,DEN,1798.0,0.2,2022-23
Naji Marshall,NOP,1792.0,-1.9,2022-23
Jaren Jackson Jr.,MEM,1787.0,2.8,2022-23
Shaedon Sharpe,POR,1779.0,-3.3,2022-23
Markelle Fultz,ORL,1778.0,0.5,2022-23
Tari Eason,HOU,1767.0,-1.7,2022-23
Gabe Vincent,MIA,1759.0,-3.4,2022-23
Kawhi Leonard,LAC,1748.0,6.1,2022-23
Malcolm Brogdon,BOS,1744.0,2.8,2022-23
Christian Wood,DAL,1738.0,1.7,2022-23
Coby White,CHI,1730.0,-0.8,2022-23
Clint Capela,ATL,1730.0,2.2,2022-23
Malik Monk,SAC,1719.0,0.3,2022-23
Kyle Lowry,MIA,1718.0,0.2,2022-23
Nicolas Batum,LAC,1709.0,0.5,2022-23
Walker Kessler,UTA,1703.0,2.9,2022-23
Monte Morris,WAS,1695.0,0.5,2022-23
Wendell Carter Jr.,ORL,1690.0,1.0,2022-23
Santi Aldama,MEM,1682.0,0.5,2022-23
Bradley Beal,WAS,1673.0,1.8,2022-23
Kevin Durant,2TM,1672.0,7.1,2022-23
Kevin Durant,BRK,1403.0,7.0,2022-23
Kevin Durant,PHO,269.0,8.0,2022-23
Jalen Duren,DET,1670.0,-0.8,2022-23
Reggie Jackson,2TM,1657.0,-3.9,2022-23
Reggie Jackson,LAC,1338.0,-3.7,2022-23
Reggie Jackson,DEN,319.0,-5.1,2022-23
Isaac Okoro,CLE,1652.0,-0.3,2022-23
Isaiah Hartenstein,NYK,1626.0,-0.3,2022-23
Daniel Gafford,WAS,1604.0,1.0,2022-23
Mitchell Robinson,NYK,1591.0,2.4,2022-23
Drew Eubanks,POR,1584.0,0.1,2022-23
Gordon Hayward,CHO,1577.0,-1.4,2022-23
Alex Caruso,CHI,1575.0,1.1,2022-23
Shake Milton,PHI,1567.0,-2.0,2022-23
Norman Powell,LAC,1567.0,0.3,2022-23
Cole Anthony,ORL,1552.0,1.3,2022-23
Malaki Branham,SAS,1550.0,-5.2,2022-23
Cedi Osman,CLE,1548.0,-0.7,2022-23
Kelly Oubre Jr.,CHO,1548.0,-1.1,2022-23
Josh Green,DAL,1539.0,-2.4,2022-23
Brandon Ingram,NOP,1538.0,1.7,2022-23
Josh Richardson,2TM,1530.0,-1.2,2022-23
Josh Richardson,SAS,997.0,-1.1,2022-23
Josh Richardson,NOP,533.0,-1.3,2022-23
Joe Harris,BRK,1527.0,-1.1,2022-23
T.J. McConnell,IND,1526.0,0.5,2022-23
Chris Boucher,TOR,1523.0,-0.1,2022-23
Georges Niang,PHI,1512.0,-1.4,2022-23
Bogdan Bogdanović,ATL,1508.0,0.5,2022-23
Damion Lee,PHO,1506.0,-1.7,2022-23
Bol Bol,ORL,1505.0,-0.9,2022-23
John Konchar,MEM,1494.0,0.5,2022-23
Rui Hachimura,2TM,1466.0,-2.2,2022-23
Rui Hachimura,WAS,728.0,-2.6,2022-23
Rui Hachimura,LAL,738.0,-1.9,2022-23
Dwight Powell,DAL,1458.0,-1.2,2022-23
Jeremy Sochan,SAS,1458.0,-4.0,2022-23
Keita Bates-Diop,SAS,1452.0,-0.6,2022-23
Davion Mitchell,SAC,1447.0,-2.8,2022-23
Pat Connaughton,MIL,1443.0,-1.0,2022-23
Zach Collins,SAS,1441.0,-0.2,2022-23
Isaiah Stewart,DET,1414.0,-2.1,2022-23
AJ Griffin,ATL,1401.0,-0.8,2022-23
Isaiah Joe,OKC,1395.0,0.9,2022-23
Jonathan Kuminga,GSW,1394.0,-1.7,2022-23
Jusuf Nurkić,POR,1391.0,0.1,2022-23
Dennis Smith Jr.,CHO,1390.0,-2.2,2022-23
Larry Nance Jr.,NOP,1381.0,2.0,2022-23
Josh Okogie,PHO,1350.0,-0.2,2022-23
Devonte' Graham,2TM,1338.0,-0.1,2022-23
Devonte' Graham,NOP,811.0,0.2,2022-23
Devonte' Graham,SAS,527.0,-0.4,2022-23
Terrence Ross,2TM,1330.0,-2.1,2022-23
Terrence Ross,ORL,944.0,-3.1,2022-23
Terrence Ross,PHO,386.0,0.5,2022-23
Luke Kennard,2TM,1315.0,0.5,2022-23
Luke Kennard,LAC,725.0,-1.4,2022-23
Luke Kennard,MEM,590.0,2.9,2022-23
Doug McDermott,SAS,1314.0,-3.2,2022-23
Talen Horton-Tucker,UTA,1313.0,-1.6,2022-23
Jose Alvarado,NOP,1310.0,-1.2,2022-23
Aaron Wiggins,OKC,1297.0,-2.1,2022-23
Lonnie Walker IV,LAL,1297.0,-1.4,2022-23
Sam Hauser,BOS,1290.0,1.0,2022-23
Jalen Smith,IND,1279.0,-2.1,2022-23
LaMelo Ball,CHO,1268.0,2.4,2022-23
David Roddy,MEM,1258.0,-3.9,2022-23
Jaylen Nowell,MIN,1252.0,-2.5,2022-23
Naz Reid,MIN,1251.0,1.0,2022-23
Trey Lyles,SAC,1247.0,-1.0,2022-23
Jalen Suggs,ORL,1246.0,-1.0,2022-23
Kevin Love,2TM,1240.0,0.6,2022-23
Kevin Love,CLE,821.0,1.4,2022-23
Kevin Love,MIA,419.0,-1.1,2022-23
Cory Joseph,DET,1227.0,-1.5,2022-23
Delon Wright,WAS,1221.0,3.4,2022-23
Nick Richards,CHO,1217.0,-1.3,2022-23
Seth Curry,BRK,1211.0,-2.1,2022-23
Ochai Agbaji,UTA,1209.0,-3.0,2022-23
Kenrich Williams,OKC,1206.0,0.5,2022-23
Matisse Thybulle,2TM,1200.0,-0.5,2022-23
Matisse Thybulle,PHI,591.0,0.1,2022-23
Matisse Thybulle,POR,609.0,-1.2,2022-23
Isaiah Livers,DET,1199.0,-2.4,2022-23
Cameron Johnson,2TM,1199.0,2.6,2022-23
Cameron Johnson,PHO,429.0,3.8,2022-23
Cameron Johnson,BRK,770.0,2.0,2022-23
Anthony Lamb,GSW,1195.0,-1.1,2022-23
Taurean Prince,MIN,1192.0,-3.3,2022-23
Andrew Wiggins,GSW,1190.0,-0.5,2022-23
Jordan Nwora,2TM,1188.0,-2.1,2022-23
Jordan Nwora,MIL,597.0,-2.4,2022-23
Jordan Nwora,IND,591.0,-1.8,2022-23
Gary Harris,ORL,1184.0,-0.7,2022-23
Tre Mann,OKC,1183.0,-3.9,2022-23
Trendon Watford,POR,1182.0,-1.8,2022-23
Christian Braun,DEN,1181.0,-2.4,2022-23
Xavier Tillman Sr.,MEM,1180.0,1.9,2022-23
Devin Vassell,SAS,1178.0,0.4,2022-23
Collin Sexton,UTA,1145.0,-1.3,2022-23
Precious Achiuwa,TOR,1140.0,-2.3,2022-23
Steven Adams,MEM,1133.0,0.6,2022-23
Alec Burks,DET,1122.0,1.2,2022-23
Lamar Stevens,CLE,1120.0,-2.8,2022-23
Moritz Wagner,ORL,1109.0,0.6,2022-23
Jordan Goodwin,WAS,1106.0,0.7,2022-23
Victor Oladipo,MIA,1106.0,-2.1,2022-23
Ben Simmons,BRK,1105.0,0.4,2022-23
Jeff Green,DEN,1091.0,-3.4,2022-23
Brandon Clarke,MEM,1090.0,2.5,2022-23
Bones Hyland,2TM,1085.0,-0.8,2022-23
Bones Hyland,DEN,820.0,-0.8,2022-23
Bones Hyland,LAC,265.0,-0.9,2022-23
Oshae Brissett,IND,1083.0,-3.2,2022-23
Thomas Bryant,2TM,1081.0,0.6,2022-23
Thomas Bryant,LAL,876.0,2.3,2022-23
Thomas Bryant,DEN,205.0,-6.6,2022-23
Obi Toppin,NYK,1050.0,-0.5,2022-23
Joe Ingles,MIL,1044.0,-0.7,2022-23
Jalen Johnson,ATL,1042.0,0.3,2022-23
Isaiah Jackson,IND,1042.0,-0.8,2022-23
Dyson Daniels,NOP,1042.0,-1.8,2022-23
Wenyen Gabriel,LAL,1024.0,-2.2,2022-23
Austin Rivers,MIN,1016.0,-2.8,2022-23
Hamidou Diallo,DET,996.0,-1.4,2022-23
Will Barton,2TM,993.0,-2.6,2022-23
Will Barton,WAS,782.0,-2.7,2022-23
Will Barton,TOR,211.0,-2.5,2022-23
Marvin Bagley III,DET,990.0,-0.9,2022-23
Cam Reddish,2TM,990.0,-3.4,2022-23
Cam Reddish,NYK,438.0,-2.3,2022-23
Cam Reddish,POR,552.0,-4.3,2022-23
Jock Landale,PHO,979.0,-1.1,2022-23
Nassir Little,POR,976.0,-3.0,2022-23
Usman Garuba,HOU,970.0,-1.4,2022-23
JT Thor,CHO,969.0,-4.7,2022-23
Haywood Highsmith,MIA,969.0,-3.1,2022-23
Cameron Payne,PHO,968.0,-1.2,2022-23
Kendrick Nunn,2TM,964.0,-3.5,2022-23
Kendrick Nunn,LAL,528.0,-5.0,2022-23
Kendrick Nunn,WAS,436.0,-1.6,2022-23
Karl-Anthony Towns,MIN,957.0,3.0,2022-23
Zion Williamson,NOP,956.0,5.8,2022-23
Kevin Knox,2TM,952.0,-3.5,2022-23
Kevin Knox,DET,593.0,-2.8,2022-23
Kevin Knox,POR,359.0,-4.6,2022-23
Cam Thomas,BRK,948.0,-2.7,2022-23
Mike Muscala,2TM,945.0,-0.4,2022-23
Mike Muscala,OKC,622.0,0.1,2022-23
Mike Muscala,BOS,323.0,-1.4,2022-23
Maxi Kleber,DAL,930.0,-2.2,2022-23
Yuta Watanabe,BRK,928.0,-0.6,2022-23
Ish Wainright,PHO,915.0,-1.2,2022-23
Daishen Nix,HOU,914.0,-6.5,2022-23
Jaylin Williams,OKC,914.0,-1.7,2022-23
Chris Duarte,IND,897.0,-4.5,2022-23
Derrick Jones Jr.,CHI,893.0,-0.4,2022-23
Dean Wade,CLE,891.0,-0.7,2022-23
Vlatko Čančar,DEN,889.0,-1.8,2022-23
Nickeil Alexander-Walker,2TM,884.0,-0.9,2022-23
Nickeil Alexander-Walker,UTA,528.0,0.5,2022-23
Nickeil Alexander-Walker,MIN,356.0,-3.0,2022-23
Bismack Biyombo,PHO,874.0,-0.9,2022-23
Goran Dragić,2TM,870.0,-3.9,2022-23
Goran Dragić,CHI,787.0,-3.7,2022-23
Goran Dragić,MIL,83.0,-5.2,2022-23
James Wiseman,2TM,867.0,-3.5,2022-23
James Wiseman,GSW,262.0,-1.7,2022-23
James Wiseman,DET,605.0,-4.3,2022-23
Théo Maledon,CHO,854.0,-2.5,2022-23
Andre Drummond,CHI,849.0,-0.8,2022-23
Aaron Holiday,ATL,845.0,-2.0,2022-23
Romeo Langford,SAS,844.0,-4.2,2022-23
Terence Davis,SAC,841.0,-1.5,2022-23
George Hill,2TM,834.0,-1.5,2022-23
George Hill,MIL,668.0,-1.7,2022-23
George Hill,IND,166.0,-0.6,2022-23
Mark Williams,CHO,828.0,0.1,2022-23
Robert Williams,BOS,824.0,3.3,2022-23
Wesley Matthews,MIL,820.0,-2.7,2022-23
Moses Moody,GSW,817.0,-2.6,2022-23
Rudy Gay,UTA,816.0,-4.0,2022-23
Ty Jerome,GSW,816.0,-0.8,2022-23
Jeremiah Robinson-Earl,OKC,814.0,-1.5,2022-23
Jericho Sims,NYK,812.0,-0.5,2022-23
Caleb Houstan,ORL,812.0,-4.0,2022-23
Danuel House Jr.,PHI,807.0,-3.0,2022-23
Landry Shamet,PHO,807.0,-1.4,2022-23
Dario Šarić,2TM,806.0,-1.4,2022-23
Dario Šarić,PHO,533.0,-2.0,2022-23
Dario Šarić,OKC,273.0,-0.2,2022-23
Luke Kornet,BOS,804.0,1.0,2022-23
Christian Koloko,TOR,802.0,-3.5,2022-23
Khris Middleton,MIL,801.0,0.8,2022-23
JaMychal Green,GSW,797.0,-0.5,2022-23
Thaddeus Young,TOR,795.0,0.1,2022-23
Bryce McGowens,CHO,787.0,-6.0,2022-23
Josh Christopher,HOU,786.0,-4.3,2022-23
Robert Covington,LAC,779.0,1.7,2022-23
Justise Winslow,POR,776.0,-2.8,2022-23
Mo Bamba,2TM,769.0,0.5,2022-23
Mo Bamba,ORL,681.0,1.3,2022-23
Mo Bamba,LAL,88.0,-5.5,2022-23
Simone Fontecchio,UTA,766.0,-5.2,2022-23
Miles McBride,NYK,760.0,-2.3,2022-23
Paul Reed,PHI,755.0,-0.1,2022-23
John Wall,LAC,755.0,-1.2,2022-23
R.J. Hampton,2TM,750.0,-2.9,2022-23
R.J. Hampton,ORL,361.0,-1.2,2022-23
R.J. Hampton,DET,389.0,-4.4,2022-23
Edmond Sumner,BRK,736.0,-2.6,2022-23
Zeke Nnaji,DEN,728.0,-3.7,2022-23
Jaden Hardy,DAL,708.0,-2.3,2022-23
Justin Holiday,2TM,706.0,-3.9,2022-23
Justin Holiday,ATL,411.0,-3.7,2022-23
Justin Holiday,DAL,295.0,-4.1,2022-23
MarJon Beauchamp,MIL,701.0,-4.8,2022-23
Aleksej Pokusevski,OKC,701.0,0.0,2022-23
Juan Toscano-Anderson,2TM,700.0,-3.8,2022-23
Juan Toscano-Anderson,LAL,365.0,-3.4,2022-23
Juan Toscano-Anderson,UTA,335.0,-4.3,2022-23
Malachi Flynn,TOR,691.0,-4.1,2022-23
Duncan Robinson,MIA,691.0,-5.0,2022-23
Chimezie Metu,SAC,689.0,-0.1,2022-23
T.J. Warren,2TM,687.0,-2.0,2022-23
T.J. Warren,BRK,490.0,-2.0,2022-23
T.J. Warren,PHO,197.0,-1.9,2022-23
Garrison Mathews,2TM,686.0,-2.4,2022-23
Garrison Mathews,HOU,602.0,-2.5,2022-23
Garrison Mathews,ATL,84.0,-1.7,2022-23
Montrezl Harrell,PHI,681.0,-1.3,2022-23
Jordan McLaughlin,MIN,678.0,-0.7,2022-23
Jae'Sean Tate,HOU,677.0,-3.5,2022-23
Blake Wesley,SAS,669.0,-9.6,2022-23
Sandro Mamukelashvili,2TM,660.0,-2.4,2022-23
Sandro Mamukelashvili,MIL,217.0,-3.6,2022-23
Sandro Mamukelashvili,SAS,443.0,-1.8,2022-23
Eugene Omoruyi,2TM,645.0,-4.4,2022-23
Eugene Omoruyi,OKC,272.0,-4.9,2022-23
Eugene Omoruyi,DET,373.0,-4.1,2022-23
Payton Pritchard,BOS,643.0,-3.4,2022-23
Amir Coffey,LAC,625.0,-5.0,2022-23
Anthony Gill,WAS,624.0,-3.3,2022-23
Jabari Walker,POR,619.0,-6.1,2022-23
Darius Bazley,2TM,616.0,-1.0,2022-23
Darius Bazley,OKC,555.0,-1.0,2022-23
Darius Bazley,PHO,61.0,-0.4,2022-23
Juancho Hernangómez,TOR,614.0,-3.3,2022-23
Jaxson Hayes,NOP,610.0,-1.2,2022-23
Frank Ntilikina,DAL,607.0,-6.7,2022-23
DeAndre Jordan,DEN,586.0,-1.8,2022-23
Blake Griffin,BOS,569.0,0.1,2022-23
Ousmane Dieng,OKC,569.0,-3.6,2022-23
Kris Dunn,UTA,568.0,2.4,2022-23
Patty Mills,BRK,567.0,-3.1,2022-23
Ricky Rubio,CLE,566.0,-2.8,2022-23
Ziaire Williams,MEM,561.0,-5.6,2022-23
Day'Ron Sharpe,BRK,552.0,-2.3,2022-23
Kai Jones,CHO,550.0,-4.0,2022-23
Lindy Waters III,OKC,531.0,0.1,2022-23
Rodney McGruder,DET,524.0,-1.5,2022-23
Chuma Okeke,ORL,518.0,-1.6,2022-23
James Bouknight,CHO,515.0,-6.5,2022-23
Max Christie,LAL,512.0,-3.1,2022-23
Charles Bassey,SAS,508.0,0.7,2022-23
Raul Neto,CLE,505.0,-0.2,2022-23
Dāvis Bertāns,DAL,492.0,-1.2,2022-23
Taj Gibson,WAS,480.0,-3.2,2022-23
Javonte Green,CHI,480.0,1.4,2022-23
Damian Jones,2TM,477.0,-1.7,2022-23
Damian Jones,LAL,176.0,-2.0,2022-23
Damian Jones,UTA,301.0,-1.5,2022-23
Isaiah Roby,SAS,474.0,-4.6,2022-23
Stanley Johnson,SAS,469.0,-1.0,2022-23
Svi Mykhailiuk,2TM,468.0,-0.1,2022-23
Svi Mykhailiuk,NYK,40.0,4.1,2022-23
Svi Mykhailiuk,CHO,428.0,-0.5,2022-23
Evan Fournier,NYK,459.0,-4.0,2022-23
Willy Hernangómez,NOP,458.0,0.3,2022-23
Kevon Harris,ORL,457.0,-3.6,2022-23
Goga Bitadze,2TM,457.0,0.3,2022-23
Goga Bitadze,IND,202.0,-1.1,2022-23
Goga Bitadze,ORL,255.0,1.3,2022-23
Admiral Schofield,ORL,451.0,-2.9,2022-23
TyTy Washington Jr.,HOU,433.0,-6.3,2022-23
Dewayne Dedmon,2TM,426.0,-1.6,2022-23
Dewayne Dedmon,MIA,350.0,-1.8,2022-23
Dewayne Dedmon,PHI,76.0,-0.7,2022-23
Orlando Robinson,MIA,425.0,-2.1,2022-23
Johnny Davis,WAS,423.0,-7.4,2022-23
Keon Johnson,POR,416.0,-5.4,2022-23
Jake LaRavia,MEM,414.0,-3.5,2022-23
Dominick Barlow,SAS,408.0,-4.6,2022-23
Bruno Fernando,2TM,405.0,-2.0,2022-23
Bruno Fernando,HOU,364.0,-1.7,2022-23
Bruno Fernando,ATL,41.0,-5.0,2022-23
Cade Cunningham,DET,400.0,-0.7,2022-23
Ish Smith,DEN,398.0,-6.6,2022-23
Duane Washington Jr.,PHO,394.0,-4.6,2022-23
Kessler Edwards,2TM,385.0,-3.9,2022-23
Kessler Edwards,BRK,79.0,-9.7,2022-23
Kessler Edwards,SAC,306.0,-2.5,2022-23
Saben Lee,2TM,373.0,-1.8,2022-23
Saben Lee,PHI,10.0,-4.3,2022-23
Saben Lee,PHO,363.0,-1.8,2022-23
Gary Payton II,2TM,367.0,0.3,2022-23
Gary Payton II,POR,255.0,-0.6,2022-23
Gary Payton II,GSW,112.0,2.4,2022-23
Udoka Azubuike,UTA,359.0,-0.6,2022-23
Gorgui Dieng,SAS,358.0,-3.9,2022-23
JaVale McGee,DAL,355.0,-3.7,2022-23
Markieff Morris,2TM,355.0,-2.7,2022-23
Markieff Morris,BRK,285.0,-1.9,2022-23
Markieff Morris,DAL,70.0,-5.8,2022-23
Furkan Korkmaz,PHI,353.0,-4.4,2022-23
Richaun Holmes,SAC,348.0,-2.9,2022-23
A.J. Green,MIL,345.0,-0.9,2022-23
Davon Reed,2TM,342.0,-5.3,2022-23
Davon Reed,DEN,315.0,-6.1,2022-23
Davon Reed,LAL,27.0,4.3,2022-23
Jae Crowder,MIL,340.0,1.2,2022-23
