PLAYER,TEAM_BBREF,MP,BPM,SEASON
Kirk Hinrich,CHI,2116.0,-1.0,2013-14
Paul Pierce,BRK,2098.0,1.6,2013-14
Jamal Crawford,LAC,2094.0,1.6,2013-14
Terrence Jones,HOU,2078.0,2.2,2013-14
Dion Waiters,CLE,2072.0,-1.5,2013-14
Darren Collison,LAC,2069.0,1.5,2013-14
Deron Williams,BRK,2059.0,1.2,2013-14
Eric Gordon,NOP,2057.0,-0.5,2013-14
Jeremy Lin,HOU,2054.0,-0.2,2013-14
Al-Farouq Aminu,NOP,2045.0,-0.6,2013-14
Jared Sullinger,BOS,2041.0,-1.4,2013-14
Andre Iguodala,GSW,2040.0,2.3,2013-14
Tyreke Evans,NOP,2028.0,0.6,2013-14
Raymond Felton,NYK,2017.0,-1.2,2013-14
Marco Belinelli,SAS,2016.0,1.3,2013-14
Norris Cole,MIA,2014.0,-3.1,2013-14
Jason Thompson,SAC,2007.0,-3.2,2013-14
Tony Parker,SAS,1997.0,0.9,2013-14
Boris Diaw,SAS,1974.0,1.3,2013-14
Shaun Livingston,BRK,1974.0,0.4,2013-14
Vince Carter,DAL,1973.0,1.2,2013-14
Courtney Lee,2TM,1973.0,0.9,2013-14
Courtney Lee,BOS,504.0,1.6,2013-14
Courtney Lee,MEM,1469.0,0.7,2013-14
Marc Gasol,MEM,1970.0,3.0,2013-14
Miles Plumlee,PHO,1964.0,-1.3,2013-14
Iman Shumpert,NYK,1962.0,-2.0,2013-14
Maurice Harkless,ORL,1950.0,-0.4,2013-14
Rodney Stuckey,DET,1950.0,-2.9,2013-14
Tayshaun Prince,MEM,1948.0,-2.5,2013-14
D.J. Augustin,2TM,1939.0,1.4,2013-14
D.J. Augustin,TOR,82.0,-9.1,2013-14
D.J. Augustin,CHI,1857.0,1.9,2013-14
Ray Allen,MIA,1936.0,-0.4,2013-14
Wilson Chandler,DEN,1927.0,-0.8,2013-14
Kawhi Leonard,SAS,1923.0,5.1,2013-14
Giannis Antetokounmpo,MIL,1897.0,-2.5,2013-14
Pau Gasol,LAL,1884.0,1.2,2013-14
Tim Hardaway Jr.,NYK,1875.0,-1.8,2013-14
J.J. Hickson,DEN,1859.0,-0.9,2013-14
Jordan Crawford,2TM,1859.0,-0.6,2013-14
Jordan Crawford,BOS,1198.0,0.5,2013-14
Jordan Crawford,GSW,661.0,-2.7,2013-14
John Henson,MIL,1856.0,-0.5,2013-14
Avery Bradley,BOS,1855.0,-1.9,2013-14
Tobias Harris,ORL,1850.0,-0.7,2013-14
Mo Williams,POR,1834.0,-2.0,2013-14
Derrick Williams,2TM,1820.0,-2.1,2013-14
Derrick Williams,MIN,162.0,-4.2,2013-14
Derrick Williams,SAC,1658.0,-1.9,2013-14
Nikola Vučević,ORL,1812.0,0.1,2013-14
Nick Young,LAL,1810.0,-0.5,2013-14
Marcus Morris,PHO,1800.0,0.5,2013-14
Anderson Varejão,CLE,1800.0,1.4,2013-14
Draymond Green,GSW,1797.0,1.9,2013-14
Greivis Vásquez,2TM,1779.0,-0.4,2013-14
Greivis Vásquez,SAC,465.0,-1.8,2013-14
Greivis Vásquez,TOR,1314.0,0.1,2013-14
Dwyane Wade,MIA,1775.0,2.9,2013-14
Alan Anderson,BRK,1773.0,-2.8,2013-14
Timofey Mozgov,DEN,1770.0,-0.8,2013-14
Andrew Bogut,GSW,1769.0,3.0,2013-14
Tony Wroten,PHI,1765.0,-3.7,2013-14
Patrick Beverley,HOU,1751.0,0.6,2013-14
Hollis Thompson,PHI,1742.0,-3.2,2013-14
Marcus Thornton,2TM,1741.0,-1.5,2013-14
Marcus Thornton,SAC,1121.0,-2.3,2013-14
Marcus Thornton,BRK,620.0,0.0,2013-14
Matt Barnes,LAC,1735.0,-0.2,2013-14
Jared Dudley,LAC,1729.0,-1.5,2013-14
John Salmons,2TM,1726.0,-1.9,2013-14
John Salmons,SAC,445.0,-2.4,2013-14
John Salmons,TOR,1281.0,-1.8,2013-14
Mike Miller,MEM,1707.0,0.4,2013-14
Jerryd Bayless,2TM,1686.0,-1.8,2013-14
Jerryd Bayless,MEM,650.0,-2.1,2013-14
Jerryd Bayless,BOS,1036.0,-1.7,2013-14
Marvin Williams,UTA,1674.0,0.0,2013-14
Brian Roberts,NOP,1667.0,-1.7,2013-14
Nikola Peković,MIN,1663.0,0.6,2013-14
Tyson Chandler,NYK,1662.0,0.2,2013-14
Glen Davis,2TM,1662.0,-2.5,2013-14
Glen Davis,ORL,1354.0,-2.1,2013-14
Glen Davis,LAC,308.0,-4.3,2013-14
Danny Green,SAS,1651.0,3.2,2013-14
Dante Cunningham,MIN,1635.0,-0.8,2013-14
Andray Blatche,BRK,1618.0,0.0,2013-14
Samuel Dalembert,DAL,1614.0,-0.8,2013-14
Thabo Sefolosha,OKC,1584.0,0.3,2013-14
Kentavious Caldwell-Pope,DET,1583.0,-2.6,2013-14
Kendall Marshall,LAL,1564.0,-2.4,2013-14
Nenê,WAS,1560.0,0.3,2013-14
Aaron Brooks,2TM,1557.0,-1.0,2013-14
Aaron Brooks,HOU,716.0,-0.4,2013-14
Aaron Brooks,DEN,841.0,-1.5,2013-14
Trevor Booker,WAS,1553.0,-0.1,2013-14
Manu Ginóbili,SAS,1550.0,4.0,2013-14
Jeremy Lamb,OKC,1538.0,0.1,2013-14
Patrick Patterson,2TM,1533.0,0.5,2013-14
Patrick Patterson,SAC,415.0,-3.4,2013-14
Patrick Patterson,TOR,1118.0,2.0,2013-14
Patty Mills,SAS,1527.0,4.0,2013-14
E'Twaun Moore,ORL,1506.0,-1.6,2013-14
Evan Fournier,DEN,1503.0,-2.9,2013-14
Michael Kidd-Gilchrist,CHA,1502.0,-2.1,2013-14
Jordan Hill,LAL,1500.0,-0.5,2013-14
Steve Blake,2TM,1498.0,-1.1,2013-14
Steve Blake,LAL,891.0,-1.2,2013-14
Steve Blake,GSW,607.0,-1.0,2013-14
Shelvin Mack,ATL,1490.0,-1.1,2013-14
Mike Scott,ATL,1482.0,-1.6,2013-14
Ersan İlyasova,MIL,1478.0,-2.8,2013-14
J.J. Barea,MIN,1471.0,-2.7,2013-14
Shane Battier,MIA,1468.0,0.0,2013-14
Amar'e Stoudemire,NYK,1466.0,-1.6,2013-14
Lou Williams,ATL,1445.0,-0.8,2013-14
Derek Fisher,OKC,1428.0,-0.6,2013-14
Anthony Morrow,NOP,1426.0,-0.9,2013-14
Caron Butler,2TM,1419.0,-1.4,2013-14
Caron Butler,MIL,821.0,-2.9,2013-14
Caron Butler,OKC,598.0,0.7,2013-14
Cody Zeller,CHA,1416.0,-2.0,2013-14
Gerald Wallace,BOS,1416.0,-0.8,2013-14
Eric Bledsoe,PHO,1416.0,3.1,2013-14
Elton Brand,ATL,1414.0,-0.8,2013-14
Russell Westbrook,OKC,1412.0,5.5,2013-14
Kelly Olynyk,BOS,1400.0,-1.2,2013-14
Luis Scola,IND,1399.0,-2.5,2013-14
Chris Andersen,MIA,1396.0,1.2,2013-14
Mirza Teletović,BRK,1396.0,-0.2,2013-14
Kris Humphries,BOS,1376.0,0.9,2013-14
Nick Collison,OKC,1353.0,-0.9,2013-14
Kosta Koufos,MEM,1349.0,-1.5,2013-14
O.J. Mayo,MIL,1346.0,-3.4,2013-14
Austin Rivers,NOP,1339.0,-3.4,2013-14
Zaza Pachulia,MIL,1325.0,-1.8,2013-14
Ryan Kelly,LAL,1312.0,-1.5,2013-14
Nate Wolters,MIL,1309.0,-1.8,2013-14
Anthony Tolliver,CHA,1298.0,0.0,2013-14
Omri Casspi,HOU,1283.0,-0.3,2013-14
Pablo Prigioni,NYK,1283.0,0.5,2013-14
Tony Allen,MEM,1278.0,1.0,2013-14
Mason Plumlee,BRK,1275.0,1.0,2013-14
Matthew Dellavedova,CLE,1271.0,-1.8,2013-14
Tiago Splitter,SAS,1271.0,0.6,2013-14
Andrea Bargnani,NYK,1257.0,-2.3,2013-14
Jae Crowder,DAL,1254.0,0.2,2013-14
Ian Mahinmi,IND,1248.0,-1.3,2013-14
Tony Snell,CHI,1231.0,-2.6,2013-14
DeJuan Blair,DAL,1214.0,-1.1,2013-14
Jeremy Evans,UTA,1209.0,-0.9,2013-14
Kendrick Perkins,OKC,1207.0,-4.2,2013-14
Steven Adams,OKC,1197.0,-2.2,2013-14
C.J. Watson,IND,1193.0,1.3,2013-14
Kyle O'Quinn,ORL,1188.0,-0.3,2013-14
Andrew Nicholson,ORL,1174.0,-5.1,2013-14
Nick Calathes,MEM,1173.0,-0.9,2013-14
Darrell Arthur,DEN,1161.0,-3.2,2013-14
Elliot Williams,PHI,1157.0,-5.6,2013-14
Jrue Holiday,NOP,1143.0,0.4,2013-14
Luke Ridnour,2TM,1141.0,-4.4,2013-14
Luke Ridnour,MIL,763.0,-4.4,2013-14
Luke Ridnour,CHA,378.0,-4.2,2013-14
Phil Pressey,BOS,1132.0,-3.3,2013-14
Gary Neal,2TM,1114.0,-3.0,2013-14
Gary Neal,MIL,607.0,-4.2,2013-14
Gary Neal,CHA,507.0,-1.6,2013-14
Kevin Garnett,BRK,1109.0,-1.2,2013-14
Robert Sacre,LAL,1089.0,-3.6,2013-14
Francisco García,HOU,1083.0,-0.1,2013-14
Brandan Wright,DAL,1077.0,3.4,2013-14
Bismack Biyombo,CHA,1072.0,-1.2,2013-14
Lavoy Allen,2TM,1072.0,-3.5,2013-14
Lavoy Allen,PHI,960.0,-3.8,2013-14
Lavoy Allen,IND,112.0,-0.5,2013-14
Travis Outlaw,SAC,1065.0,-1.4,2013-14
Will Bynum,DET,1054.0,-2.1,2013-14
Tyler Zeller,CLE,1049.0,-2.2,2013-14
Diante Garrett,UTA,1048.0,-4.6,2013-14
Alonzo Gee,CLE,1020.0,-3.1,2013-14
Jordan Hamilton,2TM,1019.0,0.7,2013-14
Jordan Hamilton,DEN,670.0,1.6,2013-14
Jordan Hamilton,HOU,349.0,-1.0,2013-14
Chris Douglas-Roberts,CHA,1016.0,-0.5,2013-14
Greg Stiemsma,NOP,1007.0,-1.7,2013-14
Ish Smith,PHO,1006.0,-1.4,2013-14
Luc Mbah a Moute,2TM,1003.0,-2.8,2013-14
Luc Mbah a Moute,SAC,196.0,0.5,2013-14
Luc Mbah a Moute,MIN,807.0,-3.6,2013-14
Rajon Rondo,BOS,998.0,-0.3,2013-14
JJ Redick,LAC,987.0,1.7,2013-14
Dorell Wright,POR,984.0,0.9,2013-14
C.J. Miles,CLE,984.0,2.4,2013-14
Marreese Speights,GSW,982.0,-3.7,2013-14
Andre Miller,2TM,982.0,0.8,2013-14
Andre Miller,DEN,570.0,0.8,2013-14
Andre Miller,WAS,412.0,0.8,2013-14
Tyler Hansbrough,TOR,978.0,-1.9,2013-14
Rashard Lewis,MIA,971.0,-0.3,2013-14
Ömer Aşık,HOU,968.0,-1.5,2013-14
Jeff Adrien,2TM,961.0,-0.9,2013-14
Jeff Adrien,CHA,256.0,0.0,2013-14
Jeff Adrien,MIL,705.0,-1.2,2013-14
Al Horford,ATL,958.0,3.0,2013-14
Ed Davis,MEM,956.0,-1.2,2013-14
James Johnson,MEM,956.0,4.5,2013-14
Jeff Ayres,SAS,952.0,-2.1,2013-14
Donatas Motiejūnas,HOU,952.0,-3.8,2013-14
Alexis Ajinça,NOP,951.0,-2.6,2013-14
Cory Joseph,SAS,936.0,0.9,2013-14
Pero Antić,ATL,925.0,-2.3,2013-14
Jordan Farmar,LAL,912.0,-0.7,2013-14
Kent Bazemore,2TM,911.0,-3.3,2013-14
Kent Bazemore,GSW,268.0,-5.0,2013-14
Kent Bazemore,LAL,643.0,-2.5,2013-14
Xavier Henry,LAL,908.0,-2.8,2013-14
Reggie Evans,2TM,899.0,-3.4,2013-14
Reggie Evans,BRK,399.0,-6.1,2013-14
Reggie Evans,SAC,500.0,-1.2,2013-14
Ray McCallum,SAC,897.0,-3.1,2013-14
Jermaine O'Neal,GSW,883.0,-1.4,2013-14
Henry Sims,2TM,875.0,-2.2,2013-14
Henry Sims,CLE,168.0,-6.0,2013-14
Henry Sims,PHI,707.0,-1.3,2013-14
Thomas Robinson,POR,873.0,-3.2,2013-14
Cartier Martin,2TM,870.0,-1.3,2013-14
Cartier Martin,ATL,822.0,-1.4,2013-14
Cartier Martin,CHI,48.0,1.1,2013-14
Willie Green,LAC,869.0,-3.2,2013-14
Nate Robinson,DEN,866.0,0.6,2013-14
Andrei Kirilenko,BRK,857.0,-0.4,2013-14
Quincy Acy,2TM,847.0,-1.7,2013-14
Quincy Acy,TOR,61.0,5.0,2013-14
Quincy Acy,SAC,786.0,-2.2,2013-14
Danny Granger,2TM,847.0,-1.4,2013-14
Danny Granger,IND,653.0,-1.0,2013-14
Danny Granger,LAC,194.0,-2.6,2013-14
Michael Beasley,MIA,831.0,-2.0,2013-14
Jason Smith,NOP,830.0,-3.6,2013-14
Gorgui Dieng,MIN,818.0,-1.1,2013-14
Devin Harris,DAL,818.0,-0.5,2013-14
Ekpe Udoh,MIL,804.0,-4.8,2013-14
Ryan Anderson,NOP,795.0,1.4,2013-14
Quincy Miller,DEN,789.0,-3.7,2013-14
Chris Johnson,BOS,789.0,-1.2,2013-14
Jan Veselý,2TM,776.0,-1.1,2013-14
Jan Veselý,WAS,470.0,-2.3,2013-14
Jan Veselý,DEN,306.0,0.7,2013-14
Earl Clark,2TM,768.0,-2.6,2013-14
Earl Clark,CLE,698.0,-2.6,2013-14
Earl Clark,NYK,70.0,-2.7,2013-14
Perry Jones,OKC,764.0,-1.4,2013-14
Chuck Hayes,2TM,754.0,-1.8,2013-14
Chuck Hayes,SAC,179.0,-1.6,2013-14
Chuck Hayes,TOR,575.0,-1.9,2013-14
Chase Budinger,MIN,751.0,-2.5,2013-14
Shawne Williams,LAL,751.0,-1.7,2013-14
Jonas Jerebko,DET,741.0,-1.5,2013-14
Chris Kaman,LAL,736.0,-1.4,2013-14
Joel Freeland,POR,727.0,-2.6,2013-14
Darius Miller,NOP,723.0,-2.8,2013-14
Doron Lamb,ORL,695.0,-4.6,2013-14
Matt Bonner,SAS,690.0,1.0,2013-14
Jeff Withey,NOP,684.0,0.2,2013-14
Toney Douglas,2TM,675.0,-2.0,2013-14
Toney Douglas,GSW,265.0,-2.9,2013-14
Toney Douglas,MIA,410.0,-1.4,2013-14
Alexey Shved,MIN,664.0,-1.9,2013-14
Anthony Bennett,CLE,663.0,-7.4,2013-14
Robbie Hummel,MIN,655.0,-2.0,2013-14
Udonis Haslem,MIA,653.0,-3.9,2013-14
Beno Udrih,2TM,643.0,-1.8,2013-14
Beno Udrih,NYK,588.0,-2.0,2013-14
Beno Udrih,MEM,55.0,0.4,2013-14
Jon Leuer,MEM,642.0,1.0,2013-14
Dennis Schröder,ATL,641.0,-7.3,2013-14
Garrett Temple,WAS,638.0,-3.0,2013-14
Kenyon Martin,NYK,633.0,0.0,2013-14
Jeff Taylor,CHA,629.0,-5.4,2013-14
Ronny Turiaf,MIN,606.0,0.5,2013-14
John Lucas III,UTA,591.0,-5.9,2013-14
Larry Sanders,MIL,584.0,-3.0,2013-14
Kevin Séraphin,WAS,578.0,-5.2,2013-14
Brandon Davies,PHI,575.0,-6.3,2013-14
Jason Terry,BRK,570.0,-3.5,2013-14
Nazr Mohammed,CHI,562.0,-3.9,2013-14
Steve Novak,TOR,540.0,1.5,2013-14
Archie Goodwin,PHO,533.0,-3.2,2013-14
Brook Lopez,BRK,533.0,3.7,2013-14
Anthony Randolph,DEN,527.0,-0.8,2013-14
Jimmer Fredette,2TM,519.0,0.6,2013-14
Jimmer Fredette,SAC,463.0,1.4,2013-14
Jimmer Fredette,CHI,56.0,-6.3,2013-14
Andrew Bynum,2TM,516.0,-1.9,2013-14
Andrew Bynum,CLE,480.0,-1.9,2013-14
Andrew Bynum,IND,36.0,-1.9,2013-14
Al Harrington,WAS,511.0,-4.2,2013-14
Nando De Colo,2TM,494.0,0.2,2013-14
Nando De Colo,SAS,301.0,0.1,2013-14
Nando De Colo,TOR,193.0,0.3,2013-14
Aron Baynes,SAS,491.0,-5.7,2013-14
Shane Larkin,DAL,489.0,-3.8,2013-14
Vítor Luiz Faverani,BOS,488.0,-3.2,2013-14
Jason Maxiell,ORL,488.0,-4.2,2013-14
Ryan Hollins,LAC,482.0,-1.9,2013-14
CJ McCollum,POR,476.0,-3.4,2013-14
Luke Babbitt,NOP,473.0,-1.1,2013-14
Miroslav Raduljica,MIL,465.0,-3.6,2013-14
Marquis Teague,2TM,443.0,-7.4,2013-14
Marquis Teague,CHI,242.0,-8.1,2013-14
Marquis Teague,BRK,201.0,-6.7,2013-14
Rudy Gobert,UTA,434.0,-2.7,2013-14
Gustavo Ayón,ATL,429.0,-1.2,2013-14
Brandon Rush,UTA,418.0,-5.6,2013-14
Byron Mullens,2TM,414.0,-1.7,2013-14
Byron Mullens,LAC,167.0,-4.5,2013-14
Byron Mullens,PHI,247.0,0.2,2013-14
Andre Roberson,OKC,399.0,-2.4,2013-14
Jeremy Tyler,NYK,398.0,-5.5,2013-14
Reggie Bullock,LAC,395.0,-3.3,2013-14
Drew Gooden,WAS,395.0,0.4,2013-14
Wayne Ellington,DAL,393.0,-0.8,2013-14
Donald Sloan,IND,392.0,-3.0,2013-14
Hedo Türkoğlu,LAC,392.0,0.2,2013-14
Orlando Johnson,2TM,392.0,-5.1,2013-14
Orlando Johnson,IND,342.0,-4.3,2013-14
Orlando Johnson,SAC,50.0,-10.5,2013-14
Dewayne Dedmon,3TM,390.0,-4.7,2013-14
Dewayne Dedmon,GSW,6.0,-13.6,2013-14
Dewayne Dedmon,PHI,150.0,-5.8,2013-14
Dewayne Dedmon,ORL,234.0,-3.8,2013-14
Metta World Peace,NYK,388.0,-1.4,2013-14
Will Barton,POR,387.0,-1.3,2013-14
Rasual Butler,IND,378.0,0.3,2013-14
Ronnie Price,ORL,377.0,-4.3,2013-14
Toure' Murry,NYK,373.0,-4.4,2013-14
Leandro Barbosa,PHO,368.0,-2.8,2013-14
Alex Len,PHO,362.0,-6.6,2013-14
Meyers Leonard,POR,355.0,-4.0,2013-14
Aaron Gray,2TM,355.0,-4.7,2013-14
Aaron Gray,TOR,20.0,-7.8,2013-14
Aaron Gray,SAC,335.0,-4.5,2013-14
Jarvis Varnado,2TM,339.0,-2.3,2013-14
Jarvis Varnado,CHI,2.0,-14.6,2013-14
Jarvis Varnado,PHI,337.0,-2.2,2013-14
Cole Aldrich,NYK,330.0,1.5,2013-14
Eric Maynor,2TM,327.0,-6.0,2013-14
Eric Maynor,WAS,215.0,-6.0,2013-14
Eric Maynor,PHI,112.0,-6.0,2013-14
Landry Fields,TOR,322.0,-1.4,2013-14
Otto Porter Jr.,WAS,319.0,-6.2,2013-14
Josh Harrellson,DET,317.0,-0.7,2013-14
MarShon Brooks,3TM,316.0,-1.1,2013-14
MarShon Brooks,BOS,73.0,-2.2,2013-14
MarShon Brooks,GSW,15.0,-1.6,2013-14
MarShon Brooks,LAL,228.0,-0.7,2013-14
Steve Nash,LAL,313.0,-3.6,2013-14
Darius Morris,3TM,313.0,-4.5,2013-14
Darius Morris,PHI,193.0,-3.9,2013-14
Darius Morris,LAC,54.0,-9.1,2013-14
Darius Morris,MEM,66.0,-2.5,2013-14
Derrick Rose,CHI,311.0,-3.1,2013-14
Chauncey Billups,DET,309.0,-5.8,2013-14
Gal Mekel,DAL,292.0,-7.6,2013-14
Shabazz Muhammad,MIN,290.0,-4.5,2013-14
Ben Gordon,CHA,279.0,-6.0,2013-14
Tyshawn Taylor,BRK,270.0,-8.7,2013-14
Quincy Pondexter,MEM,270.0,-2.0,2013-14
Chris Copeland,IND,265.0,4.5,2013-14
Roger Mason,MIA,260.0,-2.7,2013-14
Isaiah Canaan,HOU,252.0,-4.0,2013-14
Daniel Orton,PHI,251.0,-4.0,2013-14
Shannon Brown,2TM,251.0,-6.8,2013-14
Shannon Brown,SAS,103.0,-10.3,2013-14
Shannon Brown,NYK,148.0,-4.3,2013-14
Chris Singleton,WAS,250.0,-4.6,2013-14
Antawn Jamison,LAC,248.0,-4.7,2013-14
Jorge Gutiérrez,BRK,244.0,-4.9,2013-14
Jannero Pargo,CHA,242.0,2.7,2013-14
Gigi Datome,DET,238.0,-6.0,2013-14
James Jones,MIA,236.0,3.2,2013-14
Carl Landry,SAC,233.0,-3.1,2013-14
Solomon Hill,IND,226.0,-2.4,2013-14
Mike Harris,UTA,225.0,0.3,2013-14
Lorenzo Brown,PHI,224.0,-5.2,2013-14
Peyton Siva,DET,224.0,-6.4,2013-14
Mike Muscala,ATL,215.0,-5.5,2013-14
Greg Oden,MIA,212.0,-4.8,2013-14
Dionte Christmas,PHO,198.0,-1.8,2013-14
Hasheem Thabeet,OKC,192.0,-7.3,2013-14
Arnett Moultrie,PHI,187.0,-7.3,2013-14
Joel Anthony,2TM,186.0,-5.0,2013-14
Joel Anthony,MIA,37.0,-5.5,2013-14
Joel Anthony,BOS,149.0,-4.9,2013-14
Lou Amundson,2TM,185.0,-6.5,2013-14
Lou Amundson,NOP,184.0,-6.5,2013-14
Lou Amundson,CHI,1.0,-8.3,2013-14
Victor Claver,POR,184.0,-3.2,2013-14
Charlie Villanueva,DET,180.0,-2.4,2013-14
Manny Harris,LAL,180.0,-3.3,2013-14
Kobe Bryant,LAL,177.0,-5.1,2013-14
Ian Clark,UTA,172.0,-3.2,2013-14
Jason Collins,BRK,172.0,-6.7,2013-14
James Nunnally,2TM,165.0,-5.4,2013-14
James Nunnally,ATL,54.0,-6.6,2013-14
James Nunnally,PHI,111.0,-4.7,2013-14
Earl Watson,POR,161.0,-6.7,2013-14
Jamaal Franklin,MEM,161.0,-5.9,2013-14
