PLAYER,TEAM_BBREF,MP,BPM,SEASON
Ben Wallace,CHI,2697.0,3.4,2006-07
Amar'e Stoudemire,PHO,2689.0,1.8,2006-07
Steve Nash,PHO,2682.0,5.9,2006-07
Mehmet Okur,UTA,2664.0,2.2,2006-07
Antawn Jamison,WAS,2662.0,1.3,2006-07
Chris Bosh,TOR,2658.0,2.7,2006-07
Jarrett Jack,POR,2651.0,-0.7,2006-07
Josh Smith,ATL,2647.0,2.0,2006-07
Metta World Peace,SAC,2641.0,2.8,2006-07
Gerald Wallace,CHA,2640.0,3.7,2006-07
Monta Ellis,GSW,2638.0,-1.1,2006-07
Leandro Barbosa,PHO,2613.0,2.7,2006-07
Larry Hughes,CLE,2596.0,-0.8,2006-07
Chris Wilcox,SEA,2586.0,-1.1,2006-07
Mike Dunleavy,2TM,2580.0,0.0,2006-07
Mike Dunleavy,GSW,1051.0,0.3,2006-07
Mike Dunleavy,IND,1529.0,-0.2,2006-07
Desmond Mason,NOK,2575.0,-3.9,2006-07
Al Harrington,2TM,2563.0,-0.9,2006-07
Al Harrington,IND,1208.0,-1.6,2006-07
Al Harrington,GSW,1355.0,-0.3,2006-07
Carlos Boozer,UTA,2557.0,4.6,2006-07
Mark Blount,MIN,2544.0,-3.1,2006-07
Tracy McGrady,HOU,2539.0,6.1,2006-07
Samuel Dalembert,PHI,2535.0,-0.5,2006-07
Chauncey Billups,DET,2533.0,4.7,2006-07
Tyson Chandler,NOK,2525.0,0.6,2006-07
Ruben Patterson,MIL,2508.0,1.0,2006-07
Tony Parker,SAS,2499.0,3.1,2006-07
Carmelo Anthony,DEN,2486.0,1.9,2006-07
Udonis Haslem,MIA,2483.0,-2.3,2006-07
Stephen Jackson,2TM,2479.0,-0.6,2006-07
Stephen Jackson,IND,1186.0,-0.9,2006-07
Stephen Jackson,GSW,1293.0,-0.3,2006-07
Caron Butler,WAS,2474.0,0.9,2006-07
Mo Williams,MIL,2472.0,-0.5,2006-07
Bruce Bowen,SAS,2464.0,-1.1,2006-07
Jermaine O'Neal,IND,2459.0,0.8,2006-07
Smush Parker,LAL,2457.0,-2.0,2006-07
Josh Howard,DAL,2455.0,3.1,2006-07
Anthony Parker,TOR,2437.0,1.4,2006-07
Zach Randolph,POR,2425.0,1.6,2006-07
DeShawn Stevenson,WAS,2419.0,-1.3,2006-07
Rasheed Wallace,DET,2419.0,2.0,2006-07
Andris Biedriņš,GSW,2382.0,-0.3,2006-07
Nick Collison,SEA,2378.0,-2.4,2006-07
Marcus Camby,DEN,2369.0,4.7,2006-07
Joe Johnson,ATL,2359.0,2.5,2006-07
Chris Paul,NOK,2353.0,5.0,2006-07
Rashard Lewis,SEA,2348.0,4.1,2006-07
Jameer Nelson,ORL,2331.0,-0.7,2006-07
Emeka Okafor,CHA,2329.0,2.1,2006-07
Adam Morrison,CHA,2326.0,-5.1,2006-07
Al Jefferson,BOS,2319.0,0.7,2006-07
Corey Maggette,LAC,2291.0,0.5,2006-07
Kyle Korver,PHI,2288.0,-0.1,2006-07
Derek Fisher,UTA,2287.0,-1.6,2006-07
Ryan Gomes,BOS,2275.0,-1.4,2006-07
Boris Diaw,PHO,2268.0,0.4,2006-07
Hedo Türkoğlu,ORL,2268.0,0.4,2006-07
Andrew Bogut,MIL,2258.0,0.0,2006-07
T.J. Ford,TOR,2243.0,0.9,2006-07
Jamaal Tinsley,IND,2243.0,0.8,2006-07
Drew Gooden,CLE,2238.0,-0.2,2006-07
Steve Blake,2TM,2225.0,-2.0,2006-07
Steve Blake,MIL,583.0,-4.2,2006-07
Steve Blake,DEN,1642.0,-1.2,2006-07
Rasual Butler,NOK,2223.0,-0.9,2006-07
Trenton Hassell,MIN,2223.0,-1.9,2006-07
Baron Davis,GSW,2221.0,3.6,2006-07
Delonte West,BOS,2219.0,0.4,2006-07
Ray Allen,SEA,2219.0,3.7,2006-07
Luther Head,HOU,2211.0,1.6,2006-07
Lamar Odom,LAL,2202.0,1.1,2006-07
Jamal Crawford,NYK,2198.0,-0.5,2006-07
Marvin Williams,ATL,2179.0,-3.1,2006-07
Chris Kaman,LAC,2176.0,-3.0,2006-07
Hakim Warrick,MEM,2152.0,-2.0,2006-07
Earl Watson,SEA,2152.0,-0.7,2006-07
Ime Udoka,POR,2144.0,0.2,2006-07
John Salmons,SAC,2135.0,-0.5,2006-07
Pau Gasol,MEM,2133.0,3.6,2006-07
Zydrunas Ilgauskas,CLE,2130.0,0.4,2006-07
Juwan Howard,HOU,2123.0,-2.0,2006-07
Rudy Gay,MEM,2103.0,-2.2,2006-07
Luke Ridnour,SEA,2091.0,-1.5,2006-07
Mikki Moore,NJN,2082.0,-1.2,2006-07
Devin Harris,DAL,2081.0,1.2,2006-07
Mike James,MIN,2069.0,-1.6,2006-07
Chucky Atkins,MEM,2064.0,0.4,2006-07
Manu Ginóbili,SAS,2060.0,7.8,2006-07
Tim Thomas,LAC,2054.0,0.7,2006-07
Andrei Kirilenko,UTA,2049.0,3.8,2006-07
Damien Wilkins,SEA,2037.0,-0.9,2006-07
Michael Redd,MIL,2036.0,3.0,2006-07
Earl Boykins,2TM,2031.0,0.4,2006-07
Earl Boykins,DEN,877.0,1.9,2006-07
Earl Boykins,MIL,1154.0,-0.7,2006-07
Zaza Pachulia,ATL,2026.0,-0.8,2006-07
Josh Childress,ATL,2024.0,1.7,2006-07
Shareef Abdur-Rahim,SAC,2015.0,-2.5,2006-07
Brandon Roy,POR,2015.0,2.0,2006-07
Grant Hill,ORL,2009.0,1.1,2006-07
Luke Walton,LAL,1982.0,0.4,2006-07
Matt Harpring,UTA,1965.0,-1.0,2006-07
Richard Jefferson,NJN,1956.0,-1.4,2006-07
Mickaël Piétrus,GSW,1937.0,-1.3,2006-07
Anderson Varejão,CLE,1932.0,0.0,2006-07
Dwyane Wade,MIA,1931.0,8.2,2006-07
Eric Snow,CLE,1929.0,-2.6,2006-07
Juan Dixon,2TM,1926.0,-2.0,2006-07
Juan Dixon,POR,1243.0,-2.2,2006-07
Juan Dixon,TOR,683.0,-1.7,2006-07
James Posey,MIA,1919.0,0.9,2006-07
Erick Dampier,DAL,1915.0,0.2,2006-07
Darko Miličić,ORL,1913.0,-0.5,2006-07
Jorge Garbajosa,TOR,1909.0,0.3,2006-07
Chris Duhon,CHI,1906.0,0.5,2006-07
David West,NOK,1900.0,0.9,2006-07
Channing Frye,NYK,1896.0,-4.0,2006-07
Randy Foye,MIN,1879.0,-1.0,2006-07
Matt Carroll,CHA,1878.0,0.3,2006-07
Jason Williams,MIA,1865.0,0.4,2006-07
Troy Murphy,2TM,1852.0,0.5,2006-07
Troy Murphy,GSW,667.0,1.1,2006-07
Troy Murphy,IND,1185.0,0.1,2006-07
Jason Collins,NJN,1844.0,-5.8,2006-07
Willie Green,PHI,1842.0,-4.7,2006-07
Rajon Rondo,BOS,1831.0,-0.2,2006-07
Michael Finley,SAS,1823.0,0.7,2006-07
Chris Webber,2TM,1821.0,1.0,2006-07
Chris Webber,PHI,544.0,-0.7,2006-07
Chris Webber,DET,1277.0,1.7,2006-07
Antoine Walker,MIA,1818.0,-3.6,2006-07
Matt Barnes,GSW,1813.0,0.9,2006-07
Andrew Bynum,LAL,1793.0,-1.0,2006-07
Brad Miller,SAC,1783.0,0.1,2006-07
Gerald Green,BOS,1780.0,-2.5,2006-07
Jason Kapono,MIA,1767.0,-0.5,2006-07
Antonio Daniels,WAS,1761.0,-0.3,2006-07
Martell Webster,POR,1759.0,-2.0,2006-07
Brendan Haywood,WAS,1740.0,-1.8,2006-07
Jeff Foster,IND,1740.0,-0.9,2006-07
Paul Pierce,BOS,1740.0,4.2,2006-07
Maurice Evans,LAL,1732.0,-2.3,2006-07
David Lee,NYK,1731.0,3.0,2006-07
Antonio McDyess,DET,1729.0,0.6,2006-07
Nenê,DEN,1715.0,0.3,2006-07
Chuck Hayes,HOU,1714.0,-0.7,2006-07
Jannero Pargo,NOK,1710.0,-0.8,2006-07
Jamaal Magloire,POR,1703.0,-4.4,2006-07
Quinton Ross,LAC,1700.0,-1.0,2006-07
Rasho Nesterović,TOR,1676.0,-0.3,2006-07
Jason Richardson,GSW,1675.0,0.8,2006-07
Dahntay Jones,MEM,1671.0,-4.6,2006-07
Devin Brown,NOK,1662.0,0.1,2006-07
Eduardo Nájera,DEN,1658.0,0.2,2006-07
Brent Barry,SAS,1631.0,4.3,2006-07
Andrea Bargnani,TOR,1629.0,-1.8,2006-07
Jarvis Hayes,WAS,1626.0,-2.6,2006-07
Yao Ming,HOU,1624.0,5.0,2006-07
Quentin Richardson,NYK,1621.0,0.7,2006-07
Jerry Stackhouse,DAL,1615.0,1.2,2006-07
José Calderón,TOR,1614.0,2.0,2006-07
Shaun Livingston,LAC,1611.0,0.0,2006-07
Steven Hunter,PHI,1605.0,-1.8,2006-07
Eddie Jones,2TM,1594.0,0.4,2006-07
Eddie Jones,MEM,561.0,-3.1,2006-07
Eddie Jones,MIA,1033.0,2.3,2006-07
Sebastian Telfair,BOS,1578.0,-4.2,2006-07
Kendrick Perkins,BOS,1576.0,-2.6,2006-07
Tony Battie,ORL,1575.0,-2.1,2006-07
Alonzo Mourning,MIA,1572.0,-1.9,2006-07
Marko Jarić,MIN,1555.0,-1.6,2006-07
Craig Smith,MIN,1537.0,-1.8,2006-07
Sasha Pavlović,CLE,1534.0,-0.8,2006-07
Boštjan Nachbar,NJN,1532.0,0.3,2006-07
Travis Outlaw,POR,1532.0,-0.4,2006-07
Brian Skinner,MIL,1523.0,-3.6,2006-07
Morris Peterson,TOR,1515.0,0.1,2006-07
Shelden Williams,ATL,1514.0,-3.3,2006-07
Johan Petro,SEA,1510.0,-3.7,2006-07
Gary Payton,MIA,1503.0,-3.2,2006-07
Joe Smith,2TM,1503.0,-2.3,2006-07
Joe Smith,DEN,148.0,-4.2,2006-07
Joe Smith,PHI,1355.0,-2.1,2006-07
Damon Stoudamire,MEM,1501.0,-1.9,2006-07
Linas Kleiza,DEN,1488.0,-2.5,2006-07
Tyronn Lue,ATL,1488.0,-1.9,2006-07
DeSagana Diop,DAL,1480.0,-0.2,2006-07
Ronald Murray,DET,1477.0,-2.4,2006-07
Paul Millsap,UTA,1472.0,0.6,2006-07
J.R. Smith,DEN,1471.0,1.4,2006-07
P.J. Brown,CHI,1456.0,-3.3,2006-07
Keyon Dooling,ORL,1435.0,-1.3,2006-07
Kenny Thomas,SAC,1412.0,-2.7,2006-07
Francisco García,SAC,1410.0,-1.1,2006-07
Sam Cassell,LAC,1407.0,0.1,2006-07
Andrés Nocioni,CHI,1406.0,0.8,2006-07
LaMarcus Aldridge,POR,1392.0,-1.4,2006-07
James Jones,PHO,1376.0,-0.6,2006-07
Carlos Delfino,DET,1372.0,-0.1,2006-07
Greg Buckner,DAL,1372.0,-1.7,2006-07
Fabricio Oberto,SAS,1365.0,-1.3,2006-07
Donyell Marshall,CLE,1360.0,1.6,2006-07
Nate Robinson,NYK,1356.0,1.1,2006-07
Corliss Williamson,SAC,1337.0,-4.1,2006-07
Francisco Elson,SAS,1332.0,-1.6,2006-07
Bobby Jackson,NOK,1330.0,0.6,2006-07
Joey Graham,TOR,1319.0,-1.9,2006-07
Fred Jones,2TM,1319.0,-1.8,2006-07
Fred Jones,TOR,870.0,-1.6,2006-07
Fred Jones,POR,449.0,-2.4,2006-07
Marcus Williams,NJN,1315.0,-3.7,2006-07
Jared Jeffries,NYK,1307.0,-1.6,2006-07
Carlos Arroyo,ORL,1304.0,-0.8,2006-07
Anthony Johnson,2TM,1301.0,-3.7,2006-07
Anthony Johnson,DAL,562.0,-2.5,2006-07
Anthony Johnson,ATL,739.0,-4.6,2006-07
Dorell Wright,MIA,1292.0,-0.4,2006-07
Dikembe Mutombo,HOU,1289.0,0.6,2006-07
Devean George,DAL,1283.0,-1.5,2006-07
Trevor Ariza,ORL,1278.0,1.6,2006-07
Darrell Armstrong,IND,1275.0,1.8,2006-07
Brevin Knight,CHA,1273.0,-1.0,2006-07
Etan Thomas,WAS,1246.0,-1.2,2006-07
Mickaël Gelabale,SEA,1239.0,-2.6,2006-07
Steve Francis,NYK,1237.0,0.7,2006-07
Kurt Thomas,PHO,1208.0,-1.7,2006-07
Derek Anderson,CHA,1190.0,0.4,2006-07
Gordan Giriček,UTA,1188.0,-1.4,2006-07
Yakhouba Diawara,DEN,1177.0,-3.9,2006-07
Damon Jones,CLE,1173.0,-0.5,2006-07
Rodney Carney,PHI,1169.0,-2.2,2006-07
Antoine Wright,NJN,1137.0,-3.3,2006-07
Shaquille O'Neal,MIA,1135.0,1.7,2006-07
Kwame Brown,LAL,1132.0,-0.3,2006-07
Reggie Evans,DEN,1127.0,-2.2,2006-07
Robert Horry,SAS,1124.0,2.1,2006-07
Jordan Farmar,LAL,1090.0,-1.7,2006-07
Ronny Turiaf,LAL,1087.0,-0.7,2006-07
Renaldo Balkman,NYK,1064.0,1.3,2006-07
Speedy Claxton,ATL,1054.0,-4.5,2006-07
Jake Voskuhl,CHA,1043.0,-3.9,2006-07
Lorenzen Wright,ATL,1035.0,-5.1,2006-07
Salim Stoudamire,ATL,1034.0,-3.1,2006-07
Stromile Swift,MEM,1029.0,-4.0,2006-07
Brian Scalabrine,BOS,1027.0,-2.7,2006-07
Marc Jackson,NOK,1025.0,-3.7,2006-07
Brian Cook,LAL,1018.0,-1.2,2006-07
Keith Bogans,ORL,990.0,-1.5,2006-07
Daniel Gibson,CLE,988.0,-0.7,2006-07
Vladimir Radmanović,LAL,986.0,-2.8,2006-07
Charlie Villanueva,MIL,984.0,-1.4,2006-07
Ersan İlyasova,MIL,973.0,-2.9,2006-07
Šarūnas Jasikevičius,2TM,973.0,-2.5,2006-07
Šarūnas Jasikevičius,IND,664.0,-2.0,2006-07
Šarūnas Jasikevičius,GSW,309.0,-3.6,2006-07
Lawrence Roberts,MEM,969.0,-1.7,2006-07
Tarence Kinsey,MEM,967.0,-2.0,2006-07
Tyrus Thomas,CHI,966.0,-1.0,2006-07
Clifford Robinson,NJN,955.0,-4.1,2006-07
Beno Udrih,SAS,948.0,-3.0,2006-07
Eddie House,NJN,946.0,0.1,2006-07
Jason Maxiell,DET,943.0,-2.0,2006-07
Walter Herrmann,CHA,936.0,0.8,2006-07
Sasha Vujačić,LAL,935.0,-1.0,2006-07
Kevin Ollie,PHI,919.0,-4.2,2006-07
Jarron Collins,UTA,913.0,-2.9,2006-07
Wally Szczerbiak,BOS,900.0,-1.5,2006-07
Thabo Sefolosha,CHI,868.0,-2.6,2006-07
Sergio Rodríguez,POR,862.0,-1.1,2006-07
Nenad Krstić,NJN,848.0,-0.3,2006-07
Jason Hart,2TM,846.0,-1.2,2006-07
Jason Hart,SAC,100.0,-1.3,2006-07
Jason Hart,LAC,746.0,-1.2,2006-07
Dan Gadzuric,MIL,840.0,-5.4,2006-07
Primož Brezec,CHA,838.0,-6.6,2006-07
Sean May,CHA,838.0,1.4,2006-07
Malik Rose,NYK,810.0,-3.9,2006-07
Tony Allen,BOS,805.0,1.0,2006-07
Marquis Daniels,IND,800.0,-2.7,2006-07
David Noel,MIL,792.0,-3.1,2006-07
Mardy Collins,NYK,777.0,-3.1,2006-07
Nazr Mohammed,DET,773.0,-1.9,2006-07
Jacque Vaughn,SAS,760.0,-2.3,2006-07
Ike Diogu,2TM,760.0,-3.4,2006-07
Ike Diogu,GSW,222.0,-0.7,2006-07
Ike Diogu,IND,538.0,-4.6,2006-07
Alexander Johnson,MEM,753.0,-3.5,2006-07
Lindsey Hunter,DET,745.0,-0.3,2006-07
Austin Croshere,DAL,727.0,-1.6,2006-07
Leon Powe,BOS,720.0,-3.8,2006-07
Linton Johnson,NOK,720.0,0.1,2006-07
Keith McLeod,2TM,718.0,-3.3,2006-07
Keith McLeod,GSW,379.0,-1.8,2006-07
Keith McLeod,IND,339.0,-5.1,2006-07
Daniel Ewing,LAC,712.0,-2.8,2006-07
Allan Ray,BOS,710.0,-2.7,2006-07
Jeff McInnis,CHA,702.0,-5.1,2006-07
Joel Przybilla,POR,701.0,-3.5,2006-07
Darius Songaila,WAS,700.0,-3.2,2006-07
Michael Doleac,MIA,698.0,-3.9,2006-07
Lou Williams,PHI,688.0,-0.4,2006-07
Andray Blatche,WAS,682.0,-3.6,2006-07
Ronnie Brewer,UTA,675.0,1.2,2006-07
Kris Humphries,TOR,670.0,-3.2,2006-07
Josh Boone,NJN,669.0,-2.9,2006-07
Kelenna Azubuike,GSW,669.0,-0.9,2006-07
Solomon Jones,ATL,666.0,-3.1,2006-07
Matt Bonner,SAS,653.0,0.2,2006-07
Malik Allen,CHI,638.0,-3.4,2006-07
Hilton Armstrong,NOK,634.0,-2.6,2006-07
JJ Redick,ORL,622.0,0.1,2006-07
Bonzi Wells,HOU,590.0,-4.4,2006-07
Adrian Griffin,CHI,585.0,-0.3,2006-07
Ronnie Price,SAC,563.0,-1.8,2006-07
Kirk Snyder,HOU,563.0,0.2,2006-07
Shawne Williams,IND,556.0,-2.7,2006-07
Rashad McCants,MIN,554.0,-5.0,2006-07
Troy Hudson,MIN,554.0,-2.2,2006-07
Junior Harrington,MEM,543.0,-4.6,2006-07
Royal Ivey,ATL,539.0,-3.8,2006-07
Mike Wilks,SEA,534.0,-1.5,2006-07
Cedric Simmons,NOK,534.0,-4.4,2006-07
Marcus Banks,PHO,503.0,-3.6,2006-07
Hassan Adams,NJN,495.0,-1.5,2006-07
Roger Mason,WAS,492.0,-4.7,2006-07
Adonal Foyle,GSW,475.0,-0.7,2006-07
Mark Madsen,MIN,473.0,-5.7,2006-07
Dale Davis,DET,464.0,-0.8,2006-07
Bo Outlaw,ORL,460.0,0.3,2006-07
Dee Brown,UTA,450.0,-1.8,2006-07
Dan Dickau,POR,444.0,-2.2,2006-07
Lynn Greer,MIL,432.0,-1.5,2006-07
Peja Stojaković,NOK,425.0,2.5,2006-07
DerMarr Johnson,DEN,419.0,-4.3,2006-07
Alan Henderson,PHI,418.0,-0.6,2006-07
Chris Quinn,MIA,408.0,-1.9,2006-07
Maceo Baston,IND,405.0,-0.7,2006-07
Jake Tsakalidis,2TM,390.0,-5.3,2006-07
Jake Tsakalidis,MEM,258.0,-6.3,2006-07
Jake Tsakalidis,HOU,132.0,-3.2,2006-07
Mike Sweetney,CHI,385.0,-4.8,2006-07
John Lucas III,HOU,383.0,-1.4,2006-07
Calvin Booth,WAS,380.0,-3.1,2006-07
James Singleton,LAC,376.0,-1.2,2006-07
Aaron Williams,LAC,374.0,-2.7,2006-07
C.J. Miles,UTA,373.0,-7.3,2006-07
Donell Taylor,WAS,369.0,-3.0,2006-07
Rawle Marshall,IND,361.0,-3.8,2006-07
Quincy Douby,SAC,359.0,-3.8,2006-07
Josh Powell,2TM,353.0,-6.0,2006-07
Josh Powell,IND,64.0,-14.4,2006-07
Josh Powell,GSW,289.0,-4.1,2006-07
David Wesley,CLE,352.0,-3.1,2006-07
Raef LaFrentz,POR,352.0,-5.6,2006-07
Shammond Williams,LAL,345.0,-1.0,2006-07
Bobby Jones,PHI,336.0,-4.9,2006-07
Justin Williams,SAC,333.0,-2.9,2006-07
Justin Reed,MIN,318.0,-8.3,2006-07
Brian Cardinal,MEM,313.0,4.2,2006-07
Melvin Ely,2TM,309.0,-6.6,2006-07
Melvin Ely,CHA,244.0,-6.3,2006-07
Melvin Ely,SAS,65.0,-7.8,2006-07
Travis Diener,ORL,288.0,0.3,2006-07
Bernard Robinson,2TM,278.0,-2.3,2006-07
Bernard Robinson,CHA,241.0,-3.3,2006-07
Bernard Robinson,NJN,37.0,4.1,2006-07
Pat Garrity,ORL,277.0,-4.2,2006-07
Jerome James,NYK,273.0,-8.9,2006-07
Vassilis Spanoulis,HOU,272.0,-5.9,2006-07
Andre Brown,SEA,271.0,-5.2,2006-07
Michael Ruffin,WAS,271.0,-5.9,2006-07
Alan Anderson,CHA,256.0,-4.5,2006-07
Orien Greene,IND,254.0,-4.4,2006-07
Rafael Araújo,UTA,248.0,-5.2,2006-07
Jalen Rose,PHO,246.0,1.2,2006-07
Jared Reiner,MIL,244.0,-7.8,2006-07
Michael Olowokandi,BOS,234.0,-5.5,2006-07
Viktor Khryapa,CHI,231.0,-3.3,2006-07
Scott Padgett,2TM,231.0,-4.6,2006-07
Scott Padgett,HOU,198.0,-3.7,2006-07
Scott Padgett,MEM,33.0,-9.5,2006-07
Anthony Roberson,GSW,227.0,-2.3,2006-07
Darrick Martin,TOR,220.0,-3.2,2006-07
Othella Harrington,CHA,220.0,-8.2,2006-07
Maurice Ager,DAL,214.0,-8.7,2006-07
Earl Barron,MIA,203.0,-9.6,2006-07
Shannon Brown,CLE,202.0,-5.7,2006-07
Cedric Bozeman,ATL,199.0,-7.3,2006-07
Steve Novak,HOU,191.0,-1.5,2006-07
J.J. Barea,DAL,191.0,-5.2,2006-07
David Harrison,IND,190.0,-7.9,2006-07
Bracey Wright,MIN,190.0,-0.9,2006-07
Ryan Hollins,CHA,185.0,-6.7,2006-07
Paul Davis,LAC,180.0,-3.5,2006-07
Shavlik Randolph,PHI,179.0,-0.5,2006-07
Kyle Lowry,MEM,175.0,4.7,2006-07
Damir Markota,MIL,170.0,-8.5,2006-07
Mouhamed Sene,SEA,169.0,-8.1,2006-07
Will Blalock,DET,166.0,-5.8,2006-07
Stephen Graham,POR,165.0,-5.7,2006-07
Pat Burke,PHO,164.0,-6.0,2006-07
Brandon Bass,NOK,162.0,-5.6,2006-07
Danny Fortson,SEA,158.0,-10.2,2006-07
Matt Freije,ATL,147.0,-5.4,2006-07
Jumaine Jones,PHO,138.0,-7.5,2006-07
Luke Jackson,2TM,138.0,-3.8,2006-07
Luke Jackson,LAC,16.0,-13.2,2006-07
Luke Jackson,TOR,122.0,-2.6,2006-07
James White,SAS,137.0,-4.0,2006-07
Robert Hite,MIA,136.0,-6.3,2006-07
Aaron McKie,LAL,131.0,-4.2,2006-07
Ira Newble,CLE,129.0,0.0,2006-07
Jamal Sampson,DEN,125.0,-2.1,2006-07
Amir Johnson,DET,124.0,0.2,2006-07
Eric Williams,2TM,121.0,-3.6,2006-07
Eric Williams,SAS,88.0,-0.5,2006-07
Eric Williams,CHA,33.0,-11.8,2006-07
Patrick O'Bryant,GSW,119.0,-4.6,2006-07
Luke Schenscher,POR,118.0,-8.7,2006-07
Scot Pollard,CLE,109.0,-5.6,2006-07
Marcus Vinicius,NOK,103.0,-3.3,2006-07
Maurice Taylor,SAC,103.0,-7.3,2006-07
Jackie Butler,SAS,103.0,-8.4,2006-07
Kevinn Pinkney,BOS,100.0,-2.5,2006-07
Kelvin Cato,NYK,95.0,-2.8,2006-07
Ronald Dupree,DET,94.0,-4.9,2006-07
Wayne Simien,MIA,93.0,-5.0,2006-07
Eddie Griffin,MIN,92.0,-6.2,2006-07
Lou Amundson,2TM,89.0,-4.8,2006-07
Lou Amundson,UTA,2.0,-7.3,2006-07
Lou Amundson,PHI,87.0,-4.8,2006-07
P.J. Tucker,TOR,83.0,-3.0,2006-07
Doug Christie,LAC,82.0,-5.2,2006-07
Stanislav Medvedenko,ATL,81.0,-5.7,2006-07
Esteban Batista,ATL,81.0,-2.2,2006-07
Andreas Glyniadakis,SEA,81.0,-14.0,2006-07
D.J. Mbenga,DAL,79.0,-3.7,2006-07
Eric Piatkowski,PHO,73.0,-3.5,2006-07
Uroš Slokar,TOR,72.0,-5.6,2006-07
Pops Mensah-Bonsu,DAL,71.0,-6.6,2006-07
Julius Hodge,2TM,65.0,0.4,2006-07
Julius Hodge,DEN,37.0,3.1,2006-07
Julius Hodge,MIL,28.0,-3.3,2006-07
Kenyon Martin,DEN,63.0,-7.3,2006-07
James Lang,WAS,55.0,-6.4,2006-07
Will Conroy,2TM,52.0,-7.4,2006-07
Will Conroy,MEM,17.0,-2.7,2006-07
Will Conroy,LAC,35.0,-9.7,2006-07
Dijon Thompson,ATL,50.0,-3.3,2006-07
Randolph Morris,NYK,44.0,-6.6,2006-07
Theo Ratliff,BOS,44.0,-2.8,2006-07
Kevin Willis,DAL,43.0,-8.5,2006-07
Ivan McFarlin,PHI,41.0,-5.2,2006-07
Yaroslav Korolev,LAC,41.0,-4.1,2006-07
Anthony Carter,DEN,37.0,-7.6,2006-07
Pape Sow,TOR,34.0,-2.1,2006-07
Desmon Farmer,SEA,32.0,3.1,2006-07
Andre Barrett,CHI,29.0,-5.3,2006-07
Steven Smith,PHI,28.0,-14.9,2006-07
Renaldo Major,GSW,27.0,-13.3,2006-07
Randy Livingston,SEA,26.0,-10.2,2006-07
Jeremy Richardson,2TM,20.0,1.8,2006-07
Jeremy Richardson,ATL,19.0,2.1,2006-07
Jeremy Richardson,POR,1.0,-4.1,2006-07
Dwayne Jones,CLE,18.0,-12.5,2006-07
Sean Marks,PHO,17.0,-8.1,2006-07
Vitaly Potapenko,SAC,13.0,-28.6,2006-07
Roger Powell,UTA,13.0,-18.9,2006-07
Mike Hall,WAS,13.0,-8.8,2006-07
Chris McCray,MIL,12.0,-27.7,2006-07
Alvin Williams,LAC,10.0,-4.7,2006-07
James Augustine,ORL,7.0,-1.0,2006-07
Dajuan Wagner,GSW,7.0,4.2,2006-07
Mile Ilić,NJN,6.0,-52.0,2006-07
Von Wafer,LAC,1.0,-52.4,2006-07
