PLAYER,TEAM_BBREF,MP,BPM,SEASON
Kemba Walker,CHO,2119.0,2.3,2014-15
Serge Ibaka,OKC,2116.0,0.9,2014-15
Deron Williams,BRK,2114.0,0.2,2014-15
Bradley Beal,WAS,2107.0,0.1,2014-15
Brook Lopez,BRK,2100.0,1.2,2014-15
DeMar DeRozan,TOR,2100.0,-0.9,2014-15
Jonas Valančiūnas,TOR,2096.0,0.5,2014-15
Terrence Ross,TOR,2092.0,-1.4,2014-15
Corey Brewer,2TM,2087.0,-1.0,2014-15
Corey Brewer,MIN,680.0,-0.8,2014-15
Corey Brewer,HOU,1407.0,-1.1,2014-15
Kenneth Faried,DEN,2086.0,-0.1,2014-15
J.R. Smith,2TM,2080.0,0.7,2014-15
J.R. Smith,NYK,619.0,-2.8,2014-15
J.R. Smith,CLE,1461.0,2.2,2014-15
Andre Iguodala,GSW,2069.0,0.9,2014-15
Joakim Noah,CHI,2049.0,2.1,2014-15
Marcus Morris,PHO,2045.0,0.1,2014-15
Timofey Mozgov,2TM,2045.0,-0.7,2014-15
Timofey Mozgov,DEN,897.0,-1.9,2014-15
Timofey Mozgov,CLE,1148.0,0.3,2014-15
Donatas Motiejūnas,HOU,2037.0,-0.5,2014-15
Marvin Williams,CHO,2035.0,0.0,2014-15
Brandon Knight,2TM,2035.0,1.6,2014-15
Brandon Knight,MIL,1688.0,2.5,2014-15
Brandon Knight,PHO,347.0,-2.9,2014-15
Kawhi Leonard,SAS,2033.0,5.9,2014-15
Wesley Matthews,POR,2024.0,3.1,2014-15
Eric Gordon,NOP,2018.0,-1.0,2014-15
Rajon Rondo,2TM,2018.0,-0.8,2014-15
Rajon Rondo,BOS,699.0,0.4,2014-15
Rajon Rondo,DAL,1319.0,-1.5,2014-15
Lou Williams,TOR,2016.0,2.6,2014-15
DeMarcus Cousins,SAC,2013.0,4.3,2014-15
Al Jefferson,CHO,1992.0,1.6,2014-15
Greivis Vásquez,TOR,1991.0,-1.0,2014-15
Jason Thompson,SAC,1991.0,-2.8,2014-15
Boris Diaw,SAS,1984.0,-0.4,2014-15
Ömer Aşık,NOP,1982.0,-1.2,2014-15
Mo Williams,2TM,1980.0,-0.8,2014-15
Mo Williams,MIN,1149.0,-2.2,2014-15
Mo Williams,CHO,831.0,1.1,2014-15
Amir Johnson,TOR,1979.0,-0.1,2014-15
Dwyane Wade,MIA,1971.0,2.1,2014-15
D.J. Augustin,2TM,1964.0,-1.2,2014-15
D.J. Augustin,DET,1287.0,-0.5,2014-15
D.J. Augustin,OKC,677.0,-2.3,2014-15
Robert Covington,PHI,1956.0,0.7,2014-15
Tony Parker,SAS,1953.0,-1.3,2014-15
Brandon Bass,BOS,1929.0,0.0,2014-15
Roy Hibbert,IND,1926.0,-1.2,2014-15
Luc Mbah a Moute,PHI,1916.0,-2.8,2014-15
Paul Pierce,WAS,1914.0,1.5,2014-15
Jeremy Lin,LAL,1907.0,-0.4,2014-15
Zach LaVine,MIN,1902.0,-4.6,2014-15
David West,IND,1895.0,1.6,2014-15
Aaron Brooks,CHI,1885.0,-0.8,2014-15
Rodney Stuckey,IND,1874.0,0.3,2014-15
Jordan Hill,LAL,1874.0,-2.2,2014-15
Channing Frye,ORL,1870.0,-1.5,2014-15
Shane Larkin,NYK,1865.0,-2.8,2014-15
Bojan Bogdanović,BRK,1854.0,-1.7,2014-15
C.J. Miles,IND,1841.0,0.9,2014-15
Ed Davis,LAL,1840.0,1.5,2014-15
Mike Dunleavy,CHI,1838.0,0.0,2014-15
Norris Cole,2TM,1831.0,-2.8,2014-15
Norris Cole,MIA,1148.0,-3.0,2014-15
Norris Cole,NOP,683.0,-2.4,2014-15
Danté Exum,UTA,1817.0,-4.3,2014-15
Marcus Smart,BOS,1808.0,-0.5,2014-15
Anthony Morrow,OKC,1806.0,1.8,2014-15
Quincy Pondexter,2TM,1793.0,-2.1,2014-15
Quincy Pondexter,MEM,540.0,-3.9,2014-15
Quincy Pondexter,NOP,1253.0,-1.3,2014-15
Jason Smith,NYK,1785.0,-3.8,2014-15
Hollis Thompson,PHI,1776.0,-1.8,2014-15
Steven Adams,OKC,1771.0,-1.3,2014-15
Alan Anderson,BRK,1744.0,-1.5,2014-15
Mason Plumlee,BRK,1743.0,0.1,2014-15
Kyle Singler,2TM,1743.0,-2.1,2014-15
Kyle Singler,DET,1287.0,-1.7,2014-15
Kyle Singler,OKC,456.0,-3.2,2014-15
Tyler Zeller,BOS,1731.0,0.9,2014-15
Zaza Pachulia,MIL,1730.0,0.4,2014-15
Patrick Beverley,HOU,1727.0,0.1,2014-15
Isaiah Thomas,2TM,1726.0,3.2,2014-15
Isaiah Thomas,PHO,1181.0,2.5,2014-15
Isaiah Thomas,BOS,545.0,4.6,2014-15
Jerryd Bayless,MIL,1717.0,-2.1,2014-15
Jared Dudley,MIL,1717.0,0.6,2014-15
Jamal Crawford,LAC,1703.0,0.7,2014-15
O.J. Mayo,MIL,1697.0,-0.6,2014-15
Nenê,WAS,1693.0,-0.8,2014-15
Carlos Boozer,LAL,1692.0,-1.7,2014-15
Taj Gibson,CHI,1692.0,-0.4,2014-15
Devin Harris,DAL,1685.0,1.4,2014-15
Tim Hardaway Jr.,NYK,1681.0,-2.8,2014-15
Wayne Ellington,LAL,1675.0,-2.3,2014-15
Ryan Anderson,NOP,1675.0,-0.3,2014-15
Joe Ingles,UTA,1673.0,-1.2,2014-15
Evan Fournier,ORL,1661.0,-1.8,2014-15
Luis Scola,IND,1659.0,-0.3,2014-15
Nikola Mirotić,CHI,1654.0,2.3,2014-15
Dante Cunningham,NOP,1652.0,-2.5,2014-15
Tony Allen,MEM,1648.0,1.6,2014-15
Jae Crowder,2TM,1647.0,0.5,2014-15
Jae Crowder,DAL,265.0,-0.1,2014-15
Jae Crowder,BOS,1382.0,0.6,2014-15
Jason Terry,HOU,1641.0,0.5,2014-15
Robin Lopez,POR,1638.0,0.1,2014-15
Caron Butler,DET,1623.0,-1.7,2014-15
Kirk Hinrich,CHI,1610.0,-3.8,2014-15
Manu Ginóbili,SAS,1587.0,1.7,2014-15
Michael Kidd-Gilchrist,CHO,1587.0,-0.5,2014-15
Andrew Bogut,GSW,1583.0,2.4,2014-15
Lance Stephenson,CHO,1573.0,-4.5,2014-15
Jared Sullinger,BOS,1566.0,1.1,2014-15
Darren Collison,SAC,1565.0,2.1,2014-15
Trevor Booker,UTA,1564.0,-0.2,2014-15
Austin Rivers,2TM,1563.0,-2.8,2014-15
Austin Rivers,NOP,772.0,-3.0,2014-15
Austin Rivers,LAC,791.0,-2.7,2014-15
Chris Bosh,MIA,1556.0,1.3,2014-15
Iman Shumpert,2TM,1545.0,-0.9,2014-15
Iman Shumpert,NYK,625.0,-2.0,2014-15
Iman Shumpert,CLE,920.0,-0.1,2014-15
Derrick Rose,CHI,1530.0,-0.6,2014-15
Steve Blake,POR,1529.0,-1.8,2014-15
Alex Len,PHO,1518.0,-1.8,2014-15
Dennis Schröder,ATL,1516.0,-1.3,2014-15
Rasual Butler,WAS,1505.0,-0.8,2014-15
Beno Udrih,MEM,1494.0,0.5,2014-15
Lance Thomas,2TM,1490.0,-5.6,2014-15
Lance Thomas,OKC,450.0,-4.7,2014-15
Lance Thomas,NYK,1040.0,-5.9,2014-15
Cody Zeller,CHO,1487.0,-0.6,2014-15
Jordan Clarkson,LAL,1476.0,0.2,2014-15
Shaun Livingston,GSW,1468.0,-0.8,2014-15
Derrick Williams,SAC,1462.0,-2.0,2014-15
Jodie Meeks,DET,1462.0,-0.5,2014-15
Langston Galloway,NYK,1457.0,-2.3,2014-15
Brandan Wright,3TM,1449.0,3.7,2014-15
Brandan Wright,DAL,505.0,5.6,2014-15
Brandan Wright,BOS,86.0,1.0,2014-15
Brandan Wright,PHO,858.0,2.9,2014-15
Gerald Green,PHO,1446.0,-0.3,2014-15
Cory Joseph,SAS,1444.0,1.4,2014-15
Ray McCallum,SAC,1436.0,-2.0,2014-15
Otto Porter Jr.,WAS,1432.0,-0.5,2014-15
Anthony Tolliver,2TM,1432.0,-1.4,2014-15
Anthony Tolliver,PHO,272.0,-2.5,2014-15
Anthony Tolliver,DET,1160.0,-1.1,2014-15
Carmelo Anthony,NYK,1428.0,3.0,2014-15
Danilo Gallinari,DEN,1426.0,2.4,2014-15
Kelly Olynyk,BOS,1423.0,0.4,2014-15
C.J. Watson,IND,1422.0,1.3,2014-15
Omri Casspi,SAC,1416.0,-0.8,2014-15
Tony Snell,CHI,1412.0,-1.4,2014-15
J.J. Hickson,DEN,1411.0,-2.7,2014-15
Jameer Nelson,3TM,1407.0,-1.0,2014-15
Jameer Nelson,DAL,584.0,-1.4,2014-15
Jameer Nelson,BOS,121.0,-3.9,2014-15
Jameer Nelson,DEN,702.0,0.0,2014-15
Henry Sims,PHI,1399.0,-2.8,2014-15
Chris Kaman,POR,1398.0,-0.8,2014-15
Tayshaun Prince,3TM,1397.0,-0.6,2014-15
Tayshaun Prince,MEM,628.0,-1.6,2014-15
Tayshaun Prince,BOS,198.0,4.0,2014-15
Tayshaun Prince,DET,571.0,-1.2,2014-15
Marco Belinelli,SAS,1388.0,-1.0,2014-15
Matthew Dellavedova,CLE,1380.0,-2.8,2014-15
Jerami Grant,PHI,1377.0,-3.3,2014-15
James Johnson,TOR,1370.0,2.4,2014-15
Al-Farouq Aminu,DAL,1366.0,0.7,2014-15
J.J. Barea,DAL,1362.0,-0.3,2014-15
K.J. McDaniels,2TM,1352.0,-2.8,2014-15
K.J. McDaniels,PHI,1319.0,-2.6,2014-15
K.J. McDaniels,HOU,33.0,-9.2,2014-15
Kosta Koufos,MEM,1348.0,-1.2,2014-15
Kris Humphries,WAS,1345.0,-1.0,2014-15
Brian Roberts,CHO,1330.0,-1.7,2014-15
Kent Bazemore,ATL,1324.0,-2.1,2014-15
Ersan İlyasova,MIL,1319.0,1.1,2014-15
Jrue Holiday,NOP,1303.0,2.8,2014-15
Kevin Martin,MIN,1302.0,-0.7,2014-15
Quincy Acy,NYK,1287.0,-3.1,2014-15
Chase Budinger,MIN,1286.0,-1.8,2014-15
Andre Roberson,OKC,1286.0,-0.7,2014-15
Spencer Hawes,LAC,1274.0,-2.3,2014-15
José Calderón,NYK,1270.0,-3.0,2014-15
George Hill,IND,1267.0,5.3,2014-15
Andre Miller,2TM,1253.0,-2.1,2014-15
Andre Miller,WAS,631.0,-0.5,2014-15
Andre Miller,SAC,622.0,-3.6,2014-15
Amar'e Stoudemire,2TM,1245.0,0.1,2014-15
Amar'e Stoudemire,NYK,865.0,-0.6,2014-15
Amar'e Stoudemire,DAL,380.0,1.9,2014-15
Richard Jefferson,DAL,1244.0,-0.8,2014-15
Bismack Biyombo,CHO,1243.0,-1.1,2014-15
Kevin Séraphin,WAS,1235.0,-3.8,2014-15
Ryan Kelly,LAL,1233.0,-3.3,2014-15
Jonas Jerebko,2TM,1230.0,0.9,2014-15
Jonas Jerebko,DET,703.0,1.0,2014-15
Jonas Jerebko,BOS,527.0,0.6,2014-15
John Henson,MIL,1228.0,0.7,2014-15
Dwight Howard,HOU,1223.0,-0.4,2014-15
Marreese Speights,GSW,1207.0,-1.9,2014-15
Kobe Bryant,LAL,1207.0,0.3,2014-15
Pablo Prigioni,2TM,1197.0,0.0,2014-15
Pablo Prigioni,NYK,795.0,0.1,2014-15
Pablo Prigioni,HOU,402.0,-0.2,2014-15
Tarik Black,2TM,1196.0,-2.1,2014-15
Tarik Black,HOU,393.0,-3.9,2014-15
Tarik Black,LAL,803.0,-1.3,2014-15
Miles Plumlee,2TM,1194.0,-0.6,2014-15
Miles Plumlee,PHO,1005.0,-0.7,2014-15
Miles Plumlee,MIL,189.0,0.1,2014-15
Gary Neal,2TM,1193.0,-3.4,2014-15
Gary Neal,CHO,931.0,-4.3,2014-15
Gary Neal,MIN,262.0,-0.5,2014-15
Carl Landry,SAC,1192.0,-2.3,2014-15
Ramon Sessions,2TM,1188.0,-2.7,2014-15
Ramon Sessions,SAC,642.0,-5.1,2014-15
Ramon Sessions,WAS,546.0,0.1,2014-15
Brandon Jennings,DET,1173.0,3.3,2014-15
Kendrick Perkins,2TM,1148.0,-5.4,2014-15
Kendrick Perkins,OKC,981.0,-4.6,2014-15
Kendrick Perkins,CLE,167.0,-9.7,2014-15
Ian Mahinmi,IND,1146.0,-2.5,2014-15
Hassan Whiteside,MIA,1142.0,4.1,2014-15
Robert Sacre,LAL,1133.0,-3.5,2014-15
Chris Andersen,MIA,1132.0,1.1,2014-15
JaKarr Sampson,PHI,1131.0,-4.2,2014-15
Nik Stauskas,SAC,1127.0,-3.3,2014-15
Mike Scott,ATL,1123.0,-0.5,2014-15
Aron Baynes,SAS,1122.0,-1.8,2014-15
Donald Sloan,IND,1107.0,-0.1,2014-15
Jusuf Nurkić,DEN,1103.0,-2.8,2014-15
Nick Collison,OKC,1101.0,-1.0,2014-15
Shawn Marion,CLE,1101.0,-1.0,2014-15
Vince Carter,MEM,1091.0,-1.7,2014-15
Randy Foye,DEN,1087.0,-1.2,2014-15
Shawne Williams,2TM,1087.0,-2.0,2014-15
Shawne Williams,MIA,924.0,-1.2,2014-15
Shawne Williams,DET,163.0,-6.6,2014-15
Lavoy Allen,IND,1070.0,0.0,2014-15
Rodney Hood,UTA,1064.0,-0.7,2014-15
Tyler Hansbrough,TOR,1058.0,-1.3,2014-15
James Ennis III,MIA,1051.0,-1.5,2014-15
Damjan Rudež,IND,1047.0,-2.3,2014-15
Pero Antić,ATL,1037.0,-4.1,2014-15
Tiago Splitter,SAS,1030.0,2.3,2014-15
Shabazz Napier,MIA,1012.0,-3.2,2014-15
Nick Young,LAL,1000.0,-1.3,2014-15
Udonis Haslem,MIA,995.0,-3.7,2014-15
Darrell Arthur,DEN,988.0,-1.7,2014-15
Will Barton,2TM,983.0,-0.2,2014-15
Will Barton,POR,300.0,-3.3,2014-15
Will Barton,DEN,683.0,1.2,2014-15
Leandro Barbosa,GSW,982.0,0.3,2014-15
Ronnie Price,LAL,982.0,-2.6,2014-15
Cole Aldrich,NYK,976.0,0.3,2014-15
Thabo Sefolosha,ATL,976.0,1.0,2014-15
CJ McCollum,POR,973.0,-0.6,2014-15
Alexis Ajinça,NOP,957.0,-0.3,2014-15
Kevin Garnett,2TM,952.0,0.7,2014-15
Kevin Garnett,BRK,854.0,0.3,2014-15
Kevin Garnett,MIN,98.0,4.3,2014-15
Willie Green,ORL,951.0,-4.2,2014-15
Isaiah Canaan,2TM,938.0,-0.8,2014-15
Isaiah Canaan,HOU,369.0,-0.4,2014-15
Isaiah Canaan,PHI,569.0,-1.1,2014-15
Lou Amundson,2TM,937.0,-4.3,2014-15
Lou Amundson,CLE,79.0,-8.2,2014-15
Lou Amundson,NYK,858.0,-3.9,2014-15
Matt Bonner,SAS,935.0,-0.7,2014-15
Elijah Millsap,UTA,924.0,-3.1,2014-15
Kevin Durant,OKC,913.0,10.0,2014-15
Glen Davis,LAC,904.0,-3.1,2014-15
David Lee,GSW,904.0,0.9,2014-15
Alec Burks,UTA,899.0,-1.7,2014-15
Tony Wroten,PHI,895.0,-1.2,2014-15
Anthony Bennett,MIN,894.0,-3.9,2014-15
Mirza Teletović,BRK,892.0,-1.7,2014-15
Terrence Jones,HOU,889.0,1.2,2014-15
Jason Maxiell,CHO,878.0,-3.2,2014-15
Shabazz Muhammad,MIN,866.0,0.7,2014-15
Drew Gooden,WAS,864.0,-1.4,2014-15
Joey Dorsey,HOU,854.0,-3.1,2014-15
Meyers Leonard,POR,847.0,0.6,2014-15
Dewayne Dedmon,ORL,845.0,-3.5,2014-15
Nick Calathes,MEM,838.0,0.0,2014-15
Shelvin Mack,ATL,833.0,-1.7,2014-15
Ish Smith,2TM,832.0,-2.5,2014-15
Ish Smith,OKC,155.0,-3.1,2014-15
Ish Smith,PHI,677.0,-2.4,2014-15
Luke Babbitt,NOP,830.0,-0.4,2014-15
Chris Copeland,IND,828.0,-3.7,2014-15
Jon Leuer,MEM,824.0,-2.8,2014-15
Kyle O'Quinn,ORL,824.0,-0.3,2014-15
Nikola Peković,MIN,815.0,-2.0,2014-15
Patty Mills,SAS,801.0,-0.3,2014-15
Thomas Robinson,2TM,798.0,-2.0,2014-15
Thomas Robinson,POR,391.0,-3.3,2014-15
Thomas Robinson,PHI,407.0,-0.7,2014-15
Aaron Gordon,ORL,797.0,-2.7,2014-15
Kostas Papanikolaou,HOU,795.0,-2.0,2014-15
Ben Gordon,ORL,790.0,-4.2,2014-15
Andrea Bargnani,NYK,785.0,-1.1,2014-15
Markel Brown,BRK,781.0,-2.6,2014-15
Alexey Shved,3TM,767.0,2.9,2014-15
Alexey Shved,PHI,285.0,2.7,2014-15
Alexey Shved,HOU,59.0,-6.7,2014-15
Alexey Shved,NYK,423.0,4.4,2014-15
Reggie Evans,SAC,764.0,-2.4,2014-15
Robbie Hummel,MIN,742.0,-4.1,2014-15
Adreian Payne,2TM,739.0,-6.9,2014-15
Adreian Payne,ATL,19.0,-10.6,2014-15
Adreian Payne,MIN,720.0,-6.8,2014-15
Jabari Parker,MIL,738.0,-0.5,2014-15
Garrett Temple,WAS,735.0,0.6,2014-15
Marcus Thornton,2TM,721.0,1.2,2014-15
Marcus Thornton,BOS,640.0,2.0,2014-15
Marcus Thornton,PHO,81.0,-4.9,2014-15
Gary Harris,DEN,719.0,-5.3,2014-15
Justin Hamilton,2TM,712.0,-0.8,2014-15
Justin Hamilton,MIA,289.0,-3.2,2014-15
Justin Hamilton,MIN,423.0,0.7,2014-15
Hedo Türkoğlu,LAC,705.0,-0.2,2014-15
Mike Miller,CLE,701.0,-3.4,2014-15
Ricky Rubio,MIN,692.0,-0.1,2014-15
P.J. Hairston,CHO,687.0,-2.9,2014-15
Allen Crabbe,POR,683.0,-0.8,2014-15
Luke Ridnour,ORL,683.0,-3.3,2014-15
Charlie Villanueva,DAL,678.0,1.5,2014-15
Maurice Harkless,ORL,674.0,-3.6,2014-15
Travis Wear,NYK,672.0,-5.5,2014-15
James Jones,CLE,669.0,-0.7,2014-15
Alonzo Gee,2TM,662.0,-0.6,2014-15
Alonzo Gee,DEN,511.0,0.2,2014-15
Alonzo Gee,POR,151.0,-3.2,2014-15
Justin Holiday,GSW,657.0,-1.4,2014-15
Cleanthony Early,NYK,647.0,-5.2,2014-15
Anderson Varejão,CLE,636.0,0.6,2014-15
Jeremy Lamb,OKC,633.0,1.6,2014-15
Perry Jones,OKC,631.0,-4.4,2014-15
Henry Walker,MIA,628.0,-2.0,2014-15
Joel Freeland,POR,617.0,-2.6,2014-15
T.J. Warren,PHO,614.0,-0.9,2014-15
Danny Granger,MIA,613.0,-3.9,2014-15
Tyler Johnson,MIA,603.0,-0.9,2014-15
Phil Pressey,BOS,600.0,-1.2,2014-15
Dorell Wright,POR,592.0,1.8,2014-15
Nate Robinson,2TM,591.0,-3.0,2014-15
Nate Robinson,DEN,465.0,-3.1,2014-15
Nate Robinson,LAC,126.0,-2.7,2014-15
Larry Sanders,MIL,586.0,-1.0,2014-15
Jabari Brown,LAL,568.0,-4.3,2014-15
Sergey Karasev,BRK,555.0,-1.7,2014-15
Lorenzo Brown,MIN,549.0,-2.5,2014-15
Samuel Dalembert,NYK,544.0,-3.1,2014-15
Furkan Aldemir,PHI,540.0,-3.6,2014-15
Archie Goodwin,PHO,535.0,-3.4,2014-15
Cory Jefferson,BRK,531.0,-3.0,2014-15
Jordan Farmar,LAC,529.0,-1.4,2014-15
Chris Johnson,3TM,526.0,-1.7,2014-15
Chris Johnson,PHI,187.0,-5.2,2014-15
Chris Johnson,UTA,211.0,0.5,2014-15
Chris Johnson,MIL,128.0,-0.1,2014-15
Jimmer Fredette,NOP,509.0,-4.7,2014-15
Michael Beasley,MIA,505.0,-4.5,2014-15
E'Twaun Moore,CHI,504.0,-1.5,2014-15
Festus Ezeli,GSW,504.0,-1.8,2014-15
Mike Muscala,ATL,502.0,0.1,2014-15
Joe Harris,CLE,493.0,-5.6,2014-15
Andrew Nicholson,ORL,492.0,-4.9,2014-15
Elton Brand,ATL,486.0,-3.0,2014-15
Mitch McGary,OKC,485.0,-1.9,2014-15
Spencer Dinwiddie,DET,455.0,-2.8,2014-15
Ryan Hollins,SAC,441.0,-2.3,2014-15
Jeff Taylor,CHO,430.0,-4.9,2014-15
Brandon Davies,2TM,423.0,-4.5,2014-15
Brandon Davies,PHI,379.0,-4.1,2014-15
Brandon Davies,BRK,44.0,-7.4,2014-15
Kendall Marshall,MIL,417.0,-0.8,2014-15
Jason Richardson,PHI,416.0,-1.3,2014-15
Tyler Ennis,2TM,411.0,-4.3,2014-15
Tyler Ennis,PHO,58.0,-1.8,2014-15
Tyler Ennis,MIL,353.0,-4.8,2014-15
Erick Green,DEN,410.0,-4.3,2014-15
Joel Anthony,DET,406.0,0.2,2014-15
Troy Daniels,3TM,397.0,-3.2,2014-15
Troy Daniels,HOU,108.0,-6.4,2014-15
Troy Daniels,MIN,154.0,-5.8,2014-15
Troy Daniels,CHO,135.0,2.2,2014-15
Jeff Ayres,SAS,383.0,-2.2,2014-15
Jerome Jordan,BRK,383.0,-1.2,2014-15
Johnny O'Bryant,MIL,368.0,-9.5,2014-15
Greg Smith,DAL,363.0,-2.6,2014-15
Kyle Anderson,SAS,358.0,-1.4,2014-15
Martell Webster,WAS,352.0,-5.6,2014-15
Austin Daye,2TM,344.0,-4.2,2014-15
Austin Daye,SAS,268.0,-5.2,2014-15
Austin Daye,ATL,76.0,-0.5,2014-15
Reggie Bullock,2TM,338.0,-3.2,2014-15
Reggie Bullock,LAC,263.0,-1.2,2014-15
Reggie Bullock,PHO,75.0,-10.2,2014-15
James Young,BOS,332.0,-3.4,2014-15
Sebastian Telfair,OKC,327.0,-1.4,2014-15
A.J. Price,3TM,324.0,-1.4,2014-15
A.J. Price,IND,193.0,3.0,2014-15
A.J. Price,CLE,87.0,-5.9,2014-15
A.J. Price,PHO,44.0,-11.8,2014-15
Doug McDermott,CHI,321.0,-6.0,2014-15
Darius Morris,BRK,299.0,-6.4,2014-15
John Jenkins,ATL,297.0,0.3,2014-15
Josh McRoberts,MIA,296.0,-2.8,2014-15
Gerald Wallace,BOS,286.0,-3.1,2014-15
Raymond Felton,DAL,281.0,-1.4,2014-15
John Lucas III,DET,272.0,-2.2,2014-15
Brandon Rush,GSW,271.0,-7.3,2014-15
John Salmons,NOP,270.0,-3.3,2014-15
