SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON
42013,1610612757,POR,Portland Trail Blazers,0041300225,2014-05-14,POR @ SAS,L,239,82,33,81,0.407,5,19,0.263,11,17,0.647,7,38,45,18,3,2,18,16,-22.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300225,2014-05-14,SAS vs. POR,W,239,104,42,89,0.472,9,21,0.429,11,16,0.688,9,38,47,24,13,4,6,19,22.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300235,2014-05-13,OKC vs. LAC,W,238,105,33,77,0.429,7,17,0.412,32,36,0.889,7,37,44,14,9,5,12,21,1.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300235,2014-05-13,LAC @ OKC,L,241,104,38,88,0.432,12,27,0.444,16,20,0.8,12,32,44,21,7,4,17,28,-1.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300205,2014-05-13,IND vs. WAS,L,238,79,30,77,0.39,6,15,0.4,13,22,0.591,4,19,23,19,8,5,11,20,-23.0,2013-14
42013,1610612764,WAS,Washington Wizards,0041300205,2014-05-13,WAS @ IND,W,242,102,41,82,0.5,5,18,0.278,15,19,0.789,18,44,62,21,8,3,19,22,23.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300224,2014-05-12,SAS @ POR,L,240,92,39,88,0.443,3,18,0.167,11,19,0.579,8,38,46,13,8,3,10,18,-11.0,2013-14
42013,1610612757,POR,Portland Trail Blazers,0041300224,2014-05-12,POR vs. SAS,W,240,103,43,98,0.439,7,21,0.333,10,13,0.769,14,39,53,17,4,4,13,20,11.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300214,2014-05-12,BKN vs. MIA,L,241,96,34,78,0.436,5,22,0.227,23,28,0.821,14,26,40,22,4,1,10,22,-6.0,2013-14
42013,1610612748,MIA,Miami Heat,0041300214,2014-05-12,MIA @ BKN,W,240,102,37,70,0.529,8,24,0.333,20,27,0.741,7,27,34,14,8,6,8,23,6.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300234,2014-05-11,LAC vs. OKC,W,240,101,39,93,0.419,3,21,0.143,20,29,0.69,15,30,45,23,11,4,9,24,2.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300234,2014-05-11,OKC @ LAC,L,241,99,33,75,0.44,7,24,0.292,26,34,0.765,9,34,43,17,6,8,16,27,-2.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300204,2014-05-11,IND @ WAS,W,240,95,33,73,0.452,10,22,0.455,19,29,0.655,9,31,40,20,6,2,18,19,3.0,2013-14
42013,1610612764,WAS,Washington Wizards,0041300204,2014-05-11,WAS vs. IND,L,240,92,36,79,0.456,5,15,0.333,15,19,0.789,7,29,36,22,11,8,13,23,-3.0,2013-14
42013,1610612757,POR,Portland Trail Blazers,0041300223,2014-05-10,POR vs. SAS,L,242,103,36,84,0.429,8,23,0.348,23,31,0.742,7,34,41,23,5,0,14,20,-15.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300223,2014-05-10,SAS @ POR,W,241,118,43,89,0.483,7,21,0.333,25,25,1.0,8,33,41,23,10,0,7,25,15.0,2013-14
42013,1610612748,MIA,Miami Heat,0041300213,2014-05-10,MIA @ BKN,L,242,90,31,68,0.456,8,24,0.333,20,25,0.8,5,22,27,13,8,6,10,20,-14.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300213,2014-05-10,BKN vs. MIA,W,241,104,38,72,0.528,15,25,0.6,13,17,0.765,9,34,43,26,6,1,14,23,14.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300203,2014-05-09,IND @ WAS,W,241,85,31,74,0.419,7,15,0.467,16,21,0.762,4,38,42,20,9,6,9,20,22.0,2013-14
42013,1610612764,WAS,Washington Wizards,0041300203,2014-05-09,WAS vs. IND,L,239,63,24,73,0.329,4,16,0.25,11,21,0.524,10,35,45,10,6,5,17,22,-22.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300233,2014-05-09,LAC vs. OKC,L,240,112,42,93,0.452,7,26,0.269,21,25,0.84,14,19,33,25,5,7,6,26,-6.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300233,2014-05-09,OKC @ LAC,W,240,118,44,79,0.557,6,17,0.353,24,28,0.857,10,34,44,26,1,6,14,23,6.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300222,2014-05-08,SAS vs. POR,W,242,114,48,90,0.533,12,20,0.6,6,14,0.429,11,30,41,27,7,8,8,17,17.0,2013-14
42013,1610612757,POR,Portland Trail Blazers,0041300222,2014-05-08,POR @ SAS,L,241,97,40,93,0.43,7,18,0.389,10,10,1.0,14,30,44,15,3,3,13,18,-17.0,2013-14
42013,1610612748,MIA,Miami Heat,0041300212,2014-05-08,MIA vs. BKN,W,239,94,35,71,0.493,10,24,0.417,14,18,0.778,6,30,36,17,10,7,8,14,12.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300212,2014-05-08,BKN @ MIA,L,241,82,33,78,0.423,8,24,0.333,8,14,0.571,13,30,43,19,5,3,14,15,-12.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300232,2014-05-07,LAC @ OKC,L,239,101,37,83,0.446,9,27,0.333,18,23,0.783,9,27,36,23,11,2,14,26,-11.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300232,2014-05-07,OKC vs. LAC,W,239,112,44,87,0.506,8,23,0.348,16,22,0.727,15,37,52,23,8,2,16,21,11.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300202,2014-05-07,IND vs. WAS,W,239,86,32,72,0.444,4,12,0.333,18,21,0.857,4,34,38,17,8,3,7,15,4.0,2013-14
42013,1610612764,WAS,Washington Wizards,0041300202,2014-05-07,WAS @ IND,L,241,82,36,80,0.45,5,21,0.238,5,12,0.417,11,32,43,20,5,3,9,21,-4.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300221,2014-05-06,SAS vs. POR,W,239,116,44,87,0.506,7,16,0.438,21,25,0.84,13,32,45,21,12,2,12,21,24.0,2013-14
42013,1610612757,POR,Portland Trail Blazers,0041300221,2014-05-06,POR @ SAS,L,240,92,31,82,0.378,4,16,0.25,26,31,0.839,14,33,47,9,6,2,20,25,-24.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300211,2014-05-06,BKN @ MIA,L,240,86,33,70,0.471,10,24,0.417,10,17,0.588,6,26,32,11,5,1,11,18,-21.0,2013-14
42013,1610612748,MIA,Miami Heat,0041300211,2014-05-06,MIA vs. BKN,W,238,107,42,74,0.568,9,23,0.391,14,16,0.875,4,33,37,22,4,4,10,17,21.0,2013-14
42013,1610612764,WAS,Washington Wizards,0041300201,2014-05-05,WAS @ IND,W,240,102,35,84,0.417,10,16,0.625,22,31,0.71,17,36,53,23,7,7,15,23,6.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300201,2014-05-05,IND vs. WAS,L,241,96,33,81,0.407,8,17,0.471,22,27,0.815,6,30,36,16,6,5,13,26,-6.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300231,2014-05-05,OKC vs. LAC,L,241,105,39,85,0.459,9,28,0.321,18,23,0.783,15,32,47,17,5,4,17,22,-17.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300231,2014-05-05,LAC @ OKC,W,241,122,45,82,0.549,15,29,0.517,17,30,0.567,6,25,31,26,8,1,8,24,17.0,2013-14
42013,1610612761,TOR,Toronto Raptors,0041300127,2014-05-04,TOR vs. BKN,L,239,103,35,73,0.479,4,13,0.308,29,33,0.879,10,28,38,13,4,3,9,27,-1.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300127,2014-05-04,BKN @ TOR,W,240,104,37,81,0.457,8,23,0.348,22,30,0.733,16,26,42,16,5,3,8,26,1.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300147,2014-05-04,SAS vs. DAL,W,241,119,42,74,0.568,10,24,0.417,25,33,0.758,6,34,40,21,10,4,11,21,23.0,2013-14
42013,1610612742,DAL,Dallas Mavericks,0041300147,2014-05-04,DAL @ SAS,L,240,96,36,88,0.409,9,25,0.36,15,17,0.882,11,28,39,21,6,2,13,21,-23.0,2013-14
42013,1610612763,MEM,Memphis Grizzlies,0041300157,2014-05-03,MEM @ OKC,L,240,109,37,83,0.446,5,17,0.294,30,34,0.882,10,19,29,22,13,1,14,22,-11.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300107,2014-05-03,IND vs. ATL,W,240,92,33,70,0.471,3,18,0.167,23,29,0.793,10,45,55,17,6,13,17,19,12.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300157,2014-05-03,OKC vs. MEM,W,240,120,42,69,0.609,11,19,0.579,25,30,0.833,9,24,33,22,7,2,20,28,11.0,2013-14
42013,1610612737,ATL,Atlanta Hawks,0041300107,2014-05-03,ATL @ IND,L,240,80,28,92,0.304,11,44,0.25,13,16,0.813,15,23,38,16,9,4,10,24,-12.0,2013-14
42013,1610612744,GSW,Golden State Warriors,0041300167,2014-05-03,GSW @ LAC,L,240,121,39,79,0.494,14,25,0.56,29,35,0.829,9,28,37,25,9,6,18,21,-5.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300167,2014-05-03,LAC vs. GSW,W,239,126,46,83,0.554,8,24,0.333,26,33,0.788,7,31,38,26,14,7,13,21,5.0,2013-14
42013,1610612745,HOU,Houston Rockets,0041300176,2014-05-02,HOU @ POR,L,239,98,34,75,0.453,7,19,0.368,23,31,0.742,14,30,44,19,8,3,15,20,-1.0,2013-14
42013,1610612757,POR,Portland Trail Blazers,0041300176,2014-05-02,POR vs. HOU,W,240,99,35,82,0.427,9,24,0.375,20,22,0.909,12,22,34,14,9,6,12,20,1.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300126,2014-05-02,BKN vs. TOR,W,241,97,36,77,0.468,6,21,0.286,19,25,0.76,9,36,45,17,10,5,12,14,14.0,2013-14
42013,1610612761,TOR,Toronto Raptors,0041300126,2014-05-02,TOR @ BKN,L,239,83,30,78,0.385,7,24,0.292,16,20,0.8,8,34,42,16,9,3,14,25,-14.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300146,2014-05-02,SAS @ DAL,L,240,111,40,75,0.533,7,16,0.438,24,28,0.857,6,33,39,21,9,4,14,26,-2.0,2013-14
42013,1610612742,DAL,Dallas Mavericks,0041300146,2014-05-02,DAL vs. SAS,W,240,113,45,87,0.517,8,18,0.444,15,24,0.625,13,27,40,18,8,2,15,20,2.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300166,2014-05-01,LAC @ GSW,L,240,99,32,86,0.372,11,34,0.324,24,33,0.727,15,38,53,22,3,5,12,28,-1.0,2013-14
42013,1610612744,GSW,Golden State Warriors,0041300166,2014-05-01,GSW vs. LAC,W,240,100,35,89,0.393,7,24,0.292,23,37,0.622,18,32,50,20,7,4,8,24,1.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300156,2014-05-01,OKC @ MEM,W,241,104,37,75,0.493,7,21,0.333,23,25,0.92,8,39,47,15,7,11,13,19,20.0,2013-14
42013,1610612763,MEM,Memphis Grizzlies,0041300156,2014-05-01,MEM vs. OKC,L,241,84,31,83,0.373,3,14,0.214,19,28,0.679,11,25,36,19,5,1,10,19,-20.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300106,2014-05-01,IND @ ATL,W,238,95,33,77,0.429,6,20,0.3,23,27,0.852,9,38,47,15,7,3,13,27,7.0,2013-14
42013,1610612737,ATL,Atlanta Hawks,0041300106,2014-05-01,ATL vs. IND,L,239,88,29,81,0.358,9,35,0.257,21,24,0.875,11,33,44,14,7,5,13,23,-7.0,2013-14
42013,1610612745,HOU,Houston Rockets,0041300175,2014-04-30,HOU vs. POR,W,239,108,43,91,0.473,8,25,0.32,14,18,0.778,14,34,48,23,7,8,12,21,10.0,2013-14
42013,1610612757,POR,Portland Trail Blazers,0041300175,2014-04-30,POR @ HOU,L,241,98,36,83,0.434,9,25,0.36,17,23,0.739,9,25,34,14,8,14,10,21,-10.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300145,2014-04-30,SAS vs. DAL,W,241,109,41,88,0.466,8,16,0.5,19,27,0.704,12,35,47,24,6,5,5,15,6.0,2013-14
42013,1610612761,TOR,Toronto Raptors,0041300125,2014-04-30,TOR vs. BKN,W,240,115,37,77,0.481,12,26,0.462,29,36,0.806,9,28,37,21,6,2,11,25,2.0,2013-14
42013,1610612742,DAL,Dallas Mavericks,0041300145,2014-04-30,DAL @ SAS,L,240,103,39,89,0.438,12,28,0.429,13,15,0.867,9,38,47,18,2,8,8,21,-6.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300125,2014-04-30,BKN @ TOR,L,241,113,40,75,0.533,11,23,0.478,22,30,0.733,10,24,34,22,8,4,14,27,-2.0,2013-14
42013,1610612741,CHI,Chicago Bulls,0041300135,2014-04-29,CHI vs. WAS,L,240,69,25,75,0.333,6,16,0.375,13,17,0.765,11,32,43,19,4,8,11,17,-6.0,2013-14
42013,1610612764,WAS,Washington Wizards,0041300135,2014-04-29,WAS @ CHI,W,239,75,30,74,0.405,2,9,0.222,13,19,0.684,13,36,49,16,9,11,12,19,6.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300165,2014-04-29,LAC vs. GSW,W,240,113,37,76,0.487,8,20,0.4,31,41,0.756,12,29,41,20,10,4,12,21,10.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300155,2014-04-29,OKC vs. MEM,L,265,99,36,92,0.391,12,31,0.387,15,19,0.789,19,32,51,24,2,3,17,22,-1.0,2013-14
42013,1610612744,GSW,Golden State Warriors,0041300165,2014-04-29,GSW @ LAC,L,239,103,40,85,0.471,10,26,0.385,13,19,0.684,13,29,42,24,6,1,13,28,-10.0,2013-14
42013,1610612763,MEM,Memphis Grizzlies,0041300155,2014-04-29,MEM @ OKC,W,266,100,37,87,0.425,7,19,0.368,19,26,0.731,13,37,50,21,11,3,9,21,1.0,2013-14
42013,1610612748,MIA,Miami Heat,0041300114,2014-04-28,MIA @ CHA,W,241,109,39,78,0.5,9,24,0.375,22,29,0.759,5,28,33,25,7,2,8,21,11.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300144,2014-04-28,SAS @ DAL,W,239,93,36,80,0.45,5,17,0.294,16,22,0.727,11,38,49,16,4,2,14,20,4.0,2013-14
42013,1610612742,DAL,Dallas Mavericks,0041300144,2014-04-28,DAL vs. SAS,L,239,89,32,84,0.381,7,24,0.292,18,28,0.643,16,33,49,18,8,3,9,23,-4.0,2013-14
42013,1610612766,CHA,Charlotte Bobcats,0041300114,2014-04-28,CHA vs. MIA,L,240,98,35,69,0.507,7,25,0.28,21,30,0.7,6,30,36,22,4,6,16,24,-11.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300105,2014-04-28,IND vs. ATL,L,240,97,36,78,0.462,14,30,0.467,11,18,0.611,7,28,35,24,11,7,12,24,-10.0,2013-14
42013,1610612737,ATL,Atlanta Hawks,0041300105,2014-04-28,ATL @ IND,W,240,107,33,66,0.5,15,27,0.556,26,33,0.788,6,32,38,19,5,6,16,19,10.0,2013-14
42013,1610612741,CHI,Chicago Bulls,0041300134,2014-04-27,CHI @ WAS,L,240,89,35,78,0.449,4,19,0.211,15,17,0.882,13,29,42,22,2,4,16,22,-9.0,2013-14
42013,1610612764,WAS,Washington Wizards,0041300134,2014-04-27,WAS vs. CHI,W,240,98,35,86,0.407,8,19,0.421,20,25,0.8,14,24,38,22,8,5,6,18,9.0,2013-14
42013,1610612757,POR,Portland Trail Blazers,0041300174,2014-04-27,POR vs. HOU,W,265,123,45,91,0.495,11,28,0.393,22,30,0.733,11,33,44,25,10,8,11,24,3.0,2013-14
42013,1610612761,TOR,Toronto Raptors,0041300124,2014-04-27,TOR @ BKN,W,242,87,31,75,0.413,6,23,0.261,19,23,0.826,9,34,43,15,9,3,10,29,8.0,2013-14
42013,1610612745,HOU,Houston Rockets,0041300174,2014-04-27,HOU @ POR,L,265,120,41,84,0.488,11,28,0.393,27,38,0.711,14,35,49,16,5,4,16,27,-3.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300124,2014-04-27,BKN vs. TOR,L,241,79,28,68,0.412,4,20,0.2,19,29,0.655,10,33,43,17,6,3,16,25,-8.0,2013-14
42013,1610612744,GSW,Golden State Warriors,0041300164,2014-04-27,GSW vs. LAC,W,240,118,41,74,0.554,15,32,0.469,21,28,0.75,6,28,34,32,8,5,15,26,21.0,2013-14
42013,1610612746,LAC,Los Angeles Clippers,0041300164,2014-04-27,LAC @ GSW,L,241,97,33,77,0.429,10,31,0.323,21,24,0.875,7,25,32,20,5,2,19,25,-21.0,2013-14
42013,1610612760,OKC,Oklahoma City Thunder,0041300154,2014-04-26,OKC @ MEM,W,263,92,33,90,0.367,8,28,0.286,18,20,0.9,20,38,58,14,8,11,21,22,3.0,2013-14
42013,1610612763,MEM,Memphis Grizzlies,0041300154,2014-04-26,MEM vs. OKC,L,267,89,35,94,0.372,6,20,0.3,13,23,0.565,18,31,49,19,13,4,13,19,-3.0,2013-14
42013,1610612742,DAL,Dallas Mavericks,0041300143,2014-04-26,DAL vs. SAS,W,239,109,42,82,0.512,9,23,0.391,16,19,0.842,10,25,35,25,4,6,16,19,1.0,2013-14
42013,1610612759,SAS,San Antonio Spurs,0041300143,2014-04-26,SAS @ DAL,L,239,108,44,81,0.543,6,18,0.333,14,17,0.824,10,26,36,26,14,4,14,20,-1.0,2013-14
42013,1610612754,IND,Indiana Pacers,0041300104,2014-04-26,IND @ ATL,W,241,91,37,77,0.481,9,23,0.391,8,14,0.571,8,35,43,22,7,11,10,19,3.0,2013-14
42013,1610612737,ATL,Atlanta Hawks,0041300104,2014-04-26,ATL vs. IND,L,239,88,30,84,0.357,11,31,0.355,17,17,1.0,9,32,41,22,8,4,12,18,-3.0,2013-14
42013,1610612748,MIA,Miami Heat,0041300113,2014-04-26,MIA @ CHA,W,241,98,36,83,0.434,9,18,0.5,17,20,0.85,6,33,39,26,8,7,6,25,13.0,2013-14
42013,1610612766,CHA,Charlotte Bobcats,0041300113,2014-04-26,CHA vs. MIA,L,240,85,27,65,0.415,7,18,0.389,24,33,0.727,4,34,38,21,3,8,14,18,-13.0,2013-14
42013,1610612761,TOR,Toronto Raptors,0041300123,2014-04-25,TOR @ BKN,L,242,98,31,67,0.463,7,22,0.318,29,37,0.784,8,27,35,18,5,3,17,31,-4.0,2013-14
42013,1610612745,HOU,Houston Rockets,0041300173,2014-04-25,HOU @ POR,W,264,121,45,105,0.429,12,31,0.387,19,22,0.864,22,31,53,20,4,4,8,28,5.0,2013-14
42013,1610612757,POR,Portland Trail Blazers,0041300173,2014-04-25,POR vs. HOU,L,264,116,41,90,0.456,10,27,0.37,24,28,0.857,13,34,47,21,5,10,10,24,-5.0,2013-14
42013,1610612751,BKN,Brooklyn Nets,0041300123,2014-04-25,BKN vs. TOR,W,240,102,33,67,0.493,7,20,0.35,29,37,0.784,3,26,29,21,7,2,11,32,4.0,2013-14
42013,1610612741,CHI,Chicago Bulls,0041300133,2014-04-25,CHI @ WAS,W,241,100,34,71,0.479,12,24,0.5,20,30,0.667,7,29,36,24,8,2,16,23,3.0,2013-14
